time,acceleration
0.0,0.226
0.01,0.051
0.02,-0.236
0.03,-0.308
0.04,-0.129
0.05,-0.037
0.06,-0.243
0.07,-0.244
0.08,-0.061
0.09,0.237
0.1,0.101
0.11,0.327
0.12,0.126
0.13,-0.162
0.14,-0.053
0.15,-0.445
0.16,-0.386
0.17,-0.232
0.18,-0.306
0.19,-0.112
0.2,-0.122
0.21,0.194
0.22,0.267
0.23,1.124
0.24,0.426
0.25,0.473
0.26,0.392
0.27,0.301
0.28,-0.238
0.29,-0.425
0.3,-0.837
0.31,-0.481
0.32,-0.454
0.33,-0.382
0.34,0.07
0.35,0.123
0.36,0.684
0.37,0.97
0.38,0.916
0.39,0.73
0.4,0.418
0.41,0.059
0.42,-0.017
0.43,-0.572
0.44,-0.981
0.45,-0.653
0.46,-0.4
0.47,-0.519
0.48,-0.567
0.49,-0.432
0.5,0.383
0.51,0.57
0.52,1.051
0.53,0.261
0.54,0.56
0.55,0.033
0.56,0.479
0.58,-0.1
0.59,-0.087
0.6,-0.761
0.61,-0.827
0.62,-1.219
0.63,-0.665
0.64,-0.701
0.65,0.247
0.66,0.251
0.67,0.414
0.68,0.177
0.69,0.774
0.7,0.705
0.71,0.55
0.72,0.32
0.73,0.202
0.74,-0.644
0.75,-0.154
0.76,-0.719
0.77,-0.886
0.78,-0.859
0.79,-0.554
0.8,-0.091
0.81,0.222
0.82,0.631
0.83,0.864
0.84,0.984
0.85,0.572
0.86,0.447
0.87,0.123
0.88,0.076
0.89,-0.506
0.9,-0.558
0.91,-0.704
0.92,-0.414
0.93,-0.299
0.94,0.12
0.95,0.217
0.96,0.626
0.97,0.317
0.98,0.808
0.99,0.174
1.0,0.148
1.01,-0.275
1.02,-0.092
1.03,-0.051
1.04,-0.029
1.05,-0.478
1.06,0.252
1.07,-0.379
1.08,0.401
1.09,-0.129
1.1,0.51
1.11,0.029
1.12,0.302
1.13,-0.21
1.14,0.092
1.15,0.221
1.16,0.157
1.17,-0.304
1.18,-0.572
1.19,-0.036
1.2,-0.073
1.21,-0.1
1.22,0.014
1.23,0.11
1.24,0.303
1.25,0.625
1.26,0.073
1.27,0.319
1.28,0.038
1.29,0.082
1.3,-0.53
1.31,-0.632
1.32,-0.881
1.33,-0.449
1.34,-0.615
1.35,-0.191
1.36,-0.023
1.37,1.042
1.38,0.535
1.39,1.025
1.4,0.474
1.41,0.66
1.42,-0.352
1.43,0.008
1.44,-0.872
1.45,-0.884
1.46,-1.132
1.47,-0.588
1.48,-1.197
1.49,0.331
1.5,-0.203
1.51,0.792
1.52,1.082
1.53,1.523
1.54,0.75
1.55,1.137
1.56,0.348
1.57,0.131
1.58,-0.601
1.59,-1.196
1.6,-1.486
1.61,-1.351
1.62,-0.717
1.63,-0.813
1.64,-0.386
1.65,-0.29
1.66,0.836
1.67,0.978
1.68,1.37
1.69,1.166
1.7,1.243
1.72,0.746
1.73,0.528
1.74,-0.401
1.75,-0.758
1.76,-1.279
1.77,-0.939
1.78,-1.425
1.79,-0.416
1.8,-0.794
1.81,0.674
1.82,0.595
1.83,1.297
1.84,0.973
1.85,1.337
1.86,0.641
1.87,0.879
1.88,-0.415
1.89,-0.106
1.9,-1.391
1.91,-0.676
1.92,-1.274
1.93,-1.104
1.94,-0.807
1.95,0.108
1.96,0.195
1.97,0.878
1.98,0.599
1.99,1.113
