time,acceleration
0.0,0.048
0.01,-0.096
0.02,-0.19
0.03,0.041
0.04,0.403
0.05,0.507
0.06,0.493
0.07,0.131
0.08,-0.294
0.09,-0.415
0.1,-0.748
0.11,-0.099
0.12,0.081
0.13,0.842
0.14,0.477
0.15,0.331
0.16,0.082
0.17,-0.307
0.18,0.08
0.19,-0.206
0.2,-0.12
0.21,0.144
0.22,0.283
0.23,-0.031
0.24,-0.547
0.25,-0.245
0.26,-0.361
0.27,0.52
0.28,0.416
0.29,0.796
0.3,-0.171
0.31,-0.22
0.32,-0.762
0.33,-0.9
0.34,-0.281
0.35,0.217
0.36,0.235
0.37,0.251
0.38,-0.356
0.39,0.001
0.4,-0.433
0.41,-0.034
0.42,0.535
0.43,0.346
0.44,0.096
0.45,0.113
0.46,-0.485
0.47,-0.223
0.48,-0.817
0.49,0.218
0.5,0.566
0.52,0.885
0.53,0.956
0.54,0.129
0.55,-0.357
0.56,-0.586
0.57,-0.826
0.58,-0.266
0.59,0.103
0.6,0.43
0.61,0.191
0.62,-0.571
0.63,-0.177
0.64,-0.545
0.65,-0.072
0.66,0.563
0.67,0.577
0.68,0.474
0.69,0.054
0.7,-1.034
0.71,-0.57
0.72,-1.022
0.73,-0.192
0.74,0.51
0.75,0.449
0.76,1.076
0.77,0.261
0.78,-0.542
0.79,-0.424
0.8,-0.335
0.81,0.304
0.82,0.528
0.83,-0.241
0.84,-0.244
0.85,-0.682
0.86,-0.296
0.87,-0.187
0.88,0.193
0.89,1.123
0.9,0.846
0.91,0.393
0.92,0.205
0.93,-1.308
0.94,-0.834
0.95,-0.63
0.96,-0.208
0.97,0.603
0.98,0.357
0.99,0.458
1.0,-0.02
1.01,-0.791
1.02,-0.162
1.03,0.216
1.04,0.658
1.05,0.71
1.06,-0.049
1.07,0.045
1.08,-0.903
1.09,-0.875
1.1,-0.388
1.11,0.015
1.12,1.193
1.13,1.095
1.14,0.612
1.15,0.525
1.16,-0.939
1.17,-0.949
1.18,-0.195
1.19,-0.384
1.2,0.523
1.21,0.39
1.22,-0.023
1.23,-0.363
1.24,-0.873
1.25,0.491
1.26,0.495
1.27,0.603
1.28,1.198
1.29,-0.118
1.3,-0.359
1.31,-0.922
1.32,-1.824
1.33,-0.625
1.34,-0.006
1.35,0.929
1.36,0.874
1.37,0.301
1.38,0.272
1.39,-0.836
1.4,-0.233
1.41,0.084
1.42,-0.217
1.43,0.591
1.44,-0.387
1.45,-0.812
1.46,-0.659
1.47,-1.144
1.48,0.558
1.49,0.68
1.5,0.729
1.51,1.792
1.52,0.107
1.53,-0.591
1.55,-0.855
1.56,-1.339
1.57,-0.628
1.58,-0.117
1.59,0.581
1.6,0.891
1.61,-0.271
1.62,-0.202
1.63,-0.599
1.64,-0.13
1.65,0.861
1.66,0.755
