time,acceleration
0.0,-0.016
0.01,0.512
0.02,0.817
0.03,0.67
0.04,0.821
0.05,-0.328
0.06,-0.511
0.07,-0.972
0.08,-0.748
0.09,-0.301
0.1,0.604
0.11,1.0
0.12,1.095
0.13,1.259
0.14,0.681
0.15,0.115
0.16,-0.593
0.17,-0.356
0.18,-0.843
0.19,-0.135
0.2,0.025
0.21,0.52
0.22,0.413
0.23,0.726
0.24,1.151
0.25,0.459
0.26,0.505
0.27,-0.004
0.28,-0.007
0.29,-0.062
0.3,0.544
0.31,0.146
0.32,0.607
0.33,0.425
0.34,0.194
0.35,-0.057
0.36,-0.083
0.37,-0.316
0.38,-0.554
0.39,0.571
0.4,0.434
0.41,1.654
0.42,1.363
0.43,1.3
0.44,0.219
0.45,0.181
0.46,-0.319
0.47,-0.591
0.48,-0.3
0.49,0.12
0.5,0.554
0.51,0.735
0.52,2.83
0.53,1.679
0.54,1.195
0.55,0.297
0.56,0.432
0.57,0.019
0.58,0.594
0.59,0.717
0.6,0.795
0.61,1.17
0.62,0.811
0.63,0.526
0.64,-0.038
0.65,0.135
0.66,-0.152
0.67,0.232
0.68,0.234
0.69,0.702
0.7,0.654
0.71,0.977
0.72,0.789
0.73,1.044
0.75,0.935
0.76,0.096
0.77,-0.023
0.78,-0.446
0.79,0.703
0.8,0.464
0.81,1.484
0.82,1.499
0.83,1.329
0.84,0.87
0.85,0.324
0.86,-0.394
0.87,-0.169
0.88,0.139
0.89,0.303
0.9,0.929
0.91,1.217
0.92,1.834
0.93,1.259
0.94,1.287
0.95,0.433
0.96,-0.349
0.97,-0.453
0.98,-0.503
0.99,-0.16
1.0,0.029
1.01,0.701
1.02,0.108
1.03,0.663
1.04,0.38
1.05,0.27
1.06,-0.273
1.07,-0.087
1.08,-0.262
1.09,-0.35
1.1,0.179
1.11,0.112
1.12,0.224
1.13,-0.095
1.14,0.289
1.15,-0.475
1.16,-0.027
1.17,-0.327
1.18,-0.275
1.19,-0.128
1.2,1.248
1.21,1.228
1.22,0.964
1.23,1.066
1.24,0.039
1.25,-0.203
1.26,0.135
1.27,0.461
1.28,0.69
1.29,1.597
1.3,1.589
1.31,1.492
1.32,1.464
1.33,1.105
1.34,0.324
1.35,-0.564
1.36,-0.404
1.37,-0.822
1.38,0.05
1.39,0.333
1.4,0.778
1.41,0.514
1.42,0.943
1.43,0.319
1.44,-0.272
1.45,-0.232
1.46,-0.701
1.47,-0.602
1.48,-0.525
1.49,0.49
1.5,0.104
1.51,1.487
1.52,1.15
1.53,0.816
1.54,0.17
1.55,0.055
1.56,-0.322
1.57,-0.604
1.58,-0.02
1.59,-0.017
1.6,0.765
1.61,0.829
1.62,1.225
1.63,0.292
1.64,0.18
1.65,-0.587
1.66,-0.942
1.67,-0.869
1.68,-0.242
1.69,0.174
1.7,0.377
1.71,1.896
1.72,1.292
1.73,0.948
1.74,0.21
1.75,-0.017
1.76,-0.8
1.77,-0.194
1.78,-0.099
1.79,0.3
1.8,0.598
1.81,0.58
1.82,0.489
1.83,0.073
1.84,0.316
1.85,-0.516
1.86,0.306
1.87,0.03
1.88,0.319
1.89,0.147
1.9,0.694
1.91,0.485
1.92,0.168
1.93,0.926
1.94,0.51
1.95,0.249
1.96,-0.134
1.97,0.387
1.98,-0.073
1.99,0.716
2.0,0.786
2.01,0.836
2.02,0.444
2.03,0.2
2.04,-0.504
2.05,-0.934
2.06,-0.483
2.07,-0.611
2.08,0.174
2.09,0.552
2.1,1.221
2.11,0.545
2.12,0.733
2.13,-0.073
2.14,-0.688
2.15,-0.946
2.16,-0.655
2.17,-0.347
2.18,-0.1
