time,acceleration
0.0,0.01
0.01,0.02
0.02,-0.001
0.03,0.023
0.04,0.004
0.05,-0.036
0.06,-0.028
0.07,-0.006
0.08,0.012
0.09,0.022
0.1,0.038
0.11,0.016
0.12,-0.021
0.13,-0.026
0.14,-0.032
0.15,0.018
0.16,0.046
0.17,1.469
0.18,1.709
0.19,0.691
0.2,1.227
0.21,1.038
0.22,0.543
0.23,1.082
0.24,0.68
0.25,0.538
0.26,0.805
0.27,0.32
0.28,0.385
0.29,0.532
0.3,0.243
0.31,0.405
0.32,0.408
0.33,0.189
0.34,0.311
0.35,2.321
0.36,1.934
0.37,2.298
0.38,1.457
0.39,2.009
0.4,1.168
0.41,1.665
0.42,0.697
0.43,1.389
0.44,0.564
0.45,1.277
0.46,0.572
0.47,0.959
0.48,0.549
0.49,2.604
0.5,2.792
0.51,1.775
0.52,1.58
0.53,2.301
0.54,1.648
0.55,1.004
0.56,1.558
0.57,1.192
0.58,0.724
0.59,0.943
0.6,1.274
0.61,0.604
0.62,0.77
0.63,0.779
0.64,0.519
0.65,1.538
0.66,1.457
0.67,2.05
0.68,0.967
0.69,1.455
0.7,1.301
0.71,0.608
0.72,0.977
0.73,0.643
0.74,0.801
0.75,0.791
0.76,0.522
0.77,0.788
0.78,2.23
0.79,2.049
0.8,1.953
0.81,1.636
0.82,1.767
0.83,1.52
0.84,1.378
0.85,1.206
0.86,0.926
0.87,0.855
0.88,0.811
0.89,0.827
0.91,0.843
0.92,0.676
0.93,0.7
0.94,0.432
0.95,0.332
0.96,2.427
0.97,1.599
0.98,2.088
0.99,2.562
1.0,1.906
1.01,1.061
1.02,1.073
1.03,1.505
1.04,1.302
1.05,0.837
1.06,0.826
1.07,1.106
1.08,0.961
1.09,0.432
1.1,0.329
1.11,0.613
1.12,0.715
1.13,0.472
1.14,0.368
1.15,0.503
1.16,2.047
1.17,1.767
1.18,1.297
1.19,1.745
1.2,1.312
1.21,1.529
1.22,0.868
1.23,1.259
1.24,0.553
1.25,0.963
1.26,0.4
1.27,0.927
1.28,0.469
1.29,2.163
1.3,1.104
1.31,1.888
1.32,1.335
1.33,0.917
1.34,1.206
1.35,1.369
1.36,0.683
1.37,0.916
1.38,0.907
1.39,0.445
1.4,0.406
1.41,0.703
1.42,0.563
1.43,0.355
1.44,0.595
1.45,0.398
1.46,0.175
1.47,0.243
1.48,0.323
1.49,0.22
1.5,0.3
1.51,0.3
1.52,0.211
1.53,0.119
1.54,0.144
1.55,0.088
1.56,0.142
1.57,0.183
1.58,0.149
1.59,0.126
1.6,0.096
1.61,0.035
1.62,-0.017
1.63,0.062
1.64,0.126
1.65,0.072
1.66,0.084
1.67,0.058
1.68,-0.009
1.69,-0.037
1.7,0.015
1.71,0.042
1.72,0.029
1.73,0.03
1.74,-0.011
1.75,-0.022
1.76,-0.029
1.77,-0.026
1.78,0.005
1.79,0.025
1.8,0.011
1.81,0.035
1.82,0.002
1.83,-0.05
1.84,-0.028
1.85,-0.03
1.86,0.011
1.87,0.012
1.88,0.016
1.89,0.035
1.9,-0.038
1.91,-0.015
1.92,-0.004
1.93,0.002
1.94,0.029
