time,acceleration
0.0,0.426
0.01,0.667
0.02,0.736
0.03,0.842
0.04,0.835
0.05,0.849
0.06,0.477
0.07,0.114
0.08,-0.181
0.09,-0.399
0.1,-0.703
0.11,-0.707
0.12,-0.616
0.13,-0.301
0.14,-0.072
0.15,0.174
0.16,0.399
0.17,0.731
0.18,0.626
0.19,0.422
0.2,0.332
0.21,0.351
0.22,-0.104
0.23,-0.297
0.24,0.063
0.25,0.142
0.26,0.054
0.27,0.056
0.28,0.07
0.29,0.402
0.3,0.273
0.31,0.39
0.32,0.381
0.33,0.633
0.34,0.382
0.35,0.348
0.36,-0.015
0.37,0.842
0.38,0.294
0.39,0.041
0.4,-0.258
0.41,0.062
0.42,0.814
0.43,0.81
0.44,0.768
0.45,1.18
0.46,1.523
0.47,1.444
0.48,1.093
0.49,1.066
0.5,0.503
0.51,0.235
0.52,-0.339
0.53,-0.292
0.54,-0.645
0.55,-0.472
0.56,-0.511
0.57,0.064
0.58,0.211
0.59,0.425
0.6,0.136
0.61,0.588
0.62,1.226
0.63,1.0
0.64,0.49
0.65,0.597
0.66,0.229
0.67,0.274
0.68,-0.265
0.69,-0.035
0.71,-0.221
0.72,0.019
0.73,-0.167
0.74,0.319
0.75,0.294
0.76,0.445
0.77,0.144
0.78,1.087
0.79,0.714
0.8,0.655
0.81,-0.105
0.82,0.165
0.83,-0.282
0.84,-0.164
0.85,-0.602
0.86,-0.152
0.87,0.026
0.88,0.434
0.89,1.12
0.9,2.2
0.91,1.791
0.92,1.591
0.93,0.798
0.94,0.803
0.95,0.3
0.96,0.266
0.97,-0.248
0.98,0.035
0.99,-0.199
1.0,0.066
1.01,-0.115
1.02,0.319
1.03,0.322
1.04,0.631
1.05,0.153
1.06,0.422
1.07,0.111
1.08,0.802
1.09,0.133
1.1,0.33
1.11,0.727
1.12,0.742
1.13,0.625
1.14,0.799
1.15,0.635
1.16,0.746
1.17,0.365
1.18,0.749
1.19,0.585
1.2,0.85
1.21,0.798
1.22,0.767
1.23,0.302
1.24,1.094
1.25,0.358
1.26,0.328
1.27,0.613
1.28,1.581
1.29,1.067
1.3,1.313
1.31,1.867
1.32,2.122
1.33,2.331
1.34,2.203
1.35,2.183
1.36,1.929
1.37,0.903
1.38,1.376
1.39,0.774
1.4,0.871
1.41,0.302
1.42,0.56
1.43,0.43
1.44,0.839
1.45,0.396
1.46,0.658
1.47,0.369
1.48,0.629
1.49,0.147
1.5,0.245
1.51,-0.012
1.52,-0.014
1.53,-0.365
1.54,-0.288
1.55,-0.477
1.56,-0.077
1.57,-0.337
1.58,0.054
1.59,0.14
