time,acceleration
0.0,0.346
0.01,0.487
0.02,0.124
0.03,-0.123
0.04,-0.041
0.05,0.026
0.06,0.235
0.07,-0.278
0.08,-0.332
0.09,-0.298
0.1,0.106
0.11,0.322
0.12,0.095
0.13,-0.142
0.14,0.312
0.15,0.471
0.16,0.243
0.17,-0.319
0.18,-0.383
0.19,0.447
0.2,0.435
0.21,-0.029
0.22,-0.535
0.23,0.043
0.24,0.235
0.25,0.235
0.26,-0.136
0.27,-0.488
0.28,0.085
0.29,0.141
0.3,0.063
0.31,0.156
0.32,0.51
0.33,0.611
0.34,1.046
0.35,-0.333
0.36,-0.551
0.37,-0.65
0.38,0.026
0.39,-0.315
0.4,-0.439
0.41,-1.147
0.42,-0.016
0.43,0.54
0.44,0.284
0.45,-0.503
0.46,-0.116
0.47,0.605
0.48,0.401
0.49,-0.334
0.5,-0.756
0.52,0.263
0.53,1.104
0.54,0.327
0.55,0.175
0.56,-0.154
0.57,-0.158
0.58,0.263
0.59,-0.99
0.6,-1.147
0.61,-0.713
0.62,0.391
0.63,0.65
0.64,-0.023
0.65,-0.196
0.66,0.318
0.67,-0.031
0.68,0.285
0.69,-0.359
0.7,-0.123
0.71,0.358
0.72,0.6
0.73,0.112
0.74,-0.482
0.75,-0.279
0.76,0.549
0.77,0.252
0.78,-0.729
0.79,-0.803
0.8,-0.161
0.81,0.448
0.82,0.251
0.83,-0.279
0.84,0.12
0.85,0.712
0.86,1.016
0.87,0.14
0.88,-0.426
0.89,-0.663
0.9,0.163
0.91,0.023
0.92,-0.306
0.93,-0.526
0.94,0.809
0.95,0.85
0.96,-0.109
0.97,-0.928
0.98,-0.747
0.99,0.036
1.0,0.176
1.01,0.001
1.02,-0.678
1.03,0.204
1.04,1.232
1.05,1.112
1.06,-0.18
1.07,-0.214
1.08,0.004
1.09,-0.063
1.1,-0.713
1.11,-1.199
1.12,-0.5
1.13,0.688
1.14,0.906
1.15,-0.127
1.16,-0.821
1.17,-0.285
1.18,0.312
1.19,-0.174
1.2,-1.134
1.21,-0.724
1.22,0.574
1.23,1.683
1.24,0.767
1.25,-0.181
1.26,0.048
1.27,0.777
1.28,0.3
1.29,-0.968
1.3,-1.562
1.31,-0.332
1.32,0.723
1.33,0.402
1.34,-0.679
1.35,-0.455
1.36,0.749
1.37,0.509
1.38,-0.453
1.39,-1.288
1.4,-0.605
1.41,1.081
1.42,0.866
1.43,0.092
1.44,-0.183
1.45,0.781
1.46,1.426
1.47,-0.06
1.48,-1.392
1.49,-1.168
1.5,-0.518
1.51,0.349
1.52,-0.7
1.54,-0.629
1.55,0.072
1.56,1.389
1.57,0.832
