time,acceleration
0.0,-0.447
0.01,-0.06
0.02,0.45
0.03,0.393
0.04,0.312
0.05,0.755
0.06,0.534
0.07,-0.01
0.08,0.365
0.09,0.209
0.1,0.105
0.11,0.567
0.12,0.151
0.13,0.143
0.14,0.105
0.15,-0.134
0.16,-0.071
0.17,-0.16
0.18,-0.39
0.19,-0.575
0.2,-0.187
0.21,-0.749
0.22,-0.395
0.23,-0.044
0.24,0.225
0.25,-0.013
0.26,0.605
0.27,0.261
0.28,0.458
0.29,0.794
0.3,0.273
0.31,0.403
0.32,-0.073
0.33,-0.057
0.34,-0.326
0.35,0.006
0.36,0.352
0.37,-0.081
0.38,0.138
0.39,-0.073
0.4,-0.762
0.42,-0.296
0.43,-0.857
0.44,-0.98
0.45,-0.315
0.46,-0.661
0.47,-0.465
0.48,0.178
0.49,0.061
0.5,0.391
0.51,0.324
0.52,0.391
0.53,0.691
0.54,0.843
0.55,0.333
0.56,0.387
0.57,0.478
0.58,0.323
0.59,-0.113
0.6,-0.21
0.61,0.093
0.62,0.079
0.63,0.36
0.64,0.094
0.65,-0.083
0.66,-0.003
0.67,-0.45
0.68,-1.113
0.69,-0.879
0.7,-0.455
0.71,-0.788
0.72,0.155
0.73,0.064
0.74,0.056
0.75,1.152
0.76,0.97
0.77,0.685
0.78,0.642
0.79,0.324
0.8,0.482
0.81,-0.037
0.82,0.458
0.83,0.027
0.84,0.537
0.85,-0.231
0.86,-0.046
0.87,-0.072
0.88,-0.272
0.89,-0.497
0.9,-0.198
0.91,-0.654
0.92,-1.004
0.93,-1.095
0.94,-0.878
0.95,-1.068
0.96,-0.41
0.97,0.211
0.98,0.118
0.99,1.245
1.0,0.841
1.01,1.007
1.02,1.175
1.03,0.711
1.04,0.044
1.05,0.341
1.06,-0.154
1.07,-0.306
1.08,0.167
1.09,0.075
1.1,-0.241
1.11,0.242
1.12,-0.135
1.13,-0.95
1.14,-0.388
1.15,-0.81
1.16,-0.999
1.17,-1.096
1.18,-0.798
1.19,-0.835
1.2,-0.168
1.21,0.309
1.22,0.064
1.23,1.174
1.25,0.844
1.26,0.904
1.27,1.459
1.28,0.603
1.29,0.249
1.3,0.681
1.31,-0.288
1.32,-0.127
1.33,0.662
1.34,0.421
1.35,-0.015
1.36,0.254
1.37,0.153
1.38,-0.73
1.39,-0.306
1.4,-0.877
1.41,-1.479
1.42,-0.953
1.43,-0.819
1.44,-0.941
1.45,0.155
1.46,-0.003
1.47,0.264
1.48,1.064
1.49,0.831
1.5,0.614
1.51,1.422
1.52,0.673
1.53,0.1
1.54,0.638
