time,acceleration
0.0,0.028
0.01,-0.824
0.02,0.507
0.03,-0.319
0.04,-1.076
0.05,0.884
0.06,-0.318
0.07,-0.778
0.08,1.501
0.09,-0.261
0.1,-0.43
0.11,1.627
0.12,-0.206
0.13,0.395
0.14,2.383
0.15,-0.242
0.16,0.519
0.17,1.437
0.18,-0.534
0.19,0.658
0.2,1.116
0.21,-0.218
0.22,0.768
0.23,0.785
0.24,-0.187
0.25,0.344
0.26,0.315
0.27,0.258
0.28,0.991
0.29,0.971
0.3,0.938
0.31,1.451
0.32,1.427
0.33,0.41
0.34,1.368
0.35,1.102
0.36,-0.085
0.37,1.269
0.38,0.295
0.39,-0.714
0.4,1.018
0.41,-0.459
0.42,-0.839
0.43,1.134
0.44,-0.519
0.45,-0.347
0.46,1.408
0.47,-0.395
0.48,-0.079
0.49,1.287
0.5,-0.656
0.51,-0.341
0.52,0.842
0.53,-1.011
0.54,-0.458
0.55,0.745
0.56,-0.184
0.57,0.528
0.58,2.237
0.59,0.348
0.6,1.758
0.62,2.202
0.63,0.258
0.64,1.096
0.65,1.017
0.66,-0.443
0.67,0.65
0.68,0.324
0.69,-0.468
0.7,0.695
0.71,0.272
0.72,-0.048
0.73,0.857
0.74,0.287
0.75,-0.103
0.76,0.645
0.77,-0.086
0.78,-0.545
0.79,0.357
0.8,-0.333
0.81,-0.845
0.82,0.727
0.83,-0.246
0.84,-0.644
0.85,1.396
0.86,-0.262
0.87,-0.425
0.88,1.557
0.89,-0.875
0.9,-0.449
0.91,1.183
0.92,-1.369
0.93,-0.282
0.94,0.87
0.95,-1.289
0.96,0.36
0.97,0.903
0.98,-0.764
0.99,0.679
1.0,0.66
1.01,-0.149
1.02,1.215
1.03,0.848
1.04,-0.141
1.05,0.448
1.06,0.442
1.07,-0.317
1.08,0.436
1.09,0.603
1.1,-0.186
1.11,0.776
1.12,1.391
1.13,1.164
1.14,2.025
1.15,1.026
1.16,0.068
1.17,1.331
1.18,0.015
1.19,-0.307
1.2,1.257
1.21,-0.265
1.22,0.502
1.23,1.923
1.24,0.033
1.25,0.425
1.26,1.53
1.27,-0.508
1.28,-0.022
1.29,0.973
1.3,-0.947
1.31,-0.259
1.32,0.853
1.33,-0.919
1.34,0.095
1.35,1.167
1.36,-0.746
1.37,0.471
1.38,1.052
1.39,-0.894
1.4,0.428
1.41,0.424
1.42,-1.198
1.43,0.288
1.44,-0.019
1.45,-0.851
1.46,1.097
1.47,0.456
1.48,0.076
1.49,1.046
1.5,0.333
1.51,0.108
1.52,0.661
1.53,-0.056
1.54,-0.349
1.55,0.314
1.56,-0.318
1.57,0.049
1.58,1.151
1.59,0.264
1.6,0.005
1.61,1.51
1.62,0.03
1.63,-0.069
1.64,1.96
1.65,-0.374
1.66,-0.023
1.67,1.416
1.68,-1.138
1.69,0.057
1.7,1.143
1.71,-1.2
1.72,0.57
1.73,1.818
1.74,-0.243
1.75,1.307
1.76,1.117
1.77,-0.467
1.78,0.805
1.79,0.37
1.8,-0.721
1.81,0.266
1.82,0.113
1.83,-0.612
1.85,0.36
1.86,0.444
1.87,-0.299
1.88,0.671
1.89,1.19
1.9,0.219
1.91,1.167
1.92,1.042
1.93,0.169
1.94,1.249
1.95,0.582
1.96,0.295
1.97,1.509
1.98,0.711
1.99,1.711
2.0,2.607
2.01,0.75
2.02,1.124
2.03,1.839
2.04,-0.146
2.05,0.395
2.06,1.069
2.07,-0.816
2.08,0.077
2.09,0.976
2.1,-0.882
2.11,0.305
2.12,1.222
2.13,-0.761
2.14,0.569
2.15,1.103
2.16,-1.088
2.17,0.476
2.18,0.402
2.19,-1.394
2.2,0.454
2.21,0.008
2.22,-1.025
