time,acceleration
0.0,0.003
0.01,1.623
0.02,0.882
0.03,1.302
0.04,1.662
0.05,1.116
0.06,0.57
0.07,0.817
0.08,1.11
0.09,0.827
0.1,0.406
0.11,0.543
0.12,0.722
0.13,0.534
0.14,1.846
0.15,1.799
0.16,1.779
0.17,1.608
0.18,1.242
0.19,1.205
0.2,1.102
0.21,1.064
0.22,0.831
0.23,0.833
0.24,0.759
0.25,0.771
0.26,2.093
0.27,2.249
0.28,1.266
0.29,2.097
0.3,1.114
0.31,1.436
0.32,1.341
0.33,0.889
0.34,1.198
0.35,0.626
0.36,0.764
0.37,0.767
0.38,0.486
0.39,0.773
0.4,0.369
0.41,0.549
0.42,0.361
0.43,0.274
0.44,2.539
0.45,1.528
0.46,2.659
0.47,1.834
0.49,1.126
0.5,1.935
0.51,1.222
0.52,0.888
0.53,1.425
0.54,1.031
0.55,0.693
0.56,1.069
0.57,0.732
0.58,0.39
0.59,0.728
0.6,2.019
0.61,2.207
0.62,1.578
0.63,1.194
0.64,1.559
0.65,1.335
0.66,0.694
0.67,0.923
0.68,1.216
0.69,0.65
0.7,0.558
0.71,2.354
0.72,1.493
0.73,1.882
0.74,1.244
0.75,1.545
0.76,1.354
0.77,0.857
0.78,1.394
0.79,0.843
0.8,0.613
0.81,0.934
0.82,0.514
0.83,0.693
0.84,0.676
0.85,2.388
0.86,1.671
0.87,1.984
0.88,2.319
0.89,1.597
0.9,0.961
0.91,1.638
0.92,1.621
0.93,0.899
0.94,0.754
0.95,1.022
0.96,0.934
0.97,0.563
0.98,0.573
0.99,0.858
1.0,0.655
1.01,0.333
1.02,1.406
1.03,1.29
1.04,1.297
1.05,0.862
1.06,1.179
1.07,0.834
1.08,1.023
1.09,0.408
1.1,0.797
1.11,0.423
1.12,0.673
1.13,0.359
1.14,0.579
1.15,0.398
1.16,2.535
1.17,2.939
1.18,1.605
1.19,1.587
1.2,2.3
1.21,1.511
1.22,1.0
1.23,1.668
1.24,1.187
1.25,0.67
1.26,0.971
1.27,1.154
1.28,0.557
1.29,0.688
1.3,0.84
1.31,0.473
1.32,0.293
1.33,0.595
1.34,0.404
1.35,0.313
1.36,0.428
1.37,0.399
1.38,0.176
1.39,0.224
1.4,0.269
1.41,0.116
1.42,0.19
1.43,0.247
1.45,0.154
1.46,0.096
1.47,0.121
1.48,0.071
1.49,0.044
1.5,0.128
1.51,0.133
1.52,0.038
1.53,0.11
1.54,0.063
1.55,-0.003
1.56,-0.006
1.57,-0.013
1.58,0.005
1.59,0.016
1.6,0.014
1.61,-0.001
1.62,0.001
1.63,-0.008
1.64,-0.003
1.65,0.008
1.66,0.022
1.67,0.024
1.68,0.022
1.69,0.015
1.7,-0.028
1.71,-0.02
1.72,-0.011
1.73,0.006
1.74,0.009
1.75,0.01
1.76,0.0
