time,acceleration
0.0,-0.036
0.01,-0.674
0.02,-0.044
0.03,0.804
0.04,0.837
0.05,0.12
0.06,-0.987
0.07,-1.046
0.08,0.322
0.09,1.39
0.1,0.387
0.11,-0.872
0.12,-0.773
0.13,0.148
0.14,0.785
0.15,0.616
0.16,-0.507
0.17,-0.779
0.18,0.396
0.19,1.788
0.2,0.763
0.21,-0.245
0.22,-0.418
0.23,0.022
0.24,0.824
0.25,1.681
0.26,0.782
0.27,0.244
0.28,0.488
0.29,0.598
0.3,0.268
0.31,0.004
0.32,-0.276
0.33,-0.117
0.34,0.652
0.35,0.691
0.36,-0.265
0.37,-0.572
0.38,-0.051
0.39,0.518
0.4,0.884
0.41,0.337
0.42,0.095
0.43,-0.083
0.44,0.982
0.45,1.05
0.46,-0.128
0.47,-0.844
0.48,-0.233
0.49,1.038
0.5,2.297
0.51,1.192
0.52,0.318
0.53,0.455
0.55,1.396
0.56,2.501
0.57,1.761
0.58,0.777
0.59,0.214
0.6,0.74
0.61,1.504
0.62,1.013
0.63,0.073
0.64,-0.014
0.65,0.714
0.66,0.797
0.67,0.978
0.68,0.762
0.69,-0.015
0.7,0.07
0.71,0.635
0.72,0.566
0.73,0.296
0.74,0.402
0.75,0.554
0.76,0.669
0.77,1.357
0.78,0.367
0.79,-0.668
0.8,0.919
0.81,1.824
0.82,2.498
0.83,1.22
0.84,0.335
0.85,0.508
0.86,2.004
0.87,2.397
0.88,1.231
0.89,-0.184
0.9,0.247
0.91,1.092
0.92,1.167
0.93,0.309
0.94,-0.843
0.95,-0.098
0.96,1.196
0.97,2.212
0.98,1.357
0.99,0.097
1.0,0.624
1.01,0.827
1.02,1.066
1.03,0.624
1.04,-0.035
1.05,-0.338
1.06,0.991
1.07,1.202
1.08,0.706
1.09,0.227
1.1,1.042
1.11,0.964
1.12,1.316
1.13,1.373
1.14,0.378
1.15,-0.303
1.16,0.14
1.17,1.829
1.18,2.236
1.19,2.081
1.2,1.38
1.21,1.451
1.22,2.405
1.23,2.202
1.24,0.986
1.25,-0.118
1.26,0.301
1.27,1.663
1.28,1.875
1.29,1.067
1.3,-0.224
1.31,-0.295
1.32,1.052
1.33,1.334
1.34,0.23
1.35,-0.542
1.36,-0.257
1.37,0.514
1.38,1.024
1.39,0.483
1.4,-0.897
1.41,-0.877
1.42,0.081
1.43,0.482
1.44,0.264
1.45,0.098
1.46,-0.116
1.47,0.012
1.48,0.416
1.49,0.093
1.5,-0.658
