time,acceleration
0.0,-0.015
0.01,0.369
0.02,1.046
0.03,1.151
0.04,1.043
0.05,1.133
0.06,0.679
0.07,0.352
0.08,-0.188
0.09,-0.162
0.1,-0.64
0.11,-0.728
0.12,-0.848
0.13,-0.3
0.14,-0.26
0.15,0.159
0.16,-0.126
0.17,1.076
0.18,0.949
0.19,1.198
0.2,0.55
0.21,0.782
0.22,0.479
0.23,0.577
0.24,-0.135
0.25,0.016
0.26,-0.318
0.27,0.781
0.28,0.134
0.29,0.901
0.3,0.543
0.31,1.003
0.32,0.57
0.33,0.982
0.34,0.855
0.35,1.248
0.36,0.7
0.37,0.496
0.38,0.13
0.39,0.248
0.4,-0.491
0.41,-0.568
0.42,-0.845
0.43,-0.496
0.44,-0.467
0.45,-0.135
0.47,-0.096
0.48,0.287
0.49,0.508
0.5,0.657
0.51,0.503
0.52,0.625
0.53,0.54
0.54,0.253
0.55,-0.029
0.56,-0.134
0.57,0.01
0.58,-0.48
0.59,-0.718
0.6,-0.837
0.61,-0.413
0.62,-0.377
0.63,-0.224
0.64,-0.212
0.65,0.435
0.66,0.479
0.67,0.738
0.68,0.405
0.69,0.536
0.7,-0.004
0.71,0.043
0.72,-0.614
0.73,0.421
0.74,-0.122
0.75,0.172
0.76,-0.171
0.77,1.162
0.78,1.126
0.79,1.513
0.8,0.906
0.81,1.052
0.82,0.939
0.83,1.232
0.84,0.428
0.85,1.092
0.86,0.632
0.87,0.707
0.88,0.923
0.89,0.74
0.9,0.228
0.91,0.209
0.92,-0.22
0.93,0.084
0.94,0.018
0.95,0.549
0.96,0.63
0.97,0.948
0.98,0.832
0.99,1.807
1.0,1.902
1.01,1.244
1.02,1.141
1.03,0.908
1.04,0.57
1.05,0.202
1.06,-0.138
1.07,-0.083
1.08,0.355
1.09,0.413
1.1,0.57
1.11,0.618
1.12,0.739
1.13,0.48
1.14,0.413
1.15,0.116
1.16,0.164
1.17,-0.229
1.18,-0.157
1.19,-0.588
1.2,-0.265
1.21,-0.471
1.22,-0.284
1.23,-0.776
1.24,-0.188
1.25,-0.171
1.26,0.386
1.27,0.081
1.28,0.785
1.29,0.751
1.3,1.039
1.31,0.396
1.32,0.515
1.33,-0.175
1.34,-0.145
1.35,-0.475
1.36,-0.32
1.37,-0.643
1.39,0.742
1.4,0.269
1.41,0.668
1.42,0.722
1.43,1.239
1.44,0.93
1.45,0.81
1.46,0.528
1.47,1.198
1.48,0.592
1.49,0.325
1.5,-0.097
1.51,0.115
1.52,-0.042
1.53,0.415
1.54,0.262
1.55,0.317
1.56,0.296
1.57,0.259
1.58,0.275
1.59,0.435
1.6,0.743
1.61,0.685
1.62,0.572
1.63,0.493
1.64,0.517
1.65,0.083
1.66,-0.322
1.67,-0.829
1.68,-0.665
1.69,-0.796
1.7,-0.608
1.71,-0.814
1.72,-0.029
1.73,0.206
1.74,0.655
1.75,0.453
1.76,1.046
1.77,0.609
1.78,0.762
