time,acceleration
0.0,-0.031
0.01,0.287
0.02,0.409
0.03,0.574
0.04,0.65
0.05,-0.076
0.06,-0.24
0.07,-0.245
0.08,-0.25
0.09,-0.542
0.1,-0.262
0.11,0.203
0.12,0.026
0.13,-0.194
0.14,-0.371
0.15,0.081
0.16,-0.314
0.17,-0.07
0.18,-0.179
0.19,-0.421
0.2,0.647
0.21,0.863
0.22,0.376
0.23,-0.006
0.24,0.035
0.25,-0.571
0.26,-0.857
0.27,-0.572
0.28,-0.68
0.29,-0.041
0.3,0.541
0.31,0.042
0.32,0.485
0.33,0.43
0.34,0.287
0.35,-0.497
0.36,-0.562
0.37,0.107
0.38,-0.154
0.39,0.231
0.4,0.349
0.41,-0.085
0.42,0.464
0.43,-0.132
0.44,-0.837
0.45,-0.864
0.46,-0.645
0.47,-0.664
0.48,-0.452
0.49,0.06
0.5,1.002
0.51,0.738
0.52,0.325
0.53,-0.001
0.54,0.066
0.55,-0.105
0.56,-0.535
0.57,-0.369
0.58,-0.048
0.59,0.505
0.61,0.219
0.62,0.044
0.63,0.158
0.64,0.063
0.65,-0.094
0.66,-0.597
0.67,-0.709
0.68,0.229
0.69,0.758
0.7,0.487
0.71,0.691
0.72,0.872
0.73,0.382
0.74,-0.684
0.75,-1.31
0.76,-0.665
0.77,-0.654
0.78,-0.414
0.79,-0.192
0.8,0.809
0.81,0.953
0.82,0.585
0.83,-0.064
0.84,-0.253
0.85,0.022
0.86,0.198
0.87,-0.11
0.88,-0.046
0.89,0.799
0.9,0.417
0.91,0.133
0.92,-0.459
0.93,-0.567
0.94,-0.731
0.95,-0.83
0.96,-0.941
0.97,-0.037
0.98,0.937
0.99,1.035
1.0,0.793
1.01,0.676
1.02,0.527
1.03,0.254
1.04,-0.423
1.05,-0.878
1.06,-0.485
1.07,-0.028
1.08,-0.327
1.09,-0.289
1.1,0.095
1.11,0.306
1.12,-0.026
1.13,-0.224
1.14,-0.403
1.15,0.033
1.16,0.339
1.17,0.522
1.18,0.844
1.19,1.033
1.2,0.933
1.21,-0.034
1.22,-0.868
1.23,-1.047
1.24,-0.966
1.25,-0.953
1.26,-0.67
1.27,0.357
1.28,0.705
1.29,0.88
1.3,0.502
1.31,0.015
1.32,0.011
1.33,-0.205
1.34,-0.173
1.35,-0.349
1.36,-0.165
1.37,0.176
1.38,0.228
1.39,0.094
1.4,-0.254
1.41,-0.207
1.42,-0.713
1.43,-1.017
1.44,-0.75
1.45,0.712
1.46,0.678
1.47,0.727
1.48,1.034
1.49,1.088
1.5,0.671
1.51,-0.462
1.52,-0.913
1.53,-0.959
1.54,-0.215
1.55,-0.474
1.56,-0.424
1.57,0.529
1.58,0.48
1.59,0.382
1.6,-0.137
1.61,-0.834
1.62,-0.453
1.63,-0.116
1.64,-0.229
1.65,0.187
1.66,0.901
1.67,1.139
1.68,0.243
1.69,-0.054
1.7,-0.212
1.71,-0.598
1.72,-1.303
1.73,-1.25
1.74,-0.492
1.75,0.352
1.76,0.645
1.77,0.827
1.78,0.191
1.8,0.518
1.81,0.458
1.82,-0.421
1.83,-1.146
1.84,-0.155
1.85,0.108
1.86,0.416
1.87,0.123
1.88,0.037
1.89,-0.019
1.9,-0.376
1.91,-1.21
1.92,-0.873
1.93,-0.179
1.94,0.123
1.95,0.168
1.96,0.928
1.97,1.633
1.98,1.248
1.99,0.478
2.0,-0.501
2.01,-0.825
2.02,-0.775
2.03,-0.988
2.04,-0.96
2.05,-0.048
2.06,0.632
2.07,0.753
2.08,0.049
2.09,0.102
2.1,-0.185
2.11,-0.121
2.12,-0.48
2.13,-0.308
2.14,0.51
