time,acceleration
0.0,0.414
0.01,0.709
0.02,0.887
0.03,0.73
0.04,0.92
0.05,0.556
0.06,0.117
0.07,-0.37
0.08,-0.225
0.09,-0.606
0.1,0.128
0.11,1.065
0.12,1.311
0.13,1.301
0.14,1.777
0.15,1.122
0.16,0.375
0.17,0.326
0.18,-0.246
0.19,-0.112
0.2,-0.067
0.21,0.549
0.22,0.19
0.23,0.708
0.24,1.331
0.25,1.538
0.26,0.954
0.27,0.859
0.28,0.383
0.29,0.166
0.3,0.452
0.31,0.377
0.32,0.466
0.33,0.358
0.34,0.825
0.35,0.017
0.36,0.191
0.37,-0.112
0.38,-0.166
0.39,-0.587
0.4,-0.132
0.41,0.03
0.42,0.238
0.43,0.612
0.44,1.469
0.45,1.15
0.46,0.375
0.47,0.361
0.48,-0.566
0.49,-0.422
0.5,-0.518
0.51,0.211
0.52,0.142
0.53,0.938
0.54,0.891
0.55,0.697
0.56,0.358
0.57,0.033
0.58,-0.413
0.59,-0.849
0.6,-0.433
0.61,0.108
0.62,0.519
0.63,0.668
0.64,1.044
0.65,0.425
0.67,0.689
0.68,0.288
0.69,0.057
0.7,-0.306
0.71,0.349
0.72,0.224
0.73,0.052
0.74,1.321
0.75,1.132
0.76,1.276
0.77,0.914
0.78,1.041
0.79,0.185
0.8,0.064
0.81,-0.274
0.82,-0.213
0.83,-0.33
0.84,1.081
0.85,1.027
0.86,1.049
0.87,1.21
0.88,0.805
0.89,0.452
0.9,-0.224
0.91,-0.138
0.92,-0.688
0.93,-0.138
0.94,0.618
0.95,1.154
0.96,0.807
0.97,1.051
0.98,0.598
0.99,0.101
1.0,-0.022
1.01,-0.106
1.02,-0.273
1.03,-0.27
1.04,0.291
1.05,0.166
1.06,0.496
1.07,0.37
1.08,0.502
1.09,-0.222
1.1,-0.051
1.11,-0.396
1.12,-0.409
1.13,-0.28
1.14,0.169
1.15,0.202
1.16,0.291
1.17,0.738
1.18,0.518
1.19,0.399
1.2,-0.187
1.21,-0.19
1.22,-1.068
1.23,-0.69
1.24,-0.533
1.25,0.07
1.26,1.059
1.27,1.577
1.28,1.378
1.29,0.943
1.3,0.714
1.31,-0.073
1.32,0.333
1.33,-0.13
1.34,0.257
1.35,-0.072
1.36,1.506
1.37,1.543
1.38,1.745
1.39,1.198
1.4,1.133
1.41,0.509
1.42,0.046
1.43,-0.072
1.44,-0.105
1.45,0.019
1.46,-0.11
1.47,0.451
1.48,0.088
1.49,1.136
1.5,0.864
1.51,1.385
1.52,0.466
1.53,0.631
1.54,0.263
1.55,0.206
1.56,0.305
1.57,0.59
1.58,0.668
1.59,0.408
1.6,0.575
1.61,-0.009
1.62,-0.109
1.63,-0.557
1.64,-0.3
1.65,-0.634
1.66,0.037
1.67,0.298
1.68,0.706
1.69,0.698
1.7,0.827
1.71,0.233
1.72,-0.415
1.73,-0.52
1.74,-0.855
1.75,-0.516
1.76,-0.439
1.77,0.424
1.78,0.273
1.79,0.734
1.8,0.543
1.81,0.421
1.82,-0.173
1.83,0.553
1.84,0.067
1.85,0.493
1.86,0.668
1.87,0.661
1.88,0.815
1.89,0.699
1.9,1.027
1.91,0.4
1.92,0.431
1.93,0.01
1.94,-0.011
1.95,-0.56
1.96,-0.171
1.97,0.598
1.99,0.754
2.0,1.054
2.01,1.174
2.02,1.033
2.03,0.455
2.04,0.385
2.05,-0.428
2.06,-0.493
2.07,-0.617
2.08,-0.117
2.09,-0.107
2.1,0.592
2.11,0.744
2.12,0.668
2.13,0.424
2.14,0.192
2.15,-0.398
2.16,-0.85
2.17,-0.481
2.18,-0.575
2.19,0.007
2.2,0.093
2.21,0.735
2.22,0.176
2.23,0.445
2.24,-0.026
2.25,-0.098
2.26,-0.477
2.27,-0.2
