time,acceleration
0.0,-0.024
0.01,0.243
0.02,-0.042
0.03,0.299
0.04,-0.016
0.05,0.013
0.06,0.065
0.07,0.632
0.08,0.857
0.09,0.505
0.1,0.687
0.11,0.711
0.12,0.387
0.13,0.523
0.14,0.143
0.15,0.23
0.16,0.235
0.17,-0.029
0.18,0.327
0.19,0.068
0.2,0.271
0.21,0.288
0.22,0.08
0.23,0.331
0.24,-0.057
0.25,0.078
0.26,0.138
0.27,-0.075
0.28,0.171
0.29,-0.093
0.3,0.153
0.31,0.171
0.32,0.017
0.33,0.335
0.34,-0.042
0.35,0.713
0.36,0.511
0.37,0.578
0.38,0.787
0.39,0.464
0.4,0.681
0.41,0.635
0.42,1.156
0.43,2.049
0.44,1.359
0.45,1.226
0.46,1.776
0.47,1.388
0.48,1.48
0.49,1.596
0.5,1.727
0.51,1.506
0.52,1.181
0.53,1.124
0.54,0.59
0.55,0.708
0.56,0.457
0.57,0.427
0.58,0.684
0.59,0.46
0.6,0.737
0.61,1.376
0.62,0.998
0.63,0.993
0.64,0.44
0.65,1.362
0.66,1.051
0.67,0.917
0.68,1.124
0.69,0.592
0.7,0.784
0.71,0.505
0.72,0.383
0.73,0.561
0.74,0.935
0.75,1.15
0.76,0.89
0.77,0.75
0.78,0.828
0.8,0.47
0.81,0.764
0.82,0.6
0.83,0.604
0.84,0.696
0.85,0.525
0.86,0.668
0.87,0.28
0.88,1.081
0.89,1.158
0.9,0.852
0.91,1.19
0.92,0.985
0.93,0.94
0.94,0.932
0.95,0.349
0.96,0.572
0.97,0.296
0.98,0.416
0.99,0.643
1.0,0.437
1.01,0.893
1.02,0.596
1.03,0.371
1.04,0.29
1.05,0.517
1.06,0.638
1.07,0.419
1.08,0.588
1.09,0.836
1.1,0.609
1.11,0.704
1.12,0.313
1.13,0.34
1.14,0.306
1.15,0.037
1.16,0.483
1.17,0.426
1.18,0.675
1.19,1.505
1.2,1.052
1.21,2.098
1.22,1.569
1.23,1.494
1.24,1.358
1.25,1.052
1.26,2.111
1.27,2.145
1.28,1.946
1.29,1.811
1.3,1.368
1.31,1.537
1.32,1.177
1.33,1.985
1.34,1.753
1.35,1.224
1.36,1.288
1.37,0.812
1.38,1.0
1.39,1.455
1.4,1.225
1.41,1.38
1.42,0.949
1.43,0.917
1.44,0.587
1.45,0.296
1.46,0.592
1.47,0.24
1.48,0.568
1.49,0.603
1.5,0.485
1.51,0.668
1.52,0.22
1.53,0.304
1.54,0.216
1.55,0.119
1.56,0.477
1.57,0.32
1.58,0.763
1.59,1.505
1.6,1.156
1.61,1.209
1.62,0.818
1.63,0.89
1.64,0.814
1.65,0.744
1.66,1.12
1.67,0.896
1.68,1.128
1.69,0.906
1.7,2.156
1.71,2.084
1.72,1.514
1.73,2.017
1.74,1.723
1.75,1.492
1.76,1.603
1.77,1.901
1.78,1.933
1.79,1.577
1.8,2.17
1.81,2.002
1.82,1.404
1.83,1.405
1.84,1.101
1.85,0.837
1.86,0.982
1.87,0.623
1.88,0.794
1.89,0.68
1.9,0.562
1.91,0.64
1.92,0.266
1.93,0.5
1.94,0.292
1.95,0.314
1.96,0.611
1.97,0.399
1.98,0.785
1.99,0.599
2.0,0.596
2.01,0.697
2.02,0.303
2.03,0.678
2.04,0.547
2.05,0.687
2.06,0.878
2.07,0.793
2.08,1.068
2.09,0.774
