time,acceleration
0.0,-0.008
0.01,-0.561
0.02,-0.223
0.03,0.406
0.04,0.611
0.05,0.115
0.06,-0.494
0.07,-0.417
0.08,0.081
0.09,1.962
0.1,2.0
0.11,0.656
0.12,-0.406
0.13,-0.207
0.14,0.618
0.15,1.113
0.16,1.426
0.17,0.502
0.18,0.134
0.19,0.333
0.2,1.174
0.21,1.41
0.22,0.601
0.23,-0.143
0.24,-0.035
0.25,0.167
0.26,0.274
0.27,0.432
0.28,0.244
0.29,-0.11
0.3,0.008
0.31,1.775
0.32,1.45
0.33,0.806
0.34,0.469
0.35,0.556
0.36,0.809
0.37,1.678
0.38,1.387
0.39,1.211
0.4,0.73
0.41,1.006
0.42,1.857
0.43,1.927
0.44,1.026
0.45,0.048
0.46,-0.237
0.47,0.348
0.48,1.092
0.49,1.045
0.5,-0.014
0.51,-0.918
0.52,0.022
0.53,0.948
0.54,1.165
0.55,0.64
0.56,-0.004
0.58,0.234
0.59,0.882
0.6,1.329
0.61,1.186
0.62,0.42
0.63,0.112
0.64,0.578
0.65,0.909
0.66,0.505
0.67,0.067
0.68,-0.27
0.69,-0.295
0.7,0.09
0.71,0.791
0.72,1.571
0.73,0.687
0.74,0.08
0.75,0.083
0.76,0.446
0.77,0.765
0.78,0.7
0.79,0.717
0.8,0.048
0.81,0.328
0.82,1.214
0.83,1.131
0.84,0.073
0.85,-0.471
0.86,-0.231
0.87,0.324
0.88,0.749
0.89,1.071
0.9,0.135
0.91,-0.324
0.92,0.238
0.93,0.893
0.94,0.698
0.95,-0.283
0.96,-0.637
0.97,-0.178
0.98,0.527
0.99,1.649
1.0,1.12
1.01,-0.128
1.02,-0.636
1.03,0.984
1.04,1.546
1.05,1.367
1.06,0.753
1.07,0.323
1.08,0.127
1.09,0.179
1.1,0.517
1.11,1.342
1.12,0.682
1.13,0.182
1.14,1.15
1.15,2.101
1.16,1.756
1.17,1.338
1.18,0.715
1.19,0.345
1.2,0.713
1.21,1.142
1.22,1.585
1.23,0.456
1.24,0.122
1.25,0.757
1.26,2.05
1.27,1.671
1.28,0.761
1.29,0.386
1.3,0.143
1.31,1.009
1.32,1.906
1.33,1.389
1.34,0.028
1.35,-0.618
1.36,-0.157
1.37,0.524
1.38,0.904
1.39,0.538
1.4,-0.181
1.41,-0.51
1.42,0.024
1.43,0.506
1.44,0.281
1.45,-0.199
1.46,-0.171
1.47,-0.023
1.48,0.06
1.49,0.186
1.5,0.13
1.51,-0.286
1.52,-0.36
1.53,0.161
1.54,0.506
