time,acceleration
0.0,-0.025
0.01,0.143
0.02,-0.118
0.03,-0.105
0.04,-0.612
0.05,-0.07
0.06,-0.255
0.07,0.293
0.08,0.219
0.09,0.232
0.1,-0.138
0.11,0.543
0.12,-0.248
0.13,-0.044
0.14,-0.144
0.15,-0.026
0.16,-0.415
0.17,-0.251
0.18,0.089
0.19,0.029
0.2,0.428
0.21,0.534
0.22,0.559
0.23,0.037
0.24,0.259
0.25,-0.008
0.26,0.234
0.27,-1.074
0.28,-0.565
0.29,-0.701
0.3,-0.339
0.31,-0.289
0.32,-0.063
0.33,-0.222
0.34,0.586
0.35,0.661
0.36,0.818
0.37,0.6
0.38,0.149
0.39,-0.18
0.4,-0.396
0.41,-0.252
0.42,-0.701
0.43,-0.286
0.44,-0.687
0.45,-0.325
0.46,-0.433
0.47,0.253
0.48,0.312
0.49,0.541
0.5,0.448
0.51,0.412
0.52,0.008
0.53,-0.329
0.54,-0.404
0.55,-0.371
0.56,-0.302
0.57,0.035
0.59,0.004
0.6,-0.234
0.61,0.077
0.62,0.179
0.63,0.391
0.64,-0.297
0.65,-0.028
0.66,-0.369
0.67,-0.094
0.68,-0.497
0.69,-0.183
0.7,0.201
0.71,0.349
0.72,0.233
0.73,0.28
0.74,0.51
0.75,0.175
0.76,-0.685
0.77,0.107
0.78,0.163
0.79,-0.568
0.8,-0.713
0.81,-0.942
0.82,-0.44
0.83,0.193
0.84,0.257
0.85,0.385
0.86,0.619
0.87,0.342
0.88,1.017
0.89,0.162
0.9,0.182
0.91,-0.509
0.92,-0.374
0.93,-1.012
0.94,-0.644
0.95,-0.866
0.96,-0.494
0.97,-0.034
0.98,0.974
0.99,1.284
1.0,0.624
1.01,0.907
1.02,0.586
1.03,-0.015
1.04,-0.102
1.05,-0.083
1.06,-0.985
1.07,-0.819
1.08,-0.834
1.09,-0.394
1.1,-0.587
1.11,0.305
1.12,0.327
1.13,1.162
1.14,0.349
1.15,0.527
1.16,-0.211
1.17,-0.199
1.18,-0.753
1.19,-0.665
1.2,-0.193
1.21,-0.415
1.22,0.055
1.23,-0.222
1.24,0.53
1.25,0.263
1.26,0.774
1.27,-0.225
1.28,0.027
1.29,-0.347
1.3,-0.368
1.31,-0.909
1.32,-0.092
1.33,-0.244
1.34,0.338
1.35,0.153
1.36,0.645
1.37,0.839
1.38,0.776
1.39,0.801
1.4,0.234
1.41,-0.304
1.42,-0.898
1.43,-0.861
1.44,-1.43
1.45,-0.813
1.46,-0.817
1.47,0.17
1.48,-0.144
1.49,1.156
1.5,1.085
1.51,1.472
1.52,0.531
1.53,0.394
1.54,0.099
1.55,-0.655
1.56,-1.153
1.57,-1.113
1.58,-1.07
1.59,-1.116
1.6,-0.013
1.61,-0.041
1.62,0.366
1.63,0.839
1.64,1.295
1.65,0.687
1.66,1.511
1.67,0.052
1.68,-0.158
1.69,-1.087
1.7,-0.597
1.71,-0.941
1.72,-0.608
1.73,-0.418
1.74,-0.047
1.76,0.178
1.77,0.222
1.78,0.339
1.79,0.185
1.8,0.61
1.81,-0.127
1.82,0.552
1.83,-0.588
1.84,-0.486
1.85,-0.588
1.86,0.006
1.87,-0.141
1.88,1.188
1.89,0.388
1.9,0.78
1.91,-0.047
1.92,-0.113
1.93,-0.292
1.94,-0.781
1.95,-1.048
1.96,-0.746
1.97,-0.832
1.98,-0.573
1.99,-0.159
2.0,0.585
2.01,1.321
2.02,0.938
2.03,1.365
2.04,0.45
2.05,0.111
2.06,-1.206
2.07,-0.377
