time,acceleration
0.0,-0.017
0.01,-0.754
0.02,0.811
0.03,0.497
0.04,-0.937
0.05,0.599
0.06,0.852
0.07,-0.767
0.08,0.34
0.09,1.04
0.1,-0.377
0.11,-0.034
0.12,0.822
0.13,-0.201
0.14,-0.291
0.15,1.339
0.16,0.549
0.17,-0.041
0.18,0.914
0.19,0.411
0.2,0.107
0.21,1.285
0.22,1.283
0.23,-0.467
0.24,0.617
0.25,1.233
0.26,-0.718
0.27,-0.13
0.28,0.972
0.29,-0.365
0.3,-0.282
0.31,0.824
0.32,-0.091
0.33,-0.474
0.34,0.522
0.35,0.112
0.36,-0.343
0.37,0.704
0.38,0.585
0.39,-0.529
0.4,0.442
0.41,0.8
0.42,-0.78
0.43,0.268
0.44,1.332
0.45,-0.466
0.46,0.406
0.47,1.654
0.48,0.133
0.49,-0.267
0.5,1.184
0.51,0.444
0.52,-0.394
0.53,0.634
0.54,0.248
0.55,-0.694
0.56,0.114
0.57,0.417
0.58,-0.628
0.59,0.01
0.6,0.686
0.61,-0.913
0.62,-0.551
0.63,0.844
0.64,-0.522
0.65,0.133
0.66,1.686
0.67,0.442
0.68,-0.431
0.7,1.055
0.71,0.192
0.72,0.264
0.73,0.365
0.74,0.253
0.75,0.179
0.76,0.397
0.77,0.681
0.78,-0.402
0.79,0.144
0.8,1.175
0.81,-0.199
0.82,-0.293
0.83,1.125
0.84,-0.257
0.85,-0.939
0.86,0.896
0.87,0.227
0.88,-0.937
0.89,0.566
0.9,0.221
0.91,-1.077
0.92,-0.091
0.93,0.225
0.94,-0.611
0.95,-0.155
0.96,0.441
0.97,-0.582
0.98,-0.506
0.99,0.449
1.0,-0.442
1.01,-0.571
1.02,0.971
1.03,0.11
1.04,-0.905
1.05,0.802
1.06,0.39
1.07,-0.976
1.08,0.111
1.09,0.883
1.1,-0.574
1.11,1.188
1.12,1.566
1.13,0.569
1.14,0.454
1.15,1.299
1.16,0.328
1.17,0.105
1.18,1.028
1.19,0.153
1.2,-0.653
1.21,0.761
1.22,0.355
1.23,-0.933
1.24,0.558
1.25,0.56
1.26,-1.242
1.27,1.122
1.28,1.569
1.29,-0.084
1.3,0.435
1.31,1.214
1.32,-0.026
1.33,-0.101
1.34,0.78
1.35,-0.01
1.36,-0.256
1.37,0.862
1.38,0.355
1.39,-0.464
1.4,0.737
1.41,0.622
1.42,-0.773
1.43,0.586
1.44,1.144
1.45,-0.643
1.46,0.194
1.47,1.211
1.48,-0.473
1.49,-0.214
1.5,0.996
1.51,-0.027
1.52,-0.355
1.53,0.646
1.54,0.008
1.55,-0.619
1.56,0.322
1.57,0.088
1.58,-0.788
1.59,0.162
1.6,0.398
1.61,-1.087
1.62,-0.193
1.63,0.684
1.64,-0.011
