time,acceleration
0.0,0.926
0.01,0.855
0.02,0.543
0.03,0.793
0.04,0.34
0.05,0.18
0.06,0.523
0.07,-0.055
0.08,0.097
0.09,-0.148
0.1,-0.353
0.11,-0.016
0.12,-0.363
0.13,-0.041
0.14,-0.029
0.15,-0.313
0.16,-0.158
0.17,-0.568
0.18,-0.566
0.19,-0.47
0.2,-0.812
0.21,-0.434
0.22,-0.62
0.23,0.288
0.24,0.493
0.25,0.922
0.26,0.993
0.27,0.602
0.28,0.214
0.29,0.282
0.3,-0.164
0.31,-0.122
0.32,-0.357
0.33,-0.331
0.34,-0.067
0.35,-0.278
0.36,0.715
0.37,0.512
0.38,-0.089
0.39,0.099
0.4,-0.44
0.41,0.225
0.42,0.118
0.43,-0.385
0.44,-0.12
0.45,-0.286
0.46,-0.329
0.47,-0.099
0.48,-0.554
0.49,-0.364
0.5,-0.536
0.51,-0.692
0.52,-0.364
0.53,-0.813
0.54,-0.627
0.55,-0.447
0.56,-0.54
0.57,-0.067
0.58,-0.299
0.59,-0.119
0.6,-0.171
0.61,-0.49
0.62,-0.079
0.63,-0.237
0.64,1.176
0.65,1.082
0.67,0.712
0.68,0.987
0.69,0.727
0.7,0.53
0.71,0.727
0.72,0.14
0.73,0.345
0.74,0.406
0.75,0.2
0.76,0.395
0.77,0.107
0.78,0.427
0.79,0.576
0.8,1.124
0.81,1.434
0.82,0.908
0.83,0.75
0.84,1.256
0.85,1.03
0.86,2.127
0.87,1.714
0.88,1.488
0.89,1.777
0.9,1.354
0.91,1.498
0.92,1.295
0.93,0.92
0.94,1.063
0.95,0.617
0.96,0.855
0.97,0.919
0.98,0.622
0.99,1.041
1.0,0.796
1.01,0.795
1.02,0.901
1.03,0.489
1.04,0.528
1.05,0.888
1.06,0.736
1.07,0.925
1.08,0.56
1.09,0.788
1.1,0.779
1.11,1.212
1.12,1.382
1.13,1.477
1.14,2.392
1.15,1.823
1.16,1.219
1.17,1.287
1.18,1.016
1.19,1.011
1.2,1.012
1.21,0.777
1.22,1.254
1.23,0.994
1.24,0.873
1.25,0.934
1.26,0.291
1.27,0.411
1.28,0.302
1.29,0.188
1.3,1.707
1.31,1.176
1.32,1.236
1.33,1.172
1.34,0.899
1.35,1.087
1.36,0.472
1.37,0.418
1.38,0.197
1.39,-0.149
1.4,0.138
1.41,-0.225
1.42,-0.069
1.43,0.24
1.44,-0.04
1.45,0.329
1.46,0.162
1.47,-0.088
1.48,-0.032
1.49,-0.47
1.5,-0.259
1.51,-0.273
1.52,-0.501
1.53,-0.202
1.54,-0.433
1.55,-0.022
1.56,-0.088
1.57,-0.379
1.58,-0.075
