time,acceleration
0.0,-0.005
0.01,0.032
0.02,1.487
0.03,1.731
0.04,0.715
0.05,1.332
0.06,1.028
0.07,0.582
0.08,1.141
0.09,0.609
0.1,0.528
0.11,1.821
0.12,1.429
0.13,1.116
0.14,1.592
0.15,0.689
0.16,1.248
0.17,0.779
0.18,0.679
0.19,0.961
0.2,0.462
0.21,0.726
0.22,0.471
0.23,0.483
0.24,1.616
0.25,1.836
0.26,1.005
0.27,1.293
0.28,1.34
0.29,0.562
0.3,1.089
0.31,0.877
0.32,0.551
0.33,0.874
0.34,0.514
0.35,1.609
0.36,1.354
0.37,1.747
0.38,1.013
0.39,1.269
0.4,1.162
0.41,0.624
0.42,1.069
0.43,0.725
0.44,0.588
0.45,0.871
0.46,0.354
0.47,0.49
0.48,0.546
0.49,2.38
0.51,2.832
0.52,1.449
0.53,2.33
0.54,1.409
0.55,1.452
0.56,1.58
0.57,0.929
0.58,1.48
0.59,0.788
0.6,0.913
0.61,0.901
0.62,1.945
0.63,2.031
0.64,1.931
0.65,1.294
0.66,1.85
0.67,0.81
0.68,1.589
0.69,0.792
0.7,1.166
0.71,0.86
0.72,0.655
0.73,2.365
0.74,2.168
0.75,1.524
0.76,1.963
0.77,1.443
0.78,1.16
0.79,1.478
0.8,0.785
0.81,1.239
0.82,0.93
0.83,0.705
0.84,0.898
0.85,0.446
0.86,0.694
0.87,0.554
0.88,1.958
0.89,1.623
0.9,1.904
0.91,1.021
0.92,1.66
0.93,0.943
0.94,1.196
0.95,1.109
0.96,0.595
0.97,1.01
0.98,0.362
0.99,1.797
1.0,1.174
1.01,1.635
1.02,1.098
1.03,0.872
1.04,1.284
1.05,0.592
1.06,0.958
1.07,0.842
1.08,0.402
1.09,0.783
1.1,0.381
1.11,0.471
1.12,0.575
1.13,2.306
1.14,2.824
1.15,2.125
1.16,1.155
1.17,1.223
1.18,1.784
1.19,1.686
1.2,1.05
1.21,0.655
1.22,0.881
1.23,2.372
1.24,2.342
1.25,1.453
1.26,0.973
1.27,1.478
1.28,1.626
1.29,0.926
1.3,0.631
1.31,1.065
1.32,1.076
1.33,0.653
1.34,0.408
1.35,0.604
1.36,0.725
1.37,0.484
1.38,0.338
1.39,0.378
1.4,0.383
1.41,0.286
1.42,0.278
1.43,0.324
1.44,0.27
1.45,0.146
1.46,0.182
1.47,0.19
1.48,0.145
1.49,0.142
1.5,0.177
1.52,0.12
1.53,0.075
1.54,0.045
1.55,0.108
1.56,0.129
1.57,0.074
1.58,0.023
1.59,0.042
1.6,0.038
1.61,0.031
1.62,0.041
1.63,0.061
1.64,0.027
1.65,0.038
1.66,-0.007
1.67,0.019
1.68,0.036
1.69,0.028
1.7,0.007
1.71,-0.024
1.72,-0.01
1.73,-0.001
1.74,0.012
1.75,0.025
1.76,-0.022
1.77,-0.013
1.78,-0.016
1.79,-0.005
1.8,0.007
1.81,0.018
1.82,-0.004
1.83,0.015
1.84,-0.013
