time,acceleration
0.0,0.023
0.01,0.023
0.02,0.042
0.03,0.069
0.04,0.06
0.05,-0.113
0.06,-0.074
0.07,0.101
0.08,-0.118
0.09,-0.099
0.1,0.013
0.11,1.121
0.12,0.801
0.13,0.724
0.14,0.69
0.15,0.6
0.16,0.273
0.17,0.243
0.18,0.2
0.19,0.369
0.2,0.124
0.21,0.158
0.22,0.147
0.23,0.427
0.24,0.046
0.25,0.126
0.26,-0.028
0.27,0.165
0.28,-0.151
0.29,0.04
0.3,-0.06
0.31,0.193
0.32,-0.051
0.33,0.116
0.34,0.103
0.35,0.166
0.36,-0.286
0.37,-0.1
0.38,-0.146
0.39,0.094
0.4,-0.17
0.41,1.185
0.42,0.899
0.43,1.19
0.44,0.654
0.45,0.648
0.46,0.231
0.47,0.565
0.48,-0.035
0.49,0.273
0.5,0.159
0.51,0.505
0.52,0.054
0.53,0.377
0.54,0.255
0.55,0.312
0.56,-0.151
0.57,0.01
0.58,-0.159
0.59,0.271
0.6,-0.142
0.61,0.211
0.62,0.009
0.63,0.588
0.64,-0.066
0.65,0.209
0.67,-0.236
0.68,1.11
0.69,0.315
0.7,0.718
0.71,0.503
0.72,0.76
0.73,0.207
0.74,0.636
0.75,0.467
0.76,0.532
0.77,-0.191
0.78,0.168
0.79,-0.174
0.8,0.27
0.81,-0.213
0.82,0.325
0.83,-0.13
0.84,0.655
0.85,-0.1
0.86,0.303
0.87,-0.326
0.88,0.177
0.89,-0.58
0.9,0.008
0.91,-0.261
0.92,0.287
0.93,-0.217
0.94,0.357
0.95,0.07
0.96,0.313
0.97,-0.492
0.98,-0.06
0.99,-0.295
1.0,0.161
1.01,-0.391
1.02,0.337
1.03,-0.141
1.04,0.658
1.05,-0.193
1.06,0.47
1.07,-0.413
1.08,0.206
1.09,-0.612
1.1,0.16
1.11,-0.102
1.12,0.353
1.13,-0.219
1.14,0.476
1.15,0.147
1.16,0.414
1.17,0.683
1.18,1.02
1.19,0.579
1.2,0.527
1.21,0.583
1.22,0.543
1.23,0.524
1.24,0.994
1.25,0.13
1.26,0.763
1.27,-0.261
1.28,0.387
1.29,-0.48
1.3,0.286
1.31,-0.195
1.32,0.388
1.33,-0.222
1.34,0.531
1.35,0.134
1.36,0.415
1.37,-0.477
1.38,0.179
1.39,-0.407
1.4,0.167
1.41,-0.533
1.42,0.437
1.43,0.681
1.44,1.447
1.45,0.357
1.46,1.123
1.47,0.054
1.48,0.625
1.49,-0.308
1.5,0.527
1.51,-0.045
1.52,0.588
1.53,-0.152
1.54,0.524
1.55,0.176
1.56,0.491
1.57,-0.332
1.58,0.272
1.59,-0.289
1.6,0.375
1.61,-0.01
1.62,0.584
1.63,-0.257
1.64,0.67
1.65,-0.352
1.66,0.7
1.67,-0.42
1.68,0.346
1.69,-0.634
1.7,0.274
1.71,-0.274
1.72,0.301
1.73,-0.356
1.74,1.37
1.75,0.799
1.76,1.019
1.77,0.139
1.78,0.797
1.79,0.037
1.8,0.589
1.81,-0.273
1.82,0.761
1.83,-0.174
1.84,0.733
1.85,-0.299
1.86,0.749
1.87,-0.326
1.88,0.375
1.89,-0.486
1.9,0.428
1.91,-0.251
1.92,0.305
1.93,-0.378
1.94,0.398
1.95,-0.095
1.96,0.351
1.98,-0.416
1.99,0.369
2.0,-0.342
2.01,0.271
2.02,-0.543
2.03,0.542
2.04,-0.359
2.05,0.491
2.06,-0.486
2.07,0.607
2.08,-0.411
2.09,0.322
2.1,-0.002
2.11,-0.071
2.12,0.04
2.13,0.017
2.14,0.034
2.15,0.015
