time,acceleration
0.0,-0.026
0.01,1.683
0.02,1.028
0.03,1.885
0.04,1.062
0.05,0.866
0.06,1.421
0.07,0.654
0.08,0.746
0.09,1.025
0.1,0.438
0.11,0.645
0.12,0.719
0.13,0.317
0.14,0.546
0.15,0.491
0.16,0.229
0.17,0.443
0.18,0.314
0.19,0.199
0.2,2.022
0.21,1.284
0.22,2.077
0.23,1.143
0.24,1.269
0.25,1.462
0.26,0.748
0.27,1.154
0.28,0.881
0.29,0.596
0.3,0.926
0.31,0.485
0.32,0.578
0.33,0.624
0.34,0.32
0.35,0.551
0.36,0.407
0.37,1.51
0.38,1.939
0.39,1.402
0.4,0.901
0.41,0.784
0.42,0.932
0.43,1.167
0.44,0.872
0.45,0.496
0.46,0.533
0.47,0.583
0.48,0.699
0.49,0.526
0.5,0.27
0.51,0.328
0.52,0.441
0.53,0.388
0.54,2.056
0.55,2.029
0.56,1.165
0.57,2.062
0.58,0.931
0.59,1.532
0.6,0.917
0.61,0.963
0.62,1.113
0.63,0.604
0.64,0.977
0.65,0.435
0.66,0.778
0.67,0.513
0.68,0.487
0.69,0.527
0.7,0.255
0.71,0.503
0.72,1.764
0.74,1.627
0.75,1.593
0.76,1.134
0.77,1.481
0.78,0.816
0.79,1.295
0.8,0.598
0.81,1.108
0.82,0.499
0.83,0.876
0.84,0.456
0.85,0.702
0.86,0.368
0.87,0.568
0.88,0.338
0.89,0.45
0.9,0.234
0.91,1.764
0.92,0.962
0.93,1.481
0.94,1.635
0.95,1.073
0.96,0.701
0.97,0.999
0.98,1.148
0.99,0.645
1.0,0.535
1.01,0.693
1.02,0.75
1.03,0.409
1.04,0.349
1.05,0.456
1.06,0.49
1.07,0.25
1.08,0.235
1.09,0.318
1.1,0.325
1.11,0.139
1.12,1.895
1.13,1.166
1.14,1.797
1.15,1.872
1.16,0.994
1.17,0.898
1.18,1.412
1.19,1.083
1.2,0.568
1.21,0.792
1.22,1.002
1.23,0.592
1.24,0.389
1.25,0.642
1.26,0.609
1.27,0.303
1.28,0.309
1.29,0.492
1.3,1.506
1.31,1.642
1.32,1.254
1.33,0.85
1.34,0.952
1.35,1.103
1.36,0.862
1.37,0.553
1.38,0.596
1.39,0.771
1.4,0.595
1.41,0.345
1.42,0.411
1.43,0.546
1.44,0.397
1.45,0.219
1.46,0.284
1.47,0.364
1.48,0.287
1.49,0.095
1.5,0.156
1.51,2.136
1.52,1.188
1.53,1.932
1.54,1.94
1.55,0.989
1.56,1.073
1.57,1.52
1.58,0.984
1.59,0.639
1.6,1.028
1.61,0.94
1.62,0.463
1.63,0.569
1.64,0.774
1.65,0.461
1.66,0.294
1.67,0.546
1.68,2.581
1.69,1.562
1.7,2.674
1.71,1.607
1.72,1.523
1.73,1.879
1.74,0.996
1.75,1.413
1.76,1.229
1.77,0.647
1.78,1.183
1.79,0.802
1.8,0.51
1.81,0.928
1.82,0.489
1.83,0.474
1.84,0.649
1.85,0.325
1.86,2.266
1.87,2.249
1.88,1.322
1.89,2.203
1.9,0.95
1.91,1.663
1.92,0.957
1.93,1.182
1.94,0.922
1.95,0.854
1.96,0.927
1.97,0.526
1.98,0.878
1.99,0.37
2.0,0.701
2.01,0.407
2.02,0.438
2.03,0.459
2.04,0.288
2.05,0.412
2.06,0.209
2.07,0.331
2.08,0.187
2.09,0.271
2.1,0.158
2.11,0.155
2.12,0.177
2.13,0.062
2.14,0.143
2.15,0.059
2.16,0.115
2.17,0.076
2.19,0.079
2.2,0.068
2.21,0.042
2.22,0.065
2.23,0.002
2.24,-0.001
2.25,-0.002
2.26,-0.005
2.27,-0.021
2.28,0.001
2.29,-0.012
2.3,-0.001
2.31,-0.017
2.32,0.014
2.33,-0.002
2.34,-0.02
2.35,-0.025
2.36,-0.016
2.37,0.001
2.38,0.001
2.39,-0.001
2.4,0.006
2.41,-0.017
2.42,-0.016
2.43,-0.004
2.44,-0.013
2.45,-0.013
