time,acceleration
0.0,0.005
0.01,0.028
0.02,-0.571
0.03,-0.561
0.04,-0.577
0.05,-1.113
0.06,-0.869
0.07,-0.684
0.08,-0.948
0.09,-0.44
0.1,-0.14
0.11,-0.286
0.12,0.224
0.13,0.556
0.14,0.49
0.15,1.011
0.16,1.051
0.17,0.727
0.18,1.013
0.19,0.804
0.2,0.435
0.21,0.631
0.22,0.358
0.23,-0.041
0.24,0.227
0.25,-0.111
0.26,-0.458
0.27,0.467
0.28,0.155
0.29,-0.056
0.3,1.026
0.31,0.657
0.32,0.381
0.33,0.657
0.34,0.44
0.35,0.443
0.36,0.908
0.37,0.725
0.38,0.778
0.39,1.114
0.4,0.771
0.41,0.811
0.42,1.163
0.43,0.746
0.44,0.57
0.45,0.647
0.46,-0.041
0.47,-0.267
0.48,-0.252
0.49,-0.751
0.5,-0.828
0.51,-0.624
0.52,-1.089
0.53,-0.854
0.54,0.191
0.55,-0.134
0.56,0.231
0.57,0.529
0.58,1.135
0.59,1.285
0.6,1.369
0.61,1.522
0.62,1.564
0.63,1.558
0.64,1.069
0.65,1.121
0.66,0.977
0.67,0.343
0.68,0.333
0.69,0.186
0.7,-0.196
0.71,0.02
0.72,-0.152
0.73,-0.563
0.74,-0.393
0.75,-0.637
0.76,-0.929
0.77,-0.452
0.78,-0.439
0.79,-0.524
0.8,-0.038
0.81,-0.033
0.82,-0.16
0.84,1.161
0.85,1.202
0.86,1.122
0.87,1.485
0.88,1.151
0.89,0.841
0.9,0.858
0.91,1.342
0.92,0.881
0.93,0.897
0.94,0.304
0.95,-0.141
0.96,-0.137
0.97,-0.745
0.98,-0.856
0.99,-0.467
1.0,-0.678
1.01,-0.519
1.02,-0.104
1.03,-0.367
1.04,-0.323
1.05,0.115
1.06,0.039
1.07,0.238
1.08,0.607
1.09,0.281
1.1,0.387
1.11,0.475
1.12,0.085
1.13,0.316
1.14,0.455
1.15,0.576
1.16,0.561
1.17,1.329
1.18,0.489
1.19,0.32
1.2,1.134
1.21,1.094
1.22,1.638
1.23,1.308
1.24,0.649
1.25,0.658
1.26,0.679
1.27,0.516
1.28,0.98
1.29,1.15
1.3,1.003
1.31,1.411
1.32,1.304
1.33,1.007
1.34,1.945
1.35,1.688
1.36,1.142
1.37,1.271
1.38,0.709
1.39,0.114
1.4,0.963
1.41,0.558
1.42,0.191
1.43,0.389
1.44,0.087
1.45,0.279
1.46,0.486
1.47,0.175
1.48,0.14
1.49,0.51
1.5,0.382
1.51,0.297
1.52,1.101
1.53,0.715
1.54,0.721
1.55,1.136
1.56,0.826
1.57,0.811
1.58,1.023
1.59,0.629
1.6,0.456
1.61,0.552
1.62,0.02
1.63,-0.088
1.64,-0.088
1.65,-0.687
1.66,-0.76
1.67,-0.752
1.68,-0.774
1.69,-0.578
1.7,-0.365
1.71,-0.614
1.72,-0.206
1.73,0.134
1.74,-0.03
1.75,0.359
1.76,0.669
1.77,0.458
1.78,0.838
1.79,0.868
1.8,0.496
1.81,0.617
1.82,0.507
1.83,0.089
1.84,0.261
1.85,0.067
1.86,-0.379
1.87,-0.212
1.88,-0.301
1.89,-0.746
1.9,-0.365
1.91,-0.481
1.92,-0.76
1.93,-0.382
1.94,-0.407
1.95,-0.571
