time,acceleration
0.0,0.023
0.01,-0.56
0.02,0.281
0.03,0.27
0.04,-0.964
0.05,0.228
0.06,0.273
0.07,-0.773
0.08,-0.181
0.09,0.578
0.1,-0.642
0.11,-0.47
0.12,0.822
0.13,0.198
0.14,0.177
0.15,1.059
0.16,0.503
0.17,-0.227
0.18,0.886
0.19,0.649
0.2,-0.312
0.21,0.638
0.22,0.453
0.23,-0.13
0.24,0.087
0.25,1.39
0.26,0.458
0.27,0.426
0.28,0.852
0.29,0.051
0.3,0.076
0.31,0.32
0.32,0.109
0.33,0.261
0.34,0.84
0.35,1.324
0.36,0.527
0.37,1.087
0.38,0.919
0.39,0.138
0.4,0.458
0.41,1.127
0.42,-0.16
0.43,0.628
0.44,1.397
0.45,0.288
0.46,0.101
0.47,1.109
0.48,0.493
0.49,-0.489
0.5,0.951
0.51,0.379
0.52,-0.591
0.53,0.395
0.54,0.446
0.55,-0.676
0.56,-0.136
0.57,0.58
0.58,-0.746
0.59,-0.224
0.6,0.362
0.61,-0.352
0.62,-0.423
0.63,0.297
0.64,-0.021
0.65,-0.516
0.67,0.418
0.68,0.061
0.69,0.703
0.7,1.355
0.71,1.294
0.72,0.628
0.73,0.769
0.74,1.134
0.75,0.804
0.76,1.036
0.77,1.184
0.78,0.558
0.79,0.143
0.8,0.985
0.81,0.266
0.82,-0.424
0.83,0.745
0.84,0.141
0.85,-0.63
0.86,0.223
0.87,0.435
0.88,-0.911
0.89,0.702
0.9,1.851
0.91,0.241
0.92,0.668
0.93,1.302
0.94,0.305
0.95,-0.049
0.96,1.247
0.97,0.319
0.98,-0.143
0.99,0.924
1.0,0.421
1.01,-0.147
1.02,0.403
1.03,1.356
1.04,0.291
1.05,0.766
1.06,0.836
1.07,0.036
1.08,0.194
1.09,0.422
1.1,-0.003
1.11,-0.33
1.12,0.441
1.13,-0.213
1.14,-0.312
1.15,0.225
1.16,0.596
1.17,0.502
1.18,0.904
1.19,1.016
1.2,-0.11
1.21,0.703
1.22,0.906
1.23,-0.114
1.24,0.24
1.25,1.071
1.26,-0.048
1.27,-0.229
1.28,1.123
1.29,0.674
1.3,0.231
1.31,1.243
1.32,0.719
1.33,-0.396
1.34,0.645
1.35,0.622
1.36,-0.713
1.37,0.326
1.38,0.399
1.39,-0.474
1.4,-0.265
1.41,0.473
1.42,-0.35
1.43,-0.382
1.44,0.427
1.45,-0.184
1.46,-0.17
1.47,0.238
1.48,1.588
1.49,0.849
1.5,1.293
1.51,1.095
1.52,0.382
1.53,0.812
1.54,0.827
1.55,0.247
1.56,0.224
1.57,0.889
1.58,-0.104
1.59,-0.061
1.6,0.701
1.61,-0.137
1.62,-0.475
1.63,0.827
1.64,0.494
1.65,-0.689
1.66,0.589
1.67,0.344
1.68,-0.767
1.69,0.2
1.7,0.606
1.71,-0.597
1.72,0.601
1.73,1.56
1.74,0.017
1.75,0.276
1.76,1.12
1.77,1.161
1.78,0.683
1.79,1.449
1.8,0.999
1.81,0.079
1.82,0.976
1.83,0.572
1.84,0.009
1.85,0.357
1.86,0.511
1.87,-0.164
1.88,-0.066
1.89,0.445
1.9,-0.382
1.91,-0.173
1.92,0.161
1.93,-0.157
1.94,-0.497
1.95,0.229
1.96,-0.017
1.97,-0.585
1.99,0.41
2.0,0.124
2.01,-0.433
2.02,0.152
2.03,0.679
2.04,-0.479
2.05,0.067
2.06,0.946
2.07,-0.387
2.08,-0.102
2.09,0.804
2.1,-0.022
2.11,-0.613
2.12,0.817
2.13,0.049
2.14,-0.775
2.15,0.476
2.16,0.112
2.17,-0.715
2.18,-0.084
2.19,0.43
2.2,-0.793
