time,acceleration
0.0,-0.012
0.01,0.355
0.02,0.178
0.03,1.186
0.04,1.842
0.05,1.859
0.06,1.469
0.07,1.302
0.08,1.662
0.09,1.297
0.1,1.766
0.11,1.382
0.12,1.982
0.13,1.719
0.14,1.272
0.15,1.617
0.16,1.165
0.17,1.574
0.18,1.432
0.19,1.182
0.2,1.173
0.21,0.521
0.22,0.783
0.23,0.429
0.24,1.179
0.25,1.252
0.26,0.953
0.27,1.178
0.28,0.465
0.29,0.566
0.3,0.255
0.31,0.227
0.32,0.578
0.33,0.26
0.34,0.8
0.35,0.312
0.36,0.299
0.37,0.167
0.38,-0.261
0.39,0.218
0.4,-0.197
0.41,0.174
0.42,0.062
0.43,-0.052
0.44,-0.082
0.45,-0.711
0.46,-0.45
0.47,-0.805
0.48,0.031
0.49,-0.035
0.5,0.538
0.51,0.688
0.52,-0.168
0.53,-0.193
0.54,-0.125
0.55,-0.283
0.56,0.004
0.57,-0.411
0.58,1.236
0.59,0.649
0.6,0.458
0.61,0.166
0.62,-0.279
0.63,0.052
0.64,-0.32
0.65,0.08
0.66,-0.064
0.67,0.485
0.68,0.519
0.69,0.194
0.7,0.477
0.71,-0.039
0.72,0.239
0.73,0.212
0.75,-0.027
0.76,0.408
0.77,-0.189
0.78,0.055
0.79,-0.276
0.8,-0.242
0.81,0.091
0.82,-0.131
0.83,0.383
0.84,0.098
0.85,0.409
0.86,1.077
0.87,0.713
0.88,1.108
0.89,0.745
0.9,1.23
0.91,0.996
0.92,1.028
0.93,1.264
0.94,0.732
0.95,1.098
0.96,0.667
0.97,1.029
0.98,2.359
0.99,1.899
1.0,2.02
1.01,1.34
1.02,1.497
1.03,0.977
1.04,1.735
1.05,1.671
1.06,1.193
1.07,1.418
1.08,0.861
1.09,1.596
1.1,1.246
1.11,0.82
1.12,1.103
1.13,0.517
1.14,0.969
1.15,0.588
1.16,0.493
1.17,0.621
1.18,0.163
1.19,0.503
1.2,0.869
1.21,1.472
1.22,1.146
1.23,0.707
1.24,0.718
1.25,0.053
1.26,0.944
1.27,0.282
1.28,0.233
1.29,1.094
1.3,0.481
1.31,0.561
1.32,-0.197
1.33,0.506
1.34,0.801
1.35,0.317
1.36,0.475
1.37,-0.136
1.38,0.188
1.39,-0.318
1.4,-0.372
1.41,-0.368
1.42,-0.626
1.43,-0.167
1.44,-0.638
1.45,-0.196
1.46,-0.259
1.47,-0.484
1.48,-0.224
1.49,-0.745
1.5,-0.224
1.51,-0.563
1.52,-0.364
1.53,-0.083
1.54,-0.454
1.55,-0.052
1.56,-0.566
1.57,-0.306
1.58,-0.404
1.59,-0.375
1.6,0.022
1.61,-0.314
1.62,0.221
1.63,-0.084
1.64,0.012
1.65,0.122
1.66,-0.171
1.67,0.474
1.68,0.191
1.69,0.75
