time,acceleration
0.0,0.003
0.01,-0.003
0.02,0.002
0.03,0.001
0.04,-0.011
0.05,-0.015
0.06,-0.001
0.07,0.029
0.08,-0.003
0.09,-0.001
0.1,-0.007
0.11,-0.007
0.12,-0.004
0.13,0.018
0.14,-0.006
0.15,-0.022
0.16,-0.011
0.17,-0.021
0.18,0.032
0.19,0.004
0.2,0.006
0.21,-0.023
0.22,-0.019
0.23,-0.002
0.24,0.03
0.25,0.004
0.26,-0.007
0.27,-0.012
0.28,-0.013
0.29,0.006
0.3,0.026
0.31,-0.01
0.32,-0.013
0.33,-0.019
0.34,-0.006
0.35,0.024
0.36,0.007
0.37,-0.002
0.38,-0.031
0.39,-0.015
0.4,0.02
0.41,0.043
0.42,0.011
0.43,-0.003
0.44,-0.016
0.45,-0.014
0.46,0.028
0.47,0.037
0.48,-0.002
0.49,-0.01
0.5,-0.023
0.51,-0.021
0.52,0.047
0.53,0.008
0.54,-0.0
0.55,-0.032
0.56,-0.022
0.57,0.005
0.58,0.025
0.59,0.004
0.6,-0.034
0.61,-0.034
0.62,-0.026
0.63,0.016
0.64,0.037
0.65,-0.016
0.66,-0.034
0.67,-0.029
0.69,-0.019
0.7,0.04
0.71,0.037
0.72,-0.016
0.73,-0.039
0.74,-0.022
0.75,0.01
0.76,0.067
0.77,0.012
0.78,0.005
0.79,-0.031
0.8,-0.006
0.81,0.023
0.82,0.031
0.83,0.012
0.84,-0.023
0.85,-0.033
0.86,-0.013
0.87,0.049
0.88,0.024
0.89,-0.008
0.9,-0.03
0.91,-0.024
0.92,0.003
0.93,0.041
0.94,0.008
0.95,-0.003
0.96,-0.031
0.97,-0.015
0.98,0.028
0.99,0.018
1.0,-0.008
1.01,-0.036
1.02,-0.036
1.03,-0.022
1.04,0.043
1.05,0.026
1.06,-0.024
1.07,-0.027
1.08,-0.017
1.09,0.006
1.1,0.026
1.11,0.0
1.12,-0.008
1.13,-0.034
1.14,-0.016
1.15,0.027
1.16,0.042
1.17,-0.003
1.18,-0.01
1.19,-0.019
1.2,-0.01
1.21,0.023
1.22,0.016
1.23,-0.005
1.24,-0.015
1.25,-0.007
1.26,0.003
1.27,0.021
1.28,0.001
1.29,-0.008
1.3,-0.022
1.31,-0.007
1.32,0.002
1.33,0.025
1.34,-0.004
1.35,-0.016
1.36,-0.019
1.37,-0.018
1.38,0.008
1.39,0.014
1.4,0.002
1.41,-0.014
1.42,-0.01
1.43,-0.002
1.44,0.028
1.45,0.002
1.46,-0.0
1.47,-0.005
1.48,-0.013
1.49,0.017
1.5,0.018
1.51,0.006
1.52,-0.006
1.53,-0.017
1.54,-0.017
1.55,0.011
1.56,0.011
1.57,0.0
1.58,-0.001
1.59,-0.006
1.6,0.005
1.61,0.01
1.62,-0.0
1.63,-0.012
