time,acceleration
0.0,-0.008
0.01,0.016
0.02,0.016
0.03,0.036
0.04,0.036
0.05,0.015
0.06,-0.001
0.07,0.008
0.08,-0.005
0.09,0.024
0.1,-0.013
0.11,-0.04
0.12,-0.017
0.13,-0.027
0.14,-0.021
0.15,0.024
0.16,0.022
0.17,0.06
0.18,0.022
0.19,0.031
0.2,0.031
0.21,0.019
0.22,-0.007
0.23,0.007
0.24,-0.027
0.25,-0.008
0.26,-0.039
0.27,-0.027
0.28,-0.043
0.29,0.002
0.3,0.016
0.31,0.048
0.32,0.066
0.33,0.079
0.34,0.013
0.35,0.019
0.36,-0.008
0.37,0.003
0.38,0.009
0.39,0.005
0.4,-0.031
0.41,-0.055
0.42,-0.039
0.43,-0.06
0.44,0.016
0.45,0.015
0.46,0.026
0.47,0.071
0.48,0.071
0.49,0.04
0.5,0.025
0.51,0.005
0.52,0.0
0.53,-0.038
0.54,-0.043
0.55,-0.077
0.56,-0.085
0.57,-0.067
0.58,-0.036
0.59,-0.029
0.6,0.021
0.61,0.045
0.62,0.082
0.63,0.097
0.64,0.036
0.65,0.008
0.66,-0.016
0.67,-0.043
0.68,-0.027
0.69,-0.039
0.7,-0.087
0.71,-0.102
0.72,-0.099
0.73,-0.044
0.74,-0.019
0.75,0.023
0.76,0.124
0.77,0.115
0.78,0.093
0.79,0.027
0.8,0.026
0.81,-0.006
0.82,-0.026
0.83,-0.031
0.84,-0.08
0.85,-0.117
0.86,-0.114
0.87,-0.08
0.88,-0.024
0.89,0.049
0.9,0.07
0.91,0.105
0.92,0.152
0.93,0.107
0.94,0.053
0.95,0.013
0.96,-0.017
0.97,-0.028
0.98,-0.004
0.99,-0.058
1.0,-0.109
1.01,-0.085
1.02,-0.051
1.03,-0.01
1.05,0.037
1.06,0.106
1.07,0.156
1.08,0.178
1.09,0.119
1.1,0.006
1.11,-0.003
1.12,-0.018
1.13,-0.018
1.14,-0.051
1.15,-0.102
1.16,-0.109
1.17,-0.123
1.18,-0.054
1.19,-0.013
1.2,0.063
1.21,0.11
1.22,0.165
1.23,0.166
1.24,0.097
1.25,0.048
1.26,-0.019
1.27,0.005
1.28,-0.031
1.29,-0.083
1.3,-0.118
1.31,-0.135
1.32,-0.11
1.33,-0.071
1.34,-0.012
1.35,0.034
1.36,0.081
1.37,0.121
1.38,0.119
1.39,0.051
1.4,-0.021
1.41,-0.007
1.42,-0.04
1.43,-0.055
1.44,-0.097
1.45,-0.136
1.46,-0.141
1.47,-0.091
1.48,-0.057
1.49,0.001
1.5,0.045
1.51,0.092
1.52,0.154
1.53,0.091
1.54,-0.011
1.55,-0.02
1.56,-0.013
1.57,-0.013
1.58,-0.062
1.59,-0.086
1.6,-0.109
1.61,-0.1
1.62,-0.058
1.63,-0.042
1.64,0.041
1.65,0.043
1.66,0.124
1.67,0.133
1.68,0.039
1.69,0.038
1.7,-0.037
1.71,0.008
1.72,0.004
1.73,-0.035
1.74,-0.066
1.75,-0.099
1.76,-0.082
1.77,-0.037
1.78,-0.021
1.79,0.033
1.8,0.055
1.81,0.07
1.82,0.104
1.83,0.068
1.84,0.029
1.85,-0.004
1.86,0.004
1.87,-0.014
1.88,-0.038
1.89,-0.05
1.9,-0.05
1.91,-0.055
1.92,-0.028
1.93,0.012
1.94,0.054
1.95,0.052
1.96,0.074
1.97,0.059
1.98,0.024
1.99,-0.003
2.0,-0.013
2.01,0.022
2.02,-0.037
2.03,-0.019
2.04,-0.051
2.05,-0.065
2.06,-0.05
2.07,-0.037
2.08,-0.013
2.09,0.005
2.1,0.049
2.11,0.058
2.12,0.041
2.13,0.011
2.14,-0.023
2.15,-0.012
2.16,0.003
2.17,-0.026
2.18,-0.004
2.19,-0.042
2.2,-0.062
2.21,-0.056
2.22,0.021
2.23,-0.004
2.24,0.004
2.25,0.046
2.26,0.041
2.27,0.007
2.28,-0.035
2.29,-0.01
2.3,0.002
2.31,0.015
2.32,0.004
2.33,-0.032
2.34,-0.051
2.35,0.014
2.36,-0.012
2.37,-0.02
2.38,-0.0
