time,acceleration
0.0,-0.005
0.01,0.022
0.02,0.035
0.03,0.01
0.04,-0.026
0.05,-0.01
0.06,-0.024
0.07,-0.013
0.08,-0.003
0.09,0.013
0.1,0.025
0.11,0.047
0.12,0.006
0.13,-0.029
0.14,-0.011
0.15,-0.021
0.16,-0.021
0.17,0.004
0.18,0.033
0.19,0.032
0.2,-0.008
0.21,-0.008
0.22,-0.024
0.23,-0.02
0.24,-0.022
0.25,-0.003
0.26,0.038
0.27,0.026
0.28,0.01
0.29,-0.019
0.3,-0.031
0.31,-0.019
0.32,-0.024
0.33,-0.005
0.34,0.032
0.35,0.025
0.36,0.013
0.37,-0.006
0.38,-0.036
0.39,-0.022
0.4,-0.027
0.41,-0.041
0.42,0.017
0.43,0.051
0.44,0.012
0.45,0.004
0.46,-0.034
0.47,-0.02
0.48,-0.038
0.49,-0.042
0.5,0.027
0.51,0.063
0.52,0.047
0.53,-0.005
0.54,-0.026
0.55,-0.03
0.56,-0.007
0.57,-0.001
0.58,0.01
0.59,0.071
0.6,0.041
0.61,0.016
0.62,-0.012
0.63,-0.042
0.64,-0.03
0.65,-0.046
0.66,0.003
0.67,0.046
0.68,0.068
0.69,0.002
0.7,-0.009
0.71,-0.041
0.72,-0.027
0.73,-0.042
0.75,-0.022
0.76,0.044
0.77,0.064
0.78,0.035
0.79,-0.007
0.8,-0.043
0.81,-0.062
0.82,-0.044
0.83,-0.045
0.84,0.015
0.85,0.06
0.86,0.022
0.87,-0.017
0.88,-0.034
0.89,-0.037
0.9,-0.039
0.91,-0.027
0.92,0.009
0.93,0.07
0.94,0.042
0.95,-0.0
0.96,-0.038
0.97,-0.039
0.98,-0.031
0.99,-0.021
1.0,0.011
1.01,0.056
1.02,0.052
1.03,0.009
1.04,-0.009
1.05,-0.051
1.06,-0.033
1.07,-0.043
1.08,0.008
1.09,0.061
1.1,0.056
1.11,0.014
1.12,-0.004
1.13,-0.057
1.14,-0.037
1.15,-0.029
1.16,-0.01
1.17,0.048
1.18,0.058
1.19,0.024
1.2,0.009
1.21,-0.024
1.22,-0.025
1.23,-0.026
1.24,-0.032
1.25,0.012
1.26,0.043
1.27,0.003
1.28,0.0
1.29,-0.023
1.3,-0.018
1.31,-0.039
1.32,-0.028
1.33,0.017
1.34,0.059
1.35,0.031
1.36,0.014
1.37,-0.018
1.38,-0.019
1.39,-0.029
1.4,-0.021
1.41,-0.006
1.42,0.054
1.43,0.045
1.44,-0.003
1.45,-0.006
1.46,-0.007
1.47,-0.026
1.48,-0.014
1.49,-0.004
1.5,0.038
1.51,0.019
1.52,0.003
1.53,0.023
1.54,-0.02
1.55,-0.021
1.56,-0.005
1.57,-0.001
1.58,0.021
1.59,0.036
1.6,0.006
1.61,-0.016
1.62,-0.022
1.63,-0.01
1.64,-0.014
1.65,0.005
1.66,-0.011
1.67,0.013
1.68,0.001
1.69,0.006
