time,acceleration
0.0,-0.017
0.01,0.016
0.02,0.024
0.03,0.024
0.04,0.011
0.05,0.034
0.06,-0.002
0.07,0.014
0.08,-0.026
0.09,-0.031
0.1,-0.043
0.11,-0.046
0.12,0.001
0.13,0.024
0.14,0.028
0.15,0.055
0.16,0.041
0.17,0.039
0.18,-0.01
0.19,0.023
0.2,-0.004
0.21,-0.041
0.22,-0.052
0.23,-0.045
0.24,-0.033
0.25,-0.004
0.26,0.047
0.27,0.047
0.28,0.042
0.29,0.039
0.3,0.012
0.31,0.017
0.32,0.036
0.33,0.002
0.34,-0.014
0.35,-0.058
0.36,-0.066
0.37,-0.017
0.38,-0.004
0.39,0.01
0.4,0.057
0.41,0.073
0.42,0.046
0.43,0.026
0.44,-0.008
0.45,-0.033
0.46,-0.006
0.47,-0.076
0.48,-0.109
0.49,-0.077
0.5,-0.046
0.51,-0.019
0.52,0.042
0.53,0.064
0.54,0.068
0.55,0.052
0.56,0.009
0.57,0.021
0.58,-0.042
0.59,-0.059
0.6,-0.084
0.61,-0.103
0.62,-0.099
0.63,-0.019
0.64,0.011
0.65,0.065
0.66,0.071
0.67,0.048
0.68,0.026
0.69,0.016
0.7,0.01
0.71,0.004
0.72,-0.063
0.73,-0.115
0.74,-0.13
0.75,-0.046
0.76,-0.023
0.78,0.045
0.79,0.071
0.8,0.105
0.81,0.098
0.82,0.035
0.83,0.035
0.84,0.01
0.85,0.014
0.86,-0.076
0.87,-0.107
0.88,-0.098
0.89,-0.053
0.9,-0.003
0.91,0.076
0.92,0.091
0.93,0.087
0.94,0.073
0.95,0.03
0.96,0.004
0.97,-0.005
0.98,-0.034
0.99,-0.077
1.0,-0.138
1.01,-0.077
1.02,-0.024
1.03,0.013
1.04,0.068
1.05,0.091
1.06,0.062
1.07,0.057
1.08,0.004
1.09,0.012
1.1,-0.004
1.11,-0.051
1.12,-0.115
1.13,-0.096
1.14,-0.06
1.15,-0.042
1.16,0.017
1.17,0.056
1.18,0.071
1.19,0.059
1.2,0.027
1.21,-0.007
1.22,0.009
1.23,-0.008
1.24,-0.054
1.25,-0.114
1.26,-0.079
1.27,-0.045
1.28,-0.016
1.29,0.024
1.3,0.045
1.31,0.087
1.32,0.034
1.33,0.031
1.34,0.012
1.35,0.016
1.36,-0.012
1.37,-0.031
1.38,-0.082
1.39,-0.056
1.4,-0.047
1.41,-0.026
1.42,0.025
1.43,0.05
1.44,0.024
1.45,0.026
1.46,0.002
1.47,-0.002
1.48,0.018
1.49,-0.004
1.5,-0.052
1.51,-0.053
1.52,-0.041
1.53,-0.029
1.54,-0.002
1.55,0.031
1.56,0.05
1.57,0.008
1.58,0.015
1.59,0.024
1.6,0.02
1.61,0.028
1.62,-0.019
1.63,-0.004
1.64,-0.032
1.65,-0.031
1.66,-0.015
1.67,0.001
1.68,0.035
1.69,0.015
1.7,0.027
1.71,-0.015
1.72,-0.026
1.73,0.007
1.74,0.018
