time,acceleration
0.0,0.002
0.01,0.029
0.02,0.045
0.03,0.011
0.04,0.006
0.05,0.002
0.06,0.003
0.07,-0.015
0.08,-0.005
0.09,-0.02
0.1,0.001
0.11,0.045
0.12,0.063
0.13,0.061
0.14,0.023
0.15,0.03
0.16,0.039
0.17,-0.023
0.18,-0.03
0.19,-0.048
0.2,-0.039
0.21,-0.011
0.22,0.036
0.23,0.043
0.24,0.07
0.25,0.056
0.26,0.045
0.27,0.029
0.28,-0.04
0.29,-0.035
0.3,-0.066
0.31,-0.022
0.32,-0.0
0.33,0.065
0.34,0.093
0.35,0.033
0.36,0.016
0.37,0.015
0.38,-0.023
0.39,-0.063
0.4,-0.096
0.41,-0.07
0.42,-0.051
0.43,0.013
0.44,0.07
0.46,0.062
0.47,0.038
0.48,0.018
0.49,0.022
0.5,-0.033
0.51,-0.112
0.52,-0.077
0.53,-0.071
0.54,-0.043
0.55,0.05
0.56,0.079
0.57,0.069
0.58,0.027
0.59,0.022
0.6,0.018
0.61,-0.087
0.62,-0.109
0.63,-0.114
0.64,-0.076
0.65,-0.021
0.66,0.077
0.67,0.076
0.68,0.08
0.69,0.025
0.7,0.048
0.71,0.009
0.72,-0.078
0.73,-0.127
0.74,-0.12
0.75,-0.048
0.76,0.02
0.77,0.136
0.78,0.093
0.79,0.064
0.8,0.086
0.81,0.059
0.82,-0.007
0.83,-0.072
0.84,-0.095
0.85,-0.073
0.86,-0.038
0.87,0.072
0.88,0.107
0.89,0.108
0.9,0.048
0.91,0.066
0.92,0.027
0.93,-0.04
0.94,-0.088
0.95,-0.074
0.96,-0.049
0.97,-0.011
0.98,0.093
0.99,0.14
1.0,0.088
1.01,0.061
1.02,0.031
1.03,0.028
1.04,-0.063
1.05,-0.085
1.06,-0.055
1.07,-0.035
1.08,0.015
1.09,0.078
1.1,0.067
1.11,0.056
1.12,0.03
1.13,0.043
1.14,0.009
1.15,-0.062
1.16,-0.08
1.17,-0.07
1.18,-0.038
1.19,0.056
1.2,0.086
1.21,0.072
1.22,0.018
1.23,0.009
1.24,0.022
1.25,-0.026
1.26,-0.068
1.27,-0.053
1.28,-0.072
1.29,-0.008
1.3,0.034
1.31,0.048
1.32,0.017
1.33,0.035
1.34,0.007
1.35,0.012
1.37,-0.038
1.38,-0.054
1.39,-0.042
1.4,-0.032
1.41,0.02
1.42,0.045
1.43,0.047
1.44,0.008
1.45,0.003
1.46,0.011
1.47,0.007
1.48,-0.022
1.49,-0.019
1.5,-0.042
1.51,-0.015
1.52,0.036
1.53,0.051
1.54,0.013
1.55,0.01
1.56,0.003
