time,acceleration
0.0,0.006
0.01,0.011
0.02,0.026
0.03,0.005
0.04,-0.008
0.05,-0.015
0.06,0.002
0.07,-0.01
0.08,-0.004
0.09,0.039
0.1,0.013
0.11,0.002
0.12,-0.007
0.13,-0.02
0.14,-0.017
0.15,0.0
0.16,0.031
0.17,0.035
0.18,0.019
0.19,-0.0
0.2,-0.009
0.21,-0.005
0.22,-0.006
0.23,0.01
0.24,0.034
0.25,0.026
0.26,0.005
0.27,-0.002
0.28,-0.027
0.29,-0.014
0.3,-0.009
0.31,0.012
0.32,0.011
0.33,0.035
0.34,-0.01
0.35,-0.039
0.36,-0.016
0.37,-0.034
0.38,-0.006
0.39,0.032
0.4,0.02
0.41,0.017
0.42,-0.017
0.43,-0.032
0.44,-0.009
0.45,-0.01
0.46,0.012
0.47,0.036
0.48,0.042
0.49,-0.013
0.5,-0.034
0.52,-0.012
0.53,-0.012
0.54,0.002
0.55,0.052
0.56,0.05
0.57,0.018
0.58,-0.024
0.59,-0.021
0.6,-0.015
0.61,-0.004
0.62,0.006
0.63,0.054
0.64,0.033
0.65,0.01
0.66,-0.04
0.67,-0.034
0.68,-0.017
0.69,-0.02
0.7,0.025
0.71,0.051
0.72,0.012
0.73,-0.028
0.74,-0.052
0.75,-0.02
0.76,-0.035
0.77,-0.0
0.78,0.03
0.79,0.032
0.8,-0.001
0.81,-0.03
0.82,-0.037
0.83,-0.01
0.84,-0.005
0.85,0.022
0.86,0.042
0.87,0.014
0.88,-0.025
0.89,-0.033
0.9,-0.023
0.91,0.003
0.92,-0.002
0.93,0.035
0.94,0.052
0.95,0.017
0.96,-0.024
0.97,-0.02
0.98,-0.006
0.99,-0.005
1.0,0.026
1.01,0.045
1.02,0.023
1.03,-0.022
1.04,-0.029
1.05,-0.038
1.06,-0.017
1.07,0.006
1.08,0.055
1.09,0.037
1.1,-0.001
1.11,-0.037
1.12,-0.041
1.13,-0.002
1.14,-0.016
1.15,0.013
1.16,0.044
1.17,0.04
1.18,-0.017
1.19,-0.042
1.2,-0.004
1.21,-0.006
1.22,0.002
1.23,0.033
1.24,0.032
1.25,0.011
1.26,-0.042
1.27,-0.03
1.28,-0.01
1.29,0.001
1.3,0.009
1.31,0.029
1.32,0.012
1.33,-0.005
1.34,-0.014
1.35,-0.017
1.36,-0.016
1.37,-0.008
1.38,0.028
1.39,0.023
1.4,-0.014
1.41,-0.006
1.42,-0.016
1.43,0.001
1.44,-0.004
1.45,-0.01
1.46,0.023
1.47,0.018
1.48,0.002
1.49,-0.004
1.5,-0.017
1.51,0.0
1.52,-0.008
1.54,-0.002
1.55,0.024
1.56,-0.005
1.57,-0.007
