time,acceleration
0.0,0.036
0.01,0.019
0.02,0.011
0.03,0.016
0.04,0.006
0.05,0.012
0.06,-0.023
0.07,-0.042
0.08,-0.009
0.09,0.006
0.1,0.004
0.11,0.027
0.12,0.035
0.13,0.021
0.14,0.013
0.15,-0.004
0.16,-0.062
0.17,-0.03
0.18,-0.013
0.19,-0.001
0.2,0.012
0.21,0.037
0.22,0.026
0.23,0.028
0.24,-0.008
0.25,-0.044
0.26,-0.038
0.27,-0.021
0.28,0.023
0.29,-0.008
0.3,0.018
0.31,0.018
0.32,0.016
0.33,-0.015
0.34,-0.054
0.35,-0.063
0.36,-0.026
0.37,-0.002
0.38,-0.021
0.39,-0.003
0.4,0.042
0.41,0.029
0.42,0.032
0.43,-0.008
0.44,-0.056
0.45,-0.058
0.46,-0.019
0.47,0.005
0.48,0.008
0.49,0.028
0.5,0.061
0.51,0.039
0.52,0.019
0.53,-0.026
0.54,-0.072
0.55,-0.039
0.56,-0.019
0.57,0.022
0.58,0.047
0.59,0.055
0.6,0.068
0.61,0.038
0.62,0.006
0.63,-0.057
0.64,-0.092
0.65,-0.032
0.66,0.004
0.67,0.022
0.68,0.033
0.69,0.061
0.7,0.056
0.72,0.028
0.73,-0.041
0.74,-0.075
0.75,-0.062
0.76,-0.012
0.77,0.007
0.78,0.017
0.79,0.079
0.8,0.056
0.81,0.045
0.82,-0.009
0.83,-0.064
0.84,-0.105
0.85,-0.033
0.86,-0.01
0.87,0.025
0.88,0.038
0.89,0.064
0.9,0.066
0.91,0.011
0.92,-0.074
0.93,-0.107
0.94,-0.062
0.95,-0.019
0.96,-0.002
0.97,0.015
0.98,0.058
0.99,0.055
1.0,0.052
1.01,-0.041
1.02,-0.083
1.03,-0.101
1.04,-0.03
1.05,0.003
1.06,0.01
1.07,0.053
1.08,0.076
1.09,0.08
1.1,0.046
1.11,-0.053
1.12,-0.082
1.13,-0.029
1.14,0.013
1.15,0.009
1.16,0.055
1.17,0.074
1.18,0.079
1.19,0.041
1.2,-0.012
1.21,-0.078
1.22,-0.073
1.23,-0.025
1.24,0.011
1.25,0.02
1.26,0.075
1.27,0.056
1.28,0.049
1.29,0.003
1.3,-0.054
1.31,-0.095
1.32,-0.054
1.33,-0.008
1.34,-0.008
1.35,0.017
1.36,0.067
1.37,0.04
1.38,0.035
1.39,-0.039
1.4,-0.07
1.41,-0.084
1.42,-0.024
1.43,-0.029
1.44,-0.001
1.45,0.016
1.46,0.039
1.47,0.051
1.48,-0.01
1.49,-0.043
1.5,-0.061
1.51,-0.021
1.52,-0.006
1.53,0.011
1.54,0.014
1.55,0.019
1.56,0.049
1.57,0.014
1.58,-0.008
1.59,-0.05
1.6,-0.051
1.61,-0.005
1.62,0.007
1.63,0.009
1.64,0.041
1.65,0.039
1.66,0.019
1.67,-0.011
1.68,-0.023
1.69,-0.061
1.7,-0.018
1.71,-0.009
1.72,0.021
1.73,0.038
1.74,0.041
1.75,0.038
1.76,0.008
1.77,0.011
1.78,-0.048
1.79,-0.043
1.8,-0.014
1.81,0.006
1.82,0.011
1.83,0.025
1.84,0.012
1.85,0.024
1.86,-0.016
1.87,-0.025
1.88,-0.026
1.89,-0.017
1.9,0.006
1.91,0.02
1.92,0.036
1.93,0.016
1.94,0.023
1.95,-0.016
1.96,-0.023
1.97,-0.042
1.98,-0.011
1.99,-0.011
2.0,-0.01
2.01,-0.017
