time,acceleration
0.0,0.001
0.01,-0.01
0.02,0.006
0.03,0.017
0.04,-0.002
0.05,-0.021
0.06,-0.021
0.07,-0.002
0.08,0.017
0.09,0.011
0.1,0.001
0.11,-0.003
0.12,-0.016
0.13,-0.011
0.14,0.005
0.15,0.009
0.16,0.01
0.17,0.012
0.18,-0.021
0.19,-0.014
0.2,-0.013
0.21,0.003
0.22,0.009
0.23,-0.0
0.24,-0.028
0.25,-0.018
0.26,-0.02
0.27,-0.01
0.28,0.023
0.29,0.019
0.3,-0.014
0.31,-0.006
0.32,-0.015
0.33,-0.014
0.34,0.012
0.35,0.023
0.36,0.004
0.37,-0.001
0.38,-0.009
0.39,-0.027
0.4,0.007
0.41,0.018
0.42,0.023
0.43,0.016
0.44,-0.01
0.45,-0.012
0.46,-0.031
0.47,0.014
0.48,0.032
0.49,0.017
0.5,0.007
0.51,-0.014
0.52,-0.021
0.53,-0.03
0.54,0.012
0.55,0.032
0.56,0.01
0.57,-0.009
0.58,-0.011
0.59,-0.053
0.6,-0.013
0.61,0.02
0.62,0.022
0.63,0.013
0.64,-0.002
0.65,-0.022
0.66,-0.036
0.67,-0.012
0.68,0.034
0.69,0.038
0.7,0.006
0.71,-0.012
0.72,-0.04
0.73,-0.029
0.74,0.018
0.75,0.044
0.76,0.035
0.77,0.01
0.78,-0.011
0.79,-0.049
0.8,-0.021
0.81,0.032
0.82,0.051
0.83,0.018
0.84,0.001
0.85,-0.025
0.86,-0.053
0.87,-0.013
0.88,0.024
0.89,0.036
0.9,0.001
0.91,-0.006
0.92,-0.022
0.93,-0.042
0.94,-0.004
0.95,0.048
0.96,0.022
0.97,0.006
0.99,-0.024
1.0,-0.053
1.01,-0.035
1.02,0.019
1.03,0.054
1.04,0.033
1.05,-0.0
1.06,-0.017
1.07,-0.054
1.08,-0.007
1.09,0.03
1.1,0.047
1.11,0.03
1.12,0.01
1.13,-0.02
1.14,-0.053
1.15,-0.004
1.16,0.046
1.17,0.051
1.18,0.006
1.19,-0.004
1.2,-0.038
1.21,-0.049
1.22,0.001
1.23,0.043
1.24,0.025
1.25,0.0
1.26,-0.023
1.27,-0.064
1.28,-0.052
1.29,0.026
1.3,0.035
1.31,0.014
1.32,-0.005
1.33,-0.013
1.34,-0.049
1.35,0.002
1.36,0.028
1.37,0.037
1.38,0.009
1.39,0.005
1.4,-0.025
1.41,-0.037
1.42,0.017
1.43,0.048
1.44,0.047
1.45,0.006
1.46,-0.004
1.47,-0.037
1.48,-0.025
1.49,0.029
1.5,0.041
1.51,0.015
1.52,0.008
1.53,-0.013
1.54,-0.059
1.55,-0.02
1.56,0.03
1.57,0.026
1.58,-0.002
1.59,-0.015
1.6,-0.027
1.61,-0.055
1.62,-0.018
1.63,0.008
1.64,0.025
1.65,0.002
1.66,-0.017
1.67,-0.019
1.68,-0.036
1.69,0.009
1.7,0.041
1.71,0.018
1.72,-0.003
1.73,-0.002
1.74,-0.028
1.75,-0.018
1.76,0.025
1.77,0.037
1.78,0.02
1.79,-0.003
1.8,-0.002
1.81,-0.025
1.82,0.006
1.83,0.014
1.84,0.015
1.85,0.002
1.86,-0.011
1.87,-0.033
1.88,-0.03
1.89,-0.012
1.9,0.023
1.91,0.017
1.92,-0.009
1.93,0.002
1.94,-0.023
1.95,-0.02
1.96,0.016
1.97,0.025
1.98,0.002
1.99,-0.004
2.0,0.002
2.01,-0.026
2.02,-0.013
2.03,0.005
2.04,0.024
2.05,0.005
2.06,0.006
2.07,0.006
2.08,-0.014
2.09,0.002
2.1,0.011
2.11,0.012
2.12,0.011
2.13,0.001
2.14,-0.003
2.15,-0.014
2.16,0.015
2.17,0.022
2.18,0.002
2.19,0.003
2.2,-0.015
2.21,-0.022
2.22,-0.008
2.23,0.014
2.24,0.012
2.25,0.002
2.26,-0.004
2.27,-0.007
2.28,-0.017
