time,acceleration
0.0,0.012
0.01,0.011
0.02,0.016
0.03,-0.007
0.04,-0.003
0.05,-0.013
0.06,0.0
0.07,0.006
0.08,0.026
0.09,0.002
0.1,-0.028
0.11,-0.018
0.12,-0.009
0.13,0.011
0.14,0.02
0.15,0.006
0.16,-0.014
0.17,-0.017
0.18,-0.006
0.19,0.019
0.2,0.025
0.21,0.0
0.22,-0.013
0.23,-0.006
0.24,-0.02
0.25,-0.011
0.26,0.018
0.27,0.013
0.28,-0.003
0.29,-0.03
0.3,-0.037
0.31,-0.011
0.32,0.023
0.33,0.017
0.34,-0.013
0.35,-0.018
0.36,-0.041
0.37,0.0
0.38,0.018
0.39,0.035
0.4,0.005
0.41,0.009
0.42,-0.034
0.43,-0.02
0.44,0.037
0.45,0.048
0.46,0.004
0.47,-0.012
0.48,-0.028
0.49,-0.034
0.5,0.027
0.51,0.051
0.52,0.012
0.53,-0.028
0.54,-0.027
0.56,-0.032
0.57,0.028
0.58,0.035
0.59,0.027
0.6,-0.021
0.61,-0.012
0.62,-0.038
0.63,0.005
0.64,0.045
0.65,0.026
0.66,-0.025
0.67,-0.025
0.68,-0.068
0.69,-0.011
0.7,0.054
0.71,0.029
0.72,-0.012
0.73,-0.023
0.74,-0.053
0.75,-0.021
0.76,0.055
0.77,0.048
0.78,0.013
0.79,-0.019
0.8,-0.05
0.81,-0.038
0.82,0.048
0.83,0.054
0.84,0.027
0.85,-0.028
0.86,-0.029
0.87,-0.041
0.88,0.05
0.89,0.055
0.9,0.017
0.91,-0.025
0.92,-0.039
0.93,-0.059
0.94,0.034
0.95,0.077
0.96,0.036
0.97,-0.041
0.98,-0.007
0.99,-0.073
1.0,0.006
1.01,0.045
1.02,0.035
1.03,-0.015
1.04,-0.023
1.05,-0.065
1.06,-0.019
1.07,0.052
1.08,0.056
1.09,-0.022
1.1,-0.025
1.11,-0.053
1.12,-0.04
1.13,0.05
1.14,0.052
1.15,-0.015
1.16,-0.03
1.17,-0.054
1.18,-0.023
1.19,0.046
1.2,0.053
1.21,0.011
1.22,-0.014
1.23,-0.025
1.24,-0.04
1.25,0.025
1.26,0.058
1.27,0.036
1.28,-0.028
1.29,-0.023
1.3,-0.041
1.31,0.033
1.32,0.067
1.33,0.043
1.34,-0.006
1.35,-0.012
1.36,-0.056
1.37,0.014
1.38,0.05
1.39,0.031
1.4,-0.019
1.41,-0.033
1.42,-0.044
1.43,-0.019
1.44,0.051
1.45,0.036
1.46,-0.02
1.47,-0.015
1.48,-0.036
1.49,-0.023
1.5,0.03
1.51,0.04
1.52,0.005
1.53,-0.034
1.54,-0.042
1.55,-0.037
1.56,0.02
1.57,0.031
1.58,0.01
1.59,-0.034
1.6,-0.036
1.61,-0.048
1.62,0.016
1.63,0.03
1.64,0.026
1.66,-0.012
1.67,-0.004
1.68,-0.031
1.69,0.02
1.7,0.045
1.71,0.038
1.72,-0.008
1.73,-0.013
1.74,-0.015
1.75,0.004
1.76,0.029
1.77,0.041
1.78,-0.011
1.79,0.002
1.8,-0.038
1.81,0.004
1.82,0.028
1.83,0.016
1.84,-0.006
1.85,-0.014
1.86,-0.021
1.87,-0.024
1.88,0.017
1.89,0.025
1.9,0.011
1.91,-0.006
1.92,-0.017
1.93,-0.027
1.94,0.0
1.95,0.001
1.96,-0.005
1.97,-0.022
1.98,-0.016
1.99,-0.039
2.0,0.014
2.01,0.024
2.02,0.001
2.03,-0.002
2.04,0.001
2.05,-0.024
2.06,0.005
2.07,0.018
2.08,0.024
2.09,-0.006
2.1,0.004
2.11,-0.018
