time,acceleration
0.0,-0.0
0.01,0.04
0.02,0.003
0.03,0.06
0.04,0.011
0.05,0.02
0.06,-0.015
0.07,-0.015
0.08,-0.033
0.09,-0.056
0.1,-0.035
0.11,0.011
0.12,0.062
0.13,0.025
0.14,0.047
0.15,0.042
0.16,-0.006
0.17,0.022
0.18,-0.047
0.19,-0.067
0.2,-0.073
0.21,-0.043
0.22,0.014
0.23,0.064
0.24,0.049
0.25,0.064
0.26,0.027
0.27,-0.005
0.28,0.029
0.29,-0.035
0.3,-0.04
0.31,-0.092
0.32,-0.025
0.33,0.028
0.34,0.048
0.35,0.085
0.36,0.083
0.37,0.031
0.38,-0.01
0.39,-0.001
0.4,-0.028
0.41,-0.094
0.42,-0.143
0.43,-0.036
0.44,0.044
0.45,0.042
0.46,0.023
0.47,0.04
0.48,0.004
0.49,-0.052
0.5,-0.044
0.51,-0.068
0.53,-0.133
0.54,-0.133
0.55,-0.029
0.56,0.034
0.57,0.048
0.58,0.079
0.59,0.069
0.6,-0.002
0.61,-0.033
0.62,-0.041
0.63,-0.042
0.64,-0.165
0.65,-0.116
0.66,-0.035
0.67,0.06
0.68,0.09
0.69,0.114
0.7,0.059
0.71,0.008
0.72,-0.05
0.73,-0.01
0.74,-0.078
0.75,-0.135
0.76,-0.121
0.77,-0.043
0.78,0.055
0.79,0.102
0.8,0.137
0.81,0.077
0.82,0.02
0.83,-0.004
0.84,-0.025
0.85,-0.09
0.86,-0.135
0.87,-0.078
0.88,0.006
0.89,0.091
0.9,0.131
0.91,0.136
0.92,0.095
0.93,0.007
0.94,-0.017
0.95,-0.048
0.96,-0.066
0.97,-0.127
0.98,-0.1
0.99,0.06
1.0,0.093
1.01,0.123
1.02,0.116
1.03,0.085
1.04,-0.018
1.05,-0.007
1.06,-0.014
1.07,-0.083
1.08,-0.134
1.09,-0.083
1.1,-0.001
1.11,0.029
1.12,0.075
1.13,0.084
1.14,0.044
1.15,-0.02
1.16,-0.011
1.17,-0.013
1.18,-0.1
1.19,-0.127
1.2,-0.013
1.21,0.013
1.22,0.048
1.23,0.104
1.24,0.061
1.25,0.026
1.26,-0.004
1.27,-0.007
1.28,-0.054
1.29,-0.084
1.3,-0.126
1.31,-0.052
1.32,0.022
1.33,0.068
1.34,0.101
1.35,0.054
1.36,0.019
1.37,-0.017
1.38,-0.016
1.39,-0.034
1.4,-0.079
1.41,-0.069
1.42,-0.039
1.43,0.029
1.44,0.062
1.45,0.061
1.46,0.055
1.47,0.018
1.48,-0.01
1.49,-0.013
1.5,-0.056
1.51,-0.072
1.52,-0.059
1.53,-0.001
1.54,0.034
1.55,0.036
1.57,0.035
1.58,0.039
1.59,0.009
1.6,-0.02
1.61,0.005
1.62,-0.007
1.63,-0.045
1.64,-0.059
1.65,-0.004
1.66,0.024
1.67,0.015
1.68,0.045
1.69,0.028
