time,acceleration
0.0,-0.001
0.01,0.019
0.02,0.015
0.03,-0.004
0.04,-0.005
0.05,-0.024
0.06,-0.007
0.07,0.005
0.08,0.022
0.09,0.025
0.1,0.006
0.11,0.007
0.12,0.008
0.13,-0.015
0.14,-0.003
0.15,0.023
0.16,0.038
0.17,0.022
0.18,0.009
0.19,-0.021
0.2,-0.035
0.21,-0.018
0.22,0.026
0.23,0.016
0.24,0.022
0.25,0.005
0.26,-0.005
0.27,-0.04
0.28,-0.011
0.29,0.029
0.3,0.038
0.31,0.016
0.32,-0.026
0.33,-0.013
0.34,-0.053
0.35,-0.009
0.36,0.008
0.37,0.037
0.38,0.023
0.39,-0.006
0.4,-0.021
0.41,-0.03
0.42,-0.005
0.43,0.035
0.44,0.031
0.45,0.029
0.46,-0.003
0.47,-0.011
0.48,-0.036
0.49,-0.007
0.5,0.023
0.51,0.066
0.52,0.017
0.53,0.01
0.54,0.011
0.55,-0.053
0.57,-0.026
0.58,0.02
0.59,0.055
0.6,0.038
0.61,0.001
0.62,-0.002
0.63,-0.054
0.64,-0.017
0.65,0.007
0.66,0.056
0.67,0.032
0.68,0.007
0.69,-0.025
0.7,-0.08
0.71,-0.081
0.72,-0.012
0.73,0.051
0.74,0.037
0.75,0.002
0.76,-0.005
0.77,-0.047
0.78,-0.055
0.79,-0.009
0.8,0.056
0.81,0.045
0.82,-0.001
0.83,-0.002
0.84,-0.056
0.85,-0.066
0.86,0.022
0.87,0.073
0.88,0.059
0.89,0.011
0.9,0.003
0.91,-0.04
0.92,-0.044
0.93,-0.002
0.94,0.063
0.95,0.058
0.96,0.004
0.97,0.002
0.98,-0.052
0.99,-0.059
1.0,0.002
1.01,0.046
1.02,0.079
1.03,0.009
1.04,-0.02
1.05,-0.056
1.06,-0.066
1.07,-0.009
1.08,0.046
1.09,0.037
1.1,-0.007
1.11,-0.009
1.12,-0.03
1.13,-0.049
1.14,-0.031
1.15,0.029
1.16,0.065
1.17,0.007
1.18,-0.017
1.19,-0.029
1.2,-0.062
1.21,-0.019
1.22,0.02
1.23,0.046
1.24,-0.007
1.25,-0.0
1.26,-0.012
1.27,-0.049
1.28,-0.006
1.29,0.014
1.3,0.06
1.31,0.014
1.32,0.003
1.33,-0.005
1.34,-0.038
1.35,-0.016
1.36,0.026
1.37,0.056
1.38,0.024
1.39,-0.008
1.4,-0.027
1.41,-0.05
1.42,-0.015
1.43,0.017
1.44,0.054
1.45,0.006
1.46,-0.004
1.47,-0.007
1.48,-0.03
1.49,-0.023
1.5,0.015
1.51,0.033
1.52,0.011
1.53,-0.019
1.54,-0.012
1.55,-0.018
1.56,-0.006
1.57,0.006
1.58,0.034
1.59,0.004
1.6,-0.019
1.61,-0.001
1.62,-0.005
1.63,-0.015
1.64,-0.009
1.65,0.015
1.66,0.016
1.67,-0.0
1.69,-0.001
1.7,-0.005
