time,acceleration
0.0,0.007
0.01,0.013
0.02,0.031
0.03,0.006
0.04,-0.018
0.05,-0.012
0.06,-0.002
0.07,0.008
0.08,0.007
0.09,-0.002
0.1,-0.014
0.11,-0.009
0.12,0.016
0.13,0.018
0.14,-0.001
0.15,-0.013
0.16,-0.009
0.17,0.006
0.18,0.016
0.19,0.002
0.2,-0.018
0.21,-0.005
0.22,-0.001
0.23,0.013
0.24,0.017
0.25,0.016
0.26,-0.027
0.27,-0.04
0.28,0.005
0.29,0.021
0.3,0.023
0.31,-0.005
0.32,-0.037
0.33,-0.026
0.34,0.021
0.35,0.026
0.36,0.002
0.37,-0.021
0.38,-0.035
0.39,0.013
0.4,0.028
0.41,0.022
0.42,0.007
0.43,-0.017
0.44,-0.017
0.45,0.012
0.46,0.029
0.47,0.017
0.48,0.002
0.49,-0.044
0.5,0.016
0.51,0.015
0.53,0.047
0.54,0.005
0.55,-0.022
0.56,-0.033
0.57,0.016
0.58,0.036
0.59,0.002
0.6,-0.015
0.61,-0.048
0.62,-0.03
0.63,0.024
0.64,0.036
0.65,-0.013
0.66,-0.017
0.67,-0.051
0.68,0.006
0.69,0.035
0.7,0.008
0.71,-0.012
0.72,-0.048
0.73,-0.027
0.74,0.032
0.75,0.039
0.76,0.016
0.77,-0.009
0.78,-0.047
0.79,0.001
0.8,0.04
0.81,0.026
0.82,-0.002
0.83,-0.029
0.84,-0.033
0.85,0.018
0.86,0.034
0.87,0.005
0.88,0.0
0.89,-0.048
0.9,-0.016
0.91,0.027
0.92,0.032
0.93,0.006
0.94,-0.01
0.95,-0.038
0.96,0.01
0.97,0.038
0.98,-0.004
0.99,-0.005
1.0,-0.042
1.01,-0.022
1.02,0.01
1.03,0.008
1.04,-0.005
1.05,-0.017
1.06,-0.047
1.07,0.003
1.08,0.01
1.09,0.017
1.1,-0.007
1.11,-0.022
1.12,-0.03
1.13,0.006
1.14,0.028
1.15,-0.004
1.16,-0.0
1.17,-0.027
1.18,-0.002
1.19,0.02
1.2,0.038
1.21,-0.002
1.22,-0.005
1.23,-0.026
1.24,0.011
1.25,0.019
1.26,0.016
1.27,-0.002
1.28,-0.025
1.29,-0.018
1.3,0.028
1.31,0.015
1.32,0.002
1.33,0.003
1.34,-0.015
1.35,0.009
1.36,0.026
1.37,0.004
1.38,-0.01
1.39,-0.021
1.4,-0.009
1.41,0.022
1.42,0.012
1.43,-0.002
1.44,-0.005
1.45,-0.02
1.46,0.002
1.47,0.005
1.48,0.015
1.49,0.007
1.5,-0.016
1.51,-0.007
