time,acceleration
0.0,-0.006
0.01,0.006
0.02,0.022
0.03,0.002
0.04,0.0
0.05,-0.008
0.06,-0.017
0.07,-0.0
0.08,0.01
0.09,0.036
0.1,0.009
0.11,0.003
0.12,-0.008
0.13,-0.011
0.14,-0.001
0.15,-0.006
0.16,0.018
0.17,0.008
0.18,0.006
0.19,0.002
0.2,-0.01
0.21,-0.003
0.22,-0.013
0.23,-0.001
0.24,0.018
0.25,0.015
0.26,-0.004
0.27,-0.062
0.28,-0.018
0.29,-0.015
0.3,-0.0
0.31,0.035
0.32,0.022
0.33,-0.001
0.34,-0.026
0.35,-0.008
0.36,-0.009
0.37,-0.031
0.38,0.021
0.39,0.023
0.4,0.011
0.41,-0.004
0.42,-0.023
0.43,-0.038
0.44,-0.025
0.45,0.016
0.46,0.035
0.47,0.03
0.48,-0.014
0.49,-0.03
0.5,-0.026
0.51,-0.004
0.52,0.018
0.53,0.041
0.54,0.036
0.55,0.012
0.56,-0.052
0.57,-0.025
0.58,-0.023
0.59,-0.012
0.6,0.04
0.61,0.058
0.62,0.039
0.63,-0.028
0.64,-0.045
0.65,-0.02
0.66,-0.008
0.67,0.02
0.68,0.063
0.69,0.05
0.7,0.004
0.71,-0.049
0.72,-0.03
0.73,-0.035
0.74,0.017
0.75,0.038
0.76,0.036
0.77,0.02
0.78,-0.049
0.79,-0.047
0.8,-0.038
0.81,-0.039
0.82,0.046
0.83,0.075
0.84,0.046
0.85,-0.049
0.86,-0.077
0.87,-0.038
0.88,-0.033
0.89,-0.002
0.9,0.075
0.91,0.049
0.92,-0.0
0.93,-0.082
0.94,-0.04
0.96,-0.046
0.97,-0.005
0.98,0.061
0.99,0.073
1.0,0.021
1.01,-0.053
1.02,-0.069
1.03,-0.007
1.04,-0.027
1.05,0.017
1.06,0.09
1.07,0.07
1.08,-0.012
1.09,-0.067
1.1,-0.022
1.11,-0.016
1.12,0.027
1.13,0.097
1.14,0.078
1.15,0.021
1.16,-0.07
1.17,-0.046
1.18,-0.033
1.19,-0.012
1.2,0.071
1.21,0.095
1.22,0.014
1.23,-0.034
1.24,-0.064
1.25,-0.031
1.26,-0.044
1.27,0.031
1.28,0.077
1.29,0.04
1.3,-0.021
1.31,-0.069
1.32,-0.043
1.33,-0.053
1.34,-0.01
1.35,0.086
1.36,0.038
1.37,0.002
1.38,-0.07
1.39,-0.054
1.4,-0.057
1.41,-0.035
1.42,0.041
1.43,0.061
1.44,0.03
1.45,-0.056
1.46,-0.066
1.47,-0.023
1.48,-0.02
1.49,0.04
1.5,0.1
1.51,0.074
1.52,0.011
1.53,-0.075
1.54,-0.032
1.55,-0.027
1.56,0.005
1.57,0.077
1.58,0.073
1.59,0.044
1.6,-0.031
1.61,-0.033
1.62,-0.012
1.63,-0.033
1.64,0.064
1.65,0.068
1.66,0.059
1.67,-0.039
1.68,-0.042
1.69,-0.026
1.7,-0.024
1.71,0.019
1.72,0.054
1.73,0.054
1.74,-0.005
1.75,-0.056
1.76,-0.043
1.77,-0.022
1.78,-0.013
1.79,0.054
1.8,0.036
1.81,0.012
1.82,-0.03
1.83,-0.06
1.84,-0.029
1.85,0.004
1.86,0.02
1.87,0.047
1.88,0.032
1.89,-0.015
1.9,-0.047
1.91,-0.038
1.92,-0.026
1.93,-0.015
1.94,0.042
1.95,0.028
1.96,-0.014
1.97,-0.036
1.98,-0.05
1.99,-0.02
2.0,-0.011
2.01,0.026
2.02,0.024
2.03,0.002
2.04,-0.008
2.05,-0.033
2.06,-0.009
2.07,0.022
2.08,0.019
2.09,0.034
2.1,0.024
2.11,0.013
2.12,-0.032
2.13,-0.006
2.14,-0.005
2.15,-0.0
2.16,0.045
2.17,0.036
2.18,0.013
2.19,-0.021
2.2,-0.015
2.21,-0.007
2.22,0.013
2.23,-0.004
2.24,0.014
2.25,0.009
2.26,-0.005
2.27,-0.013
2.28,-0.009
2.29,-0.005
2.3,0.027
2.31,0.006
2.32,0.01
2.33,-0.028
2.34,-0.006
2.35,-0.009
2.36,-0.018
2.37,-0.004
2.38,0.001
2.39,0.027
2.4,0.004
2.41,-0.016
2.42,-0.02
2.43,-0.016
2.44,-0.02
