time,acceleration
0.0,0.014
0.01,0.019
0.02,0.011
0.03,0.013
0.04,-0.016
0.05,-0.019
0.06,-0.016
0.07,0.041
0.08,0.019
0.09,0.011
0.1,-0.02
0.11,-0.019
0.12,0.002
0.13,-0.007
0.14,0.032
0.15,0.013
0.16,0.005
0.17,-0.013
0.18,-0.042
0.19,-0.011
0.2,0.021
0.21,0.009
0.22,0.024
0.23,-0.008
0.24,-0.031
0.25,-0.024
0.26,0.002
0.27,0.017
0.28,0.007
0.29,-0.005
0.3,-0.051
0.31,-0.036
0.32,-0.01
0.33,0.024
0.34,0.025
0.35,0.019
0.36,-0.027
0.37,-0.034
0.38,-0.028
0.39,0.019
0.4,0.041
0.41,0.018
0.42,0.024
0.43,-0.057
0.44,-0.028
0.45,0.013
0.47,0.049
0.48,0.03
0.49,0.033
0.5,-0.004
0.51,-0.055
0.52,-0.018
0.53,0.025
0.54,0.021
0.55,0.02
0.56,0.003
0.57,-0.048
0.58,-0.046
0.59,0.002
0.6,0.038
0.61,0.006
0.62,0.014
0.63,-0.045
0.64,-0.065
0.65,-0.028
0.66,0.019
0.67,0.032
0.68,0.017
0.69,0.001
0.7,-0.068
0.71,-0.031
0.72,0.019
0.73,0.051
0.74,0.032
0.75,0.019
0.76,-0.046
0.77,-0.058
0.78,0.001
0.79,0.041
0.8,0.021
0.81,0.044
0.82,-0.001
0.83,-0.069
0.84,-0.025
0.85,0.027
0.86,0.06
0.87,0.013
0.88,0.024
0.89,-0.058
0.9,-0.049
0.91,-0.005
0.92,0.045
0.93,0.01
0.94,0.027
0.95,-0.017
0.96,-0.074
0.97,-0.02
0.98,0.03
0.99,0.04
1.0,0.007
1.01,0.008
1.02,-0.083
1.03,-0.043
1.04,0.005
1.05,0.033
1.06,0.011
1.07,0.029
1.08,-0.038
1.09,-0.064
1.1,-0.01
1.11,0.045
1.12,0.036
1.13,0.029
1.14,0.0
1.15,-0.06
1.16,-0.027
1.17,0.016
1.18,0.054
1.19,0.026
1.2,0.029
1.21,-0.023
1.22,-0.042
1.23,0.002
1.24,0.054
1.25,0.04
1.26,0.039
1.27,-0.008
1.28,-0.055
1.29,-0.022
1.3,0.003
1.31,0.038
1.32,0.018
1.33,0.023
1.34,-0.038
1.35,-0.049
1.36,-0.008
1.38,0.027
1.39,0.022
1.4,0.002
1.41,-0.029
1.42,-0.067
1.43,-0.043
1.44,0.019
1.45,0.017
1.46,0.003
1.47,0.002
1.48,-0.039
1.49,-0.029
1.5,-0.007
1.51,0.021
1.52,0.031
1.53,0.025
1.54,-0.005
1.55,-0.026
1.56,-0.002
1.57,0.022
1.58,0.007
1.59,0.02
1.6,0.011
1.61,-0.021
1.62,-0.022
1.63,0.009
1.64,0.009
1.65,-0.0
1.66,-0.003
1.67,-0.027
1.68,-0.007
1.69,-0.014
1.7,0.013
1.71,0.029
1.72,0.013
1.73,-0.003
1.74,-0.017
1.75,-0.014
1.76,-0.004
1.77,0.004
1.78,0.002
