time,acceleration
0.0,-0.007
0.01,0.012
0.02,0.029
0.03,0.004
0.04,0.006
0.05,-0.011
0.06,-0.019
0.07,-0.018
0.08,-0.004
0.09,-0.016
0.1,0.011
0.11,0.025
0.12,0.025
0.13,0.028
0.14,0.018
0.15,-0.013
0.16,-0.017
0.17,-0.012
0.18,-0.032
0.19,-0.022
0.2,0.035
0.21,0.052
0.22,0.019
0.23,-0.002
0.24,0.009
0.25,-0.01
0.26,-0.008
0.27,-0.039
0.28,-0.022
0.29,0.019
0.3,0.052
0.31,0.043
0.32,0.019
0.33,0.004
0.34,-0.027
0.35,-0.013
0.36,-0.015
0.37,-0.051
0.38,-0.028
0.39,0.034
0.4,0.036
0.41,0.045
0.42,0.019
0.43,0.008
0.44,-0.06
0.45,-0.049
0.46,-0.037
0.47,-0.04
0.48,-0.007
0.49,0.053
0.5,0.08
0.51,0.038
0.52,-0.01
0.53,-0.021
0.54,-0.045
0.55,-0.052
0.56,-0.037
0.57,-0.009
0.58,0.061
0.59,0.104
0.6,0.068
0.61,0.046
0.62,-0.003
0.63,-0.031
0.64,-0.031
0.65,-0.035
0.66,-0.051
0.67,0.012
0.68,0.074
0.69,0.098
0.7,0.042
0.71,0.002
0.72,-0.03
0.73,-0.037
0.74,-0.028
0.75,-0.057
0.76,-0.033
0.77,0.033
0.79,0.094
0.8,0.056
0.81,0.015
0.82,-0.021
0.83,-0.058
0.84,-0.064
0.85,-0.068
0.86,-0.056
0.87,-0.013
0.88,0.05
0.89,0.079
0.9,0.036
0.91,0.012
0.92,-0.043
0.93,-0.062
0.94,-0.04
0.95,-0.053
0.96,-0.059
0.97,0.026
0.98,0.08
0.99,0.061
1.0,0.038
1.01,-0.001
1.02,-0.053
1.03,-0.04
1.04,-0.03
1.05,-0.04
1.06,0.023
1.07,0.094
1.08,0.1
1.09,0.037
1.1,0.011
1.11,-0.018
1.12,-0.036
1.13,-0.029
1.14,-0.042
1.15,-0.006
1.16,0.063
1.17,0.088
1.18,0.066
1.19,0.028
1.2,0.006
1.21,-0.038
1.22,-0.043
1.23,-0.036
1.24,-0.032
1.25,-0.01
1.26,0.05
1.27,0.072
1.28,0.039
1.29,0.005
1.3,-0.035
1.31,-0.033
1.32,-0.024
1.33,-0.032
1.34,-0.028
1.35,0.002
1.36,0.056
1.37,0.041
1.38,0.02
1.39,-0.026
1.4,-0.042
1.41,-0.034
1.42,-0.041
1.43,-0.025
1.44,-0.008
1.45,0.046
1.46,0.056
1.47,0.01
1.48,0.007
1.49,-0.027
1.5,-0.019
1.51,-0.013
1.52,-0.023
1.53,-0.024
1.54,0.007
1.55,0.042
1.56,0.022
1.57,0.03
1.58,0.028
1.59,-0.016
1.6,-0.008
1.61,-0.01
1.62,-0.008
1.63,0.006
1.64,0.019
1.65,0.047
1.66,0.016
1.67,0.013
1.68,0.008
1.69,-0.03
1.7,-0.025
1.71,-0.009
1.72,-0.017
1.73,0.012
1.74,0.02
1.75,0.006
