time,acceleration
0.0,0.022
0.01,-0.0
0.02,0.005
0.03,0.007
0.04,0.02
0.05,-0.011
0.06,-0.018
0.07,-0.022
0.08,0.001
0.09,0.016
0.1,0.016
0.11,0.023
0.12,0.014
0.13,-0.013
0.14,-0.026
0.15,-0.008
0.16,0.0
0.17,0.015
0.18,0.016
0.19,0.021
0.2,0.012
0.21,0.005
0.22,-0.006
0.23,-0.014
0.24,-0.014
0.25,0.021
0.26,0.001
0.27,0.016
0.28,0.026
0.29,-0.011
0.3,-0.025
0.31,-0.015
0.32,-0.005
0.33,0.023
0.34,0.007
0.35,0.015
0.36,0.007
0.37,-0.017
0.38,-0.045
0.39,-0.023
0.4,-0.031
0.41,0.043
0.42,0.009
0.43,0.027
0.44,0.024
0.45,0.0
0.46,-0.039
0.47,-0.043
0.48,-0.001
0.49,0.018
0.5,0.04
0.51,0.041
0.52,0.017
0.53,-0.001
0.54,-0.04
0.55,-0.057
0.56,-0.007
0.57,0.015
0.58,0.049
0.59,0.03
0.6,0.053
0.61,-0.017
0.62,-0.038
0.63,-0.036
0.64,-0.014
0.65,0.026
0.66,0.053
0.67,0.032
0.68,0.029
0.69,0.026
0.7,-0.025
0.71,-0.05
0.72,-0.039
0.73,0.046
0.74,0.041
0.75,0.033
0.76,0.049
0.77,0.014
0.78,-0.068
0.8,-0.056
0.81,-0.05
0.82,0.005
0.83,0.022
0.84,0.038
0.85,0.044
0.86,0.012
0.87,-0.036
0.88,-0.061
0.89,-0.043
0.9,-0.008
0.91,0.061
0.92,0.02
0.93,0.052
0.94,0.02
0.95,-0.032
0.96,-0.08
0.97,-0.063
0.98,-0.01
0.99,0.03
1.0,0.032
1.01,0.063
1.02,0.024
1.03,-0.048
1.04,-0.064
1.05,-0.083
1.06,-0.023
1.07,0.055
1.08,0.049
1.09,0.048
1.1,0.05
1.11,0.003
1.12,-0.061
1.13,-0.066
1.14,-0.028
1.15,0.056
1.16,0.055
1.17,0.061
1.18,0.048
1.19,-0.012
1.2,-0.069
1.21,-0.061
1.22,-0.037
1.23,0.06
1.24,0.062
1.25,0.046
1.26,0.045
1.27,0.004
1.28,-0.066
1.29,-0.082
1.3,-0.051
1.31,0.028
1.32,0.058
1.33,0.043
1.34,0.051
1.35,0.005
1.36,-0.076
1.37,-0.076
1.38,-0.054
1.39,0.015
1.4,0.06
1.41,0.034
1.42,0.045
1.43,0.012
1.44,-0.064
1.45,-0.086
1.46,-0.06
1.47,0.008
1.48,0.057
1.49,0.038
1.5,0.038
1.51,0.03
1.52,-0.058
1.53,-0.084
1.54,-0.042
1.55,0.013
1.56,0.063
1.57,0.025
1.58,0.076
1.59,0.041
1.6,-0.009
1.61,-0.061
1.62,-0.04
1.63,-0.005
1.64,0.055
1.65,0.033
1.66,0.071
1.67,0.039
1.68,-0.024
1.69,-0.045
1.7,-0.04
1.71,-0.008
1.72,0.05
1.73,0.033
1.74,0.051
1.75,0.028
1.76,-0.019
1.77,-0.048
1.78,-0.052
1.79,-0.011
1.8,0.039
1.81,0.032
1.82,0.023
1.83,0.029
1.84,-0.02
1.85,-0.065
1.86,-0.045
1.87,-0.012
1.88,0.027
1.89,0.024
1.9,0.041
1.91,0.033
1.92,-0.003
1.93,-0.047
1.94,-0.05
1.95,-0.026
1.96,0.003
1.97,-0.002
1.98,0.014
1.99,0.028
2.0,-0.009
2.01,-0.041
2.02,-0.047
2.03,-0.014
2.04,0.015
2.05,0.035
2.06,0.014
2.07,0.036
2.08,0.006
2.09,-0.008
2.1,-0.051
2.11,-0.011
2.12,0.002
2.13,0.032
2.14,0.011
2.15,0.035
2.16,0.005
2.17,-0.008
2.18,-0.023
2.19,0.004
2.2,0.011
2.21,0.016
2.22,0.016
2.23,0.028
2.24,0.018
2.25,-0.023
2.26,-0.005
2.27,0.009
2.28,-0.007
2.29,0.03
2.3,0.008
2.31,0.002
2.32,0.007
2.33,-0.01
2.34,-0.009
2.35,-0.011
2.37,-0.004
2.38,0.022
2.39,-0.003
2.4,0.033
2.41,0.016
2.42,-0.013
2.43,-0.025
2.44,-0.015
2.45,-0.014
2.46,-0.005
2.47,0.017
2.48,0.025
2.49,0.019
2.5,-0.001
