time,acceleration
0.0,-0.003
0.01,0.004
0.02,0.0
0.03,0.009
0.04,0.002
0.05,0.006
0.06,-0.008
0.07,-0.01
0.08,0.0
0.09,-0.009
0.1,-0.0
0.11,0.009
0.12,0.009
0.13,0.0
0.14,-0.004
0.15,0.003
0.16,-0.017
0.17,-0.004
0.18,0.013
0.19,0.007
0.2,0.002
0.21,-0.01
0.22,-0.005
0.23,-0.002
0.24,0.002
0.25,0.005
0.26,0.001
0.27,0.008
0.28,-0.003
0.29,-0.014
0.3,0.013
0.31,-0.016
0.32,-0.005
0.33,0.01
0.34,-0.003
0.35,-0.004
0.36,-0.001
0.37,0.016
0.38,0.006
0.39,-0.006
0.4,-0.005
0.41,-0.005
0.42,-0.014
0.43,0.001
0.44,-0.004
0.45,0.0
0.46,-0.001
0.47,-0.005
0.48,0.009
0.49,0.017
0.5,-0.001
0.51,0.016
0.52,-0.011
0.53,0.001
0.54,0.003
0.55,0.002
0.56,-0.007
0.57,0.013
0.58,0.007
0.59,0.007
0.6,-0.018
0.61,-0.005
0.62,-0.006
0.63,0.007
0.64,0.008
0.65,0.005
0.66,-0.01
0.67,0.014
0.68,-0.001
0.69,0.012
0.7,0.005
0.71,0.008
0.72,0.009
0.73,0.005
0.74,-0.005
0.75,0.006
0.76,0.004
0.77,0.01
0.78,-0.007
0.79,0.004
0.8,-0.001
0.81,0.018
0.82,0.002
0.83,-0.009
0.84,0.001
0.85,0.011
0.86,0.009
0.87,-0.0
0.88,-0.002
0.89,-0.006
0.9,0.008
0.91,0.008
0.92,0.009
0.93,-0.017
0.94,0.002
0.95,0.004
0.96,0.018
0.97,0.006
0.98,0.002
0.99,0.006
1.0,0.006
1.01,0.017
1.02,-0.003
1.03,-0.02
1.04,-0.006
1.05,0.008
1.07,0.003
1.08,0.002
1.09,0.006
1.1,0.008
1.11,0.003
1.12,0.005
1.13,-0.007
1.14,0.003
1.15,-0.005
1.16,0.004
1.17,0.015
1.18,-0.007
1.19,0.004
1.2,0.019
1.21,0.015
1.22,0.013
1.23,0.018
1.24,0.015
1.25,-0.0
1.26,0.002
1.27,-0.001
1.28,0.007
1.29,0.008
1.3,-0.0
1.31,0.0
1.32,-0.003
1.33,-0.002
1.34,0.004
1.35,-0.0
1.36,0.015
1.37,0.008
1.38,0.011
1.39,0.018
1.4,-0.004
1.41,0.016
1.42,0.012
1.43,0.004
1.44,0.004
1.45,0.013
1.46,0.006
1.47,0.008
1.48,-0.006
1.49,-0.004
1.5,0.012
1.51,-0.013
1.52,-0.008
1.53,-0.003
1.54,-0.004
1.55,-0.018
1.56,-0.002
1.57,-0.001
1.58,0.004
1.59,-0.005
1.6,-0.002
1.61,-0.002
1.62,0.008
1.63,-0.005
1.64,-0.007
1.65,-0.008
1.66,-0.0
1.67,0.004
1.68,-0.009
1.69,0.016
1.7,0.009
1.71,0.012
1.72,0.012
1.73,-0.001
1.74,0.005
1.75,0.003
1.76,-0.003
1.77,0.002
1.78,0.002
1.79,0.0
1.8,0.006
1.81,0.004
1.82,0.011
1.83,-0.008
1.84,-0.012
1.85,-0.001
1.86,0.001
1.87,-0.001
1.88,-0.001
1.89,0.008
1.9,-0.0
1.91,-0.012
1.92,0.0
1.93,0.001
1.94,-0.002
1.95,0.014
1.96,0.01
1.97,-0.004
1.98,-0.008
1.99,-0.006
2.0,-0.008
2.01,-0.015
2.02,0.0
2.03,-0.011
2.04,0.0
2.05,-0.009
2.06,-0.007
2.07,-0.014
2.08,-0.01
2.09,0.0
2.1,-0.005
2.11,0.003
2.12,0.02
2.13,-0.013
2.14,0.004
2.15,0.008
2.16,-0.014
2.17,-0.001
2.18,-0.003
2.19,0.001
2.2,0.012
2.21,0.002
2.22,-0.006
2.23,-0.005
2.24,-0.009
2.25,0.001
2.26,0.009
2.27,-0.004
2.28,0.005
2.29,-0.015
2.3,-0.004
2.31,-0.006
2.32,-0.002
2.33,-0.004
2.34,-0.001
2.35,-0.016
2.36,-0.0
2.37,-0.003
2.38,0.006
2.39,-0.009
2.4,0.003
2.41,0.007
2.42,0.0
2.43,-0.003
2.44,0.001
2.45,-0.001
2.46,0.008
