time,acceleration
0.0,-0.01
0.01,0.029
0.02,-0.001
0.03,0.006
0.04,0.003
0.05,-0.007
0.06,0.005
0.07,-0.014
0.08,0.005
0.09,0.006
0.1,0.038
0.11,0.03
0.12,0.009
0.13,-0.037
0.14,-0.034
0.15,-0.016
0.16,0.005
0.17,0.007
0.18,0.023
0.19,0.022
0.2,0.014
0.21,-0.006
0.22,-0.009
0.23,-0.019
0.24,-0.025
0.25,-0.002
0.26,0.041
0.27,0.038
0.28,0.0
0.29,-0.008
0.3,-0.018
0.31,-0.026
0.32,-0.021
0.33,-0.002
0.34,-0.003
0.35,0.045
0.36,0.024
0.37,-0.026
0.38,-0.029
0.39,-0.021
0.4,-0.022
0.41,-0.013
0.42,0.026
0.43,0.041
0.44,0.023
0.45,-0.017
0.46,-0.03
0.47,-0.024
0.48,-0.023
0.49,-0.017
0.5,0.014
0.51,0.034
0.52,0.026
0.53,-0.016
0.54,-0.024
0.55,-0.014
0.56,-0.031
0.57,0.012
0.58,0.014
0.59,0.047
0.6,0.052
0.61,0.02
0.62,-0.013
0.63,-0.024
0.64,-0.027
0.65,-0.005
0.66,0.017
0.67,0.048
0.68,0.069
0.69,0.002
0.7,-0.019
0.71,-0.042
0.72,-0.038
0.73,-0.01
0.74,-0.008
0.75,0.038
0.76,0.05
0.77,0.021
0.78,-0.027
0.8,-0.041
0.81,-0.045
0.82,-0.023
0.83,0.005
0.84,0.008
0.85,0.086
0.86,0.031
0.87,-0.051
0.88,-0.041
0.89,-0.057
0.9,-0.043
0.91,-0.008
0.92,0.035
0.93,0.06
0.94,0.045
0.95,-0.03
0.96,-0.044
0.97,-0.056
0.98,-0.04
0.99,-0.017
1.0,0.007
1.01,0.07
1.02,0.075
1.03,-0.007
1.04,-0.049
1.05,-0.025
1.06,-0.051
1.07,-0.017
1.08,0.016
1.09,0.069
1.1,0.083
1.11,0.005
1.12,-0.019
1.13,-0.02
1.14,-0.04
1.15,-0.035
1.16,0.008
1.17,0.069
1.18,0.082
1.19,0.026
1.2,-0.024
1.21,-0.047
1.22,-0.03
1.23,-0.01
1.24,-0.002
1.25,0.022
1.26,0.083
1.27,0.033
1.28,-0.032
1.29,-0.033
1.3,-0.061
1.31,-0.047
1.32,0.006
1.33,0.045
1.34,0.061
1.35,0.011
1.36,-0.033
1.37,-0.06
1.38,-0.042
1.39,-0.05
1.4,0.004
1.41,0.024
1.42,0.057
1.43,0.036
1.44,-0.021
1.45,-0.032
1.46,-0.024
1.47,-0.045
1.48,-0.013
1.49,0.015
1.5,0.038
1.51,0.027
1.52,0.005
1.53,-0.032
1.54,-0.033
1.55,-0.031
1.56,-0.028
1.57,0.004
1.58,0.045
1.59,0.049
1.6,0.003
1.61,-0.031
1.62,-0.008
1.63,-0.042
1.64,-0.012
1.65,-0.001
1.66,0.029
1.67,0.046
1.68,0.014
1.69,-0.03
1.7,-0.011
1.71,-0.01
1.72,0.006
1.73,-0.005
1.74,0.033
1.75,0.036
1.76,0.033
1.77,-0.018
1.78,-0.025
1.79,-0.012
1.8,-0.009
1.81,-0.004
1.82,0.021
1.83,0.012
1.84,0.033
1.85,-0.016
1.86,-0.016
1.87,-0.018
1.88,-0.037
1.89,0.018
1.9,0.011
1.91,0.012
1.92,0.017
1.93,0.002
1.94,-0.008
1.95,-0.02
1.96,-0.009
1.97,-0.007
1.98,0.01
1.99,0.014
2.0,0.009
2.01,0.0
2.02,-0.031
2.03,-0.013
2.04,0.003
2.05,0.004
2.06,-0.013
2.07,0.038
2.08,0.011
2.09,-0.001
