time,acceleration
0.0,-0.001
0.01,0.008
0.02,0.012
0.03,0.019
0.04,-0.021
0.05,-0.01
0.06,0.013
0.07,0.01
0.08,0.023
0.09,0.008
0.1,-0.005
0.11,-0.031
0.12,-0.011
0.13,-0.024
0.14,0.004
0.15,0.014
0.16,0.031
0.17,0.003
0.18,-0.028
0.19,-0.014
0.2,-0.007
0.21,-0.0
0.22,0.019
0.23,0.029
0.24,-0.021
0.25,-0.032
0.26,-0.019
0.27,-0.031
0.28,0.012
0.29,0.007
0.3,0.015
0.31,-0.014
0.32,-0.035
0.33,-0.01
0.34,0.002
0.35,0.027
0.36,0.001
0.37,0.009
0.38,-0.025
0.39,-0.032
0.4,-0.016
0.41,-0.002
0.42,0.013
0.43,0.057
0.44,0.027
0.45,-0.048
0.46,-0.019
0.48,-0.019
0.49,0.015
0.5,0.045
0.51,0.02
0.52,0.003
0.53,-0.035
0.54,-0.002
0.55,0.016
0.56,0.038
0.57,0.039
0.58,0.035
0.59,0.005
0.6,-0.055
0.61,-0.024
0.62,0.006
0.63,0.035
0.64,0.038
0.65,0.026
0.66,-0.013
0.67,-0.062
0.68,-0.022
0.69,-0.01
0.7,0.035
0.71,0.043
0.72,0.006
0.73,-0.034
0.74,-0.062
0.75,-0.008
0.76,-0.01
0.77,0.036
0.78,0.03
0.79,0.009
0.8,-0.058
0.81,-0.054
0.82,0.002
0.83,0.024
0.84,0.046
0.85,0.043
0.86,-0.008
0.87,-0.055
0.88,-0.034
0.89,-0.015
0.9,0.018
0.91,0.035
0.92,0.039
0.93,0.004
0.94,-0.076
0.95,-0.001
0.96,0.012
0.97,0.054
0.98,0.043
0.99,0.035
1.0,-0.017
1.01,-0.065
1.02,0.007
1.03,0.014
1.04,0.046
1.05,0.043
1.06,0.026
1.07,-0.032
1.08,-0.054
1.09,0.004
1.1,0.018
1.11,0.034
1.12,0.047
1.13,0.007
1.14,-0.063
1.15,-0.053
1.16,-0.007
1.17,-0.001
1.18,0.021
1.19,0.011
1.2,-0.017
1.21,-0.059
1.22,-0.033
1.23,0.002
1.24,0.013
1.25,0.047
1.26,0.03
1.27,-0.029
1.28,-0.063
1.29,-0.003
1.3,-0.008
1.31,0.016
1.32,0.015
1.33,0.029
1.34,-0.015
1.35,-0.065
1.36,-0.009
1.37,0.013
1.38,0.027
1.39,0.024
1.41,-0.011
1.42,-0.035
1.43,-0.04
1.44,-0.006
1.45,0.004
1.46,0.023
1.47,0.034
1.48,0.019
1.49,-0.028
1.5,-0.026
1.51,0.019
1.52,-0.002
1.53,0.015
1.54,0.026
1.55,-0.006
1.56,-0.042
1.57,0.003
1.58,0.016
1.59,0.029
1.6,0.012
1.61,0.029
1.62,-0.012
1.63,-0.031
1.64,-0.001
1.65,0.001
1.66,-0.001
1.67,0.017
1.68,-0.013
1.69,-0.038
1.7,-0.02
1.71,-0.021
1.72,0.001
1.73,0.012
1.74,0.011
1.75,0.01
1.76,-0.021
1.77,-0.006
1.78,-0.009
1.79,0.006
1.8,0.015
1.81,0.007
1.82,-0.018
1.83,-0.036
1.84,-0.006
1.85,-0.001
