time,acceleration
0.0,0.003
0.01,0.002
0.02,0.001
0.03,0.025
0.04,0.011
0.05,0.006
0.06,-0.027
0.07,-0.022
0.08,0.007
0.09,0.017
0.1,-0.008
0.11,0.019
0.12,0.027
0.13,0.01
0.14,0.002
0.15,-0.017
0.16,-0.023
0.17,-0.012
0.18,0.004
0.19,-0.004
0.2,0.009
0.21,0.031
0.22,0.021
0.23,0.017
0.24,-0.019
0.25,-0.023
0.26,0.009
0.27,0.005
0.28,-0.011
0.29,0.039
0.3,0.021
0.31,0.008
0.32,-0.012
0.33,-0.028
0.34,-0.035
0.35,-0.011
0.36,-0.004
0.37,0.007
0.38,0.019
0.39,0.025
0.4,0.007
0.41,-0.022
0.42,-0.054
0.43,-0.039
0.44,-0.028
0.45,0.006
0.46,0.021
0.47,0.035
0.48,0.037
0.49,0.033
0.5,-0.019
0.51,-0.028
0.52,-0.034
0.53,-0.019
0.54,0.026
0.55,-0.007
0.56,0.035
0.57,0.048
0.58,0.021
0.6,0.014
0.61,-0.039
0.62,-0.056
0.63,-0.016
0.64,0.012
0.65,0.006
0.66,0.036
0.67,0.043
0.68,0.026
0.69,0.008
0.7,-0.047
0.71,-0.07
0.72,-0.023
0.73,-0.006
0.74,0.014
0.75,0.053
0.76,0.063
0.77,0.054
0.78,-0.027
0.79,-0.056
0.8,-0.064
0.81,-0.037
0.82,0.001
0.83,0.004
0.84,0.025
0.85,0.047
0.86,0.03
0.87,-0.005
0.88,-0.04
0.89,-0.073
0.9,-0.034
0.91,0.004
0.92,-0.006
0.93,0.058
0.94,0.045
0.95,0.041
0.96,-0.005
0.97,-0.042
0.98,-0.066
0.99,-0.024
1.0,0.018
1.01,0.023
1.02,0.049
1.03,0.076
1.04,0.033
1.05,0.007
1.06,-0.051
1.07,-0.065
1.08,-0.025
1.09,0.022
1.1,0.026
1.11,0.039
1.12,0.077
1.13,0.038
1.14,0.01
1.15,-0.027
1.16,-0.086
1.17,-0.033
1.18,0.004
1.19,0.007
1.2,0.045
1.21,0.07
1.22,0.045
1.23,-0.004
1.24,-0.056
1.25,-0.084
1.26,-0.052
1.27,-0.012
1.28,0.005
1.29,0.025
1.3,0.048
1.31,0.02
1.32,-0.03
1.33,-0.023
1.34,-0.068
1.35,-0.037
1.36,0.01
1.37,0.016
1.38,0.023
1.39,0.065
1.4,0.037
1.41,0.004
1.42,-0.047
1.43,-0.041
1.44,-0.026
1.45,0.007
1.46,0.021
1.47,0.03
1.48,0.034
1.49,0.026
1.5,-0.017
1.51,-0.034
1.52,-0.055
1.53,-0.037
1.54,0.003
1.55,0.031
1.56,0.039
1.57,0.029
1.58,0.038
1.59,0.003
1.6,-0.018
1.61,-0.032
1.62,-0.009
1.63,-0.009
1.64,0.033
1.65,0.026
1.66,0.034
1.67,0.011
1.68,0.016
1.69,-0.021
1.7,-0.031
1.71,-0.027
1.72,-0.007
1.73,0.01
1.74,0.009
1.75,0.036
1.77,-0.0
1.78,-0.01
1.79,-0.021
1.8,-0.036
1.81,-0.035
1.82,0.003
1.83,-0.01
1.84,0.015
1.85,0.023
1.86,-0.003
1.87,-0.005
1.88,-0.015
1.89,-0.029
1.9,-0.011
1.91,0.002
1.92,0.011
1.93,0.018
1.94,0.008
1.95,0.024
1.96,0.002
1.97,-0.012
1.98,-0.027
1.99,-0.018
2.0,0.005
2.01,-0.009
2.02,0.016
2.03,0.013
2.04,0.017
2.05,0.032
2.06,-0.01
2.07,-0.002
2.08,-0.01
2.09,-0.007
