time,acceleration
0.0,0.021
0.01,0.035
0.02,0.036
0.03,0.003
0.04,-0.003
0.05,0.03
0.06,0.02
0.07,-0.023
0.08,-0.025
0.09,-0.041
0.1,-0.006
0.11,0.007
0.12,0.027
0.13,0.01
0.14,0.001
0.15,0.026
0.16,0.019
0.17,0.013
0.18,-0.001
0.19,-0.023
0.2,-0.058
0.21,-0.036
0.22,-0.008
0.23,0.027
0.24,0.034
0.25,0.042
0.26,0.018
0.27,0.019
0.28,-0.007
0.29,0.021
0.3,-0.032
0.31,-0.031
0.32,-0.07
0.33,-0.014
0.34,0.007
0.35,0.032
0.36,0.027
0.37,0.041
0.38,0.021
0.39,-0.012
0.4,0.021
0.41,-0.033
0.42,-0.053
0.43,-0.043
0.44,-0.019
0.45,0.001
0.46,0.021
0.47,0.011
0.48,0.028
0.49,0.015
0.5,0.007
0.51,-0.011
0.52,-0.018
0.53,-0.082
0.54,-0.082
0.55,-0.085
0.56,-0.025
0.58,-0.017
0.59,0.036
0.6,0.054
0.61,0.031
0.62,-0.0
0.63,0.041
0.64,-0.013
0.65,-0.018
0.66,-0.086
0.67,-0.096
0.68,-0.051
0.69,-0.008
0.7,0.011
0.71,0.066
0.72,0.044
0.73,-0.008
0.74,0.019
0.75,0.062
0.76,-0.03
0.77,-0.082
0.78,-0.124
0.79,-0.069
0.8,-0.013
0.81,0.055
0.82,0.077
0.83,0.066
0.84,0.054
0.85,0.052
0.86,0.036
0.87,0.049
0.88,-0.081
0.89,-0.089
0.9,-0.08
0.91,-0.019
0.92,0.013
0.93,0.073
0.94,0.094
0.95,0.102
0.96,0.047
0.97,0.042
0.98,0.032
0.99,-0.033
1.0,-0.093
1.01,-0.098
1.02,-0.062
1.03,0.025
1.04,0.07
1.05,0.102
1.06,0.09
1.07,0.054
1.08,0.041
1.09,0.04
1.1,-0.028
1.11,-0.069
1.12,-0.109
1.13,-0.059
1.14,-0.015
1.15,0.03
1.16,0.082
1.17,0.086
1.18,0.039
1.19,0.062
1.2,0.02
1.21,0.014
1.22,-0.076
1.23,-0.105
1.24,-0.096
1.25,-0.044
1.26,0.006
1.27,0.03
1.28,0.084
1.29,0.069
1.3,0.049
1.31,0.026
1.32,-0.0
1.33,-0.035
1.34,-0.106
1.35,-0.064
1.36,-0.071
1.37,-0.02
1.38,0.021
1.39,0.05
1.4,0.044
1.41,-0.0
1.42,-0.02
1.43,0.026
1.44,-0.025
1.45,-0.061
1.46,-0.066
1.47,-0.043
1.48,0.0
1.49,0.025
1.5,0.015
1.51,0.043
1.52,0.036
1.53,0.015
1.54,0.029
1.55,0.003
1.56,-0.023
1.57,-0.07
1.58,-0.055
1.59,-0.016
1.6,-0.003
1.61,0.009
1.62,0.047
1.63,0.023
1.64,0.023
1.65,0.019
1.66,0.03
1.67,-0.012
1.68,-0.029
1.69,-0.033
1.7,0.022
1.72,0.014
1.73,0.021
1.74,0.028
1.75,0.022
1.76,0.008
1.77,0.03
1.78,0.029
1.79,-0.002
1.8,0.008
1.81,-0.062
1.82,-0.036
1.83,-0.008
1.84,-0.005
1.85,0.014
1.86,0.034
1.87,0.046
1.88,0.006
1.89,-0.004
1.9,0.003
1.91,0.045
1.92,-0.042
1.93,-0.03
1.94,-0.01
1.95,-0.022
1.96,0.006
1.97,0.041
1.98,0.018
1.99,-0.003
