time,acceleration
0.0,0.012
0.01,0.026
0.02,0.009
0.03,0.023
0.04,0.004
0.05,0.054
0.06,0.024
0.07,-0.024
0.08,-0.007
0.09,-0.01
0.1,-0.025
0.11,-0.031
0.12,-0.003
0.13,0.007
0.14,0.031
0.15,0.027
0.16,0.024
0.17,0.042
0.18,0.063
0.19,0.005
0.2,-0.034
0.21,-0.023
0.22,-0.014
0.23,-0.004
0.24,-0.019
0.25,0.012
0.26,0.04
0.27,0.019
0.28,0.02
0.29,0.035
0.3,0.073
0.31,-0.014
0.32,-0.02
0.33,-0.06
0.34,-0.027
0.35,-0.026
0.36,-0.018
0.37,-0.005
0.38,0.005
0.39,0.017
0.4,0.0
0.41,0.035
0.42,0.029
0.43,0.012
0.44,-0.066
0.45,-0.058
0.46,-0.058
0.47,-0.069
0.48,-0.045
0.49,-0.0
0.5,0.051
0.51,0.046
0.52,0.006
0.53,0.029
0.54,0.033
0.55,0.035
0.56,-0.047
0.57,-0.082
0.58,-0.096
0.59,-0.052
0.6,-0.081
0.61,-0.048
0.62,0.021
0.63,0.066
0.64,0.061
0.65,0.04
0.66,0.062
0.67,0.05
0.69,0.007
0.7,-0.057
0.71,-0.084
0.72,-0.074
0.73,-0.053
0.74,-0.032
0.75,0.027
0.76,0.07
0.77,0.057
0.78,0.051
0.79,0.083
0.8,0.077
0.81,0.017
0.82,-0.05
0.83,-0.131
0.84,-0.101
0.85,-0.042
0.86,-0.017
0.87,0.061
0.88,0.108
0.89,0.092
0.9,0.065
0.91,0.061
0.92,0.076
0.93,0.038
0.94,-0.062
0.95,-0.12
0.96,-0.129
0.97,-0.064
0.98,-0.044
0.99,0.015
1.0,0.049
1.01,0.088
1.02,0.048
1.03,0.067
1.04,0.059
1.05,0.015
1.06,-0.021
1.07,-0.141
1.08,-0.132
1.09,-0.13
1.1,-0.05
1.11,-0.007
1.12,0.045
1.13,0.096
1.14,0.044
1.15,0.061
1.16,0.084
1.17,0.058
1.18,-0.013
1.19,-0.117
1.2,-0.173
1.21,-0.111
1.22,-0.076
1.23,0.004
1.24,0.046
1.25,0.082
1.26,0.029
1.27,0.065
1.28,0.057
1.29,0.076
1.3,0.018
1.31,-0.085
1.32,-0.121
1.33,-0.126
1.34,-0.075
1.35,0.001
1.36,0.052
1.37,0.081
1.38,0.084
1.39,0.064
1.4,0.061
1.41,0.108
1.42,0.044
1.43,-0.026
1.44,-0.096
1.45,-0.094
1.46,-0.091
1.47,-0.05
1.48,0.056
1.49,0.066
1.5,0.087
1.51,0.081
1.52,0.07
1.53,0.086
1.54,0.057
1.55,-0.042
1.56,-0.094
1.57,-0.11
1.58,-0.072
1.59,-0.059
1.6,-0.015
1.61,0.038
1.62,0.056
1.63,0.086
1.64,0.029
1.65,0.044
1.66,0.077
1.67,-0.017
1.68,-0.055
1.69,-0.086
1.7,-0.082
1.71,-0.035
1.72,-0.022
1.73,0.034
1.74,0.025
1.75,0.045
1.76,0.012
1.77,0.051
1.78,0.078
1.79,0.017
1.8,-0.07
1.81,-0.092
1.82,-0.085
1.83,-0.051
1.84,-0.024
1.85,0.014
1.86,0.046
1.87,0.079
1.88,0.019
1.89,0.047
1.9,0.028
1.91,0.022
1.92,-0.02
1.93,-0.07
1.94,-0.071
1.95,-0.021
1.96,0.009
1.97,0.041
1.98,0.039
1.99,0.031
2.0,0.027
2.01,0.024
2.02,0.055
2.03,0.032
2.05,-0.001
2.06,-0.07
2.07,-0.061
2.08,-0.023
2.09,-0.022
2.1,-0.009
2.11,0.026
2.12,0.04
2.13,0.028
2.14,0.005
2.15,0.039
2.16,0.033
2.17,0.005
2.18,-0.061
2.19,-0.044
2.2,-0.035
2.21,-0.016
2.22,-0.001
2.23,0.029
2.24,0.027
2.25,0.002
2.26,0.018
2.27,-0.01
2.28,0.02
2.29,-0.003
2.3,0.008
2.31,-0.057
2.32,-0.032
2.33,-0.039
2.34,0.005
2.35,0.006
