time,acceleration
0.0,-0.011
0.01,0.006
0.02,0.007
0.03,0.02
0.04,0.015
0.05,-0.003
0.06,-0.01
0.07,-0.002
0.08,-0.01
0.09,0.01
0.1,0.02
0.11,0.02
0.12,0.031
0.13,0.007
0.14,-0.008
0.15,-0.022
0.16,0.001
0.17,0.004
0.18,0.015
0.19,0.032
0.2,0.017
0.21,-0.005
0.22,-0.017
0.23,-0.017
0.24,-0.022
0.25,0.015
0.26,-0.008
0.27,0.015
0.28,0.021
0.29,0.022
0.3,-0.031
0.31,-0.043
0.32,-0.022
0.33,-0.014
0.34,0.002
0.35,0.028
0.36,0.026
0.37,0.031
0.38,-0.025
0.39,-0.029
0.4,-0.044
0.41,-0.014
0.42,-0.005
0.43,0.003
0.44,0.017
0.45,0.037
0.46,0.001
0.47,-0.024
0.48,-0.056
0.49,-0.034
0.5,-0.024
0.51,-0.005
0.52,0.036
0.53,0.054
0.54,0.034
0.55,-0.044
0.56,-0.055
0.57,-0.016
0.58,0.008
0.59,0.009
0.6,0.026
0.61,0.044
0.62,0.029
0.63,0.0
0.64,-0.03
0.65,-0.048
0.66,-0.034
0.67,-0.016
0.68,0.018
0.7,0.05
0.71,0.073
0.72,0.03
0.73,-0.035
0.74,-0.03
0.75,-0.026
0.76,-0.006
0.77,0.012
0.78,0.03
0.79,0.061
0.8,0.05
0.81,-0.004
0.82,-0.036
0.83,-0.025
0.84,-0.033
0.85,-0.002
0.86,0.018
0.87,0.028
0.88,0.057
0.89,0.014
0.9,-0.046
0.91,-0.049
0.92,-0.028
0.93,-0.003
0.94,0.017
0.95,0.016
0.96,0.044
0.97,0.053
0.98,-0.033
0.99,-0.06
1.0,-0.027
1.01,-0.034
1.02,0.007
1.03,0.035
1.04,0.027
1.05,0.037
1.06,0.0
1.07,-0.06
1.08,-0.045
1.09,-0.035
1.1,-0.031
1.11,0.019
1.12,0.028
1.13,0.048
1.14,0.034
1.15,-0.048
1.16,-0.037
1.17,-0.022
1.18,-0.015
1.19,-0.001
1.2,0.029
1.21,0.034
1.22,0.035
1.23,-0.01
1.24,-0.033
1.25,-0.019
1.26,0.001
1.27,0.0
1.28,0.016
1.29,0.029
1.3,0.045
1.31,-0.002
1.32,-0.025
1.33,-0.03
1.34,-0.024
1.35,-0.019
1.36,0.01
1.37,0.029
1.38,0.057
1.39,0.026
1.4,-0.01
1.41,-0.032
1.42,-0.016
1.43,0.006
1.44,-0.011
1.45,0.014
1.46,0.021
1.47,0.027
1.48,0.007
1.49,-0.026
1.5,-0.048
1.51,-0.009
1.52,-0.03
1.53,0.002
1.54,-0.004
1.55,0.004
1.56,0.012
1.57,-0.035
1.58,-0.013
1.59,-0.019
1.6,-0.024
1.61,0.03
1.62,0.008
1.63,0.027
1.64,0.016
1.65,-0.001
1.66,-0.027
