time,acceleration
0.0,-0.005
0.01,0.002
0.02,0.016
0.03,-0.002
0.04,-0.005
0.05,-0.014
0.06,0.011
0.07,0.01
0.08,-0.0
0.09,-0.012
0.1,-0.015
0.11,0.001
0.12,0.015
0.13,0.017
0.14,0.003
0.15,-0.006
0.16,0.001
0.17,0.004
0.18,0.027
0.19,0.027
0.2,-0.009
0.21,-0.017
0.22,-0.028
0.23,-0.005
0.24,0.014
0.25,0.015
0.26,-0.025
0.27,-0.019
0.28,-0.03
0.29,-0.001
0.3,0.03
0.31,0.01
0.32,-0.032
0.33,-0.024
0.34,-0.002
0.35,0.02
0.36,0.031
0.37,-0.016
0.38,0.003
0.39,-0.028
0.4,0.008
0.41,0.034
0.42,0.015
0.43,-0.009
0.44,-0.003
0.45,-0.023
0.46,0.018
0.47,0.04
0.48,0.015
0.49,-0.024
0.5,-0.022
0.51,-0.019
0.52,0.037
0.53,0.032
0.54,-0.006
0.55,-0.026
0.56,-0.039
0.57,-0.014
0.58,0.043
0.59,0.031
0.6,-0.015
0.61,-0.029
0.62,-0.041
0.63,0.01
0.64,0.043
0.65,0.009
0.66,-0.034
0.67,-0.028
0.68,-0.017
0.69,0.045
0.7,0.041
0.71,0.006
0.72,-0.027
0.73,-0.036
0.74,0.007
0.75,0.067
0.76,0.034
0.77,-0.032
0.78,-0.012
0.79,-0.044
0.8,0.035
0.81,0.077
0.82,0.036
0.83,-0.014
0.84,-0.021
0.85,-0.025
0.86,0.051
0.87,0.063
0.88,0.003
0.89,-0.022
0.9,-0.049
0.91,-0.011
0.92,0.063
0.93,0.035
0.94,-0.026
0.96,-0.034
0.97,-0.063
0.98,0.007
0.99,0.046
1.0,0.017
1.01,-0.047
1.02,-0.048
1.03,-0.053
1.04,0.028
1.05,0.056
1.06,0.009
1.07,-0.059
1.08,-0.042
1.09,-0.022
1.1,0.064
1.11,0.06
1.12,-0.007
1.13,-0.021
1.14,-0.068
1.15,0.02
1.16,0.079
1.17,0.034
1.18,-0.025
1.19,-0.008
1.2,-0.044
1.21,0.057
1.22,0.061
1.23,-0.0
1.24,-0.022
1.25,-0.041
1.26,-0.024
1.27,0.052
1.28,0.054
1.29,-0.023
1.3,-0.032
1.31,-0.072
1.32,0.01
1.33,0.071
1.34,0.022
1.35,-0.05
1.36,-0.049
1.37,-0.045
1.38,0.028
1.39,0.046
1.4,0.016
1.41,-0.039
1.42,-0.036
1.43,-0.027
1.44,0.05
1.45,0.046
1.46,-0.024
1.47,-0.018
1.48,-0.048
1.49,-0.007
1.5,0.049
1.51,0.034
1.52,-0.022
1.53,-0.006
1.54,-0.049
1.55,0.041
1.56,0.056
1.57,0.041
1.58,-0.022
1.59,-0.018
1.6,-0.025
1.61,0.045
1.62,0.049
1.63,-0.012
1.64,-0.021
1.65,-0.023
1.66,-0.016
1.67,0.036
1.68,0.026
1.69,-0.026
1.7,-0.026
1.71,-0.042
1.72,0.008
1.73,0.053
1.74,0.016
1.75,-0.021
1.76,-0.023
1.77,-0.016
1.78,0.019
1.79,0.029
1.8,-0.017
1.81,-0.021
1.82,-0.019
1.83,-0.018
1.84,0.024
1.85,0.031
1.86,-0.028
1.87,-0.008
1.88,-0.03
1.89,0.004
1.9,0.034
1.91,0.02
1.92,-0.016
1.93,-0.016
1.94,-0.025
1.95,0.036
1.96,0.019
1.97,-0.001
1.98,-0.014
1.99,-0.015
2.0,-0.004
2.01,0.03
2.02,0.014
2.03,-0.009
2.04,-0.025
2.05,-0.02
2.06,-0.002
2.07,0.03
2.08,0.012
2.09,-0.022
2.1,-0.009
2.11,-0.015
2.12,0.009
2.13,0.015
2.14,-0.011
2.15,-0.019
2.16,-0.008
2.17,-0.012
2.18,0.015
2.19,0.029
2.2,-0.002
2.21,-0.015
2.22,-0.01
2.23,0.013
2.24,0.009
2.25,0.003
2.26,-0.003
2.27,-0.003
2.28,-0.017
2.29,0.0
2.3,0.007
2.31,0.001
