time,acceleration
0.0,0.019
0.01,-0.008
0.02,0.037
0.03,0.048
0.04,0.019
0.05,0.016
0.06,-0.036
0.07,-0.037
0.08,-0.027
0.09,-0.015
0.1,-0.024
0.11,0.008
0.12,0.015
0.13,0.044
0.14,0.064
0.15,0.044
0.16,-0.009
0.17,-0.015
0.18,-0.037
0.19,-0.008
0.2,-0.019
0.21,-0.012
0.22,0.001
0.23,0.006
0.24,0.041
0.25,0.071
0.26,0.037
0.27,0.02
0.28,-0.039
0.29,-0.049
0.3,-0.017
0.31,-0.051
0.32,-0.073
0.33,0.034
0.34,0.021
0.35,0.074
0.36,0.081
0.37,0.04
0.38,-0.04
0.39,-0.046
0.4,-0.082
0.41,-0.069
0.42,-0.06
0.43,-0.032
0.44,0.002
0.45,0.059
0.46,0.07
0.47,0.065
0.48,0.015
0.49,-0.037
0.5,-0.067
0.51,-0.07
0.52,-0.051
0.53,-0.074
0.54,-0.065
0.55,0.01
0.56,0.056
0.57,0.082
0.58,0.077
0.59,0.065
0.6,-0.044
0.61,-0.084
0.62,-0.081
0.63,-0.054
0.64,-0.056
0.65,-0.061
0.67,0.03
0.68,0.091
0.69,0.098
0.7,0.088
0.71,0.06
0.72,-0.036
0.73,-0.061
0.74,-0.027
0.75,-0.025
0.76,-0.069
0.77,-0.033
0.78,0.053
0.79,0.097
0.8,0.079
0.81,0.114
0.82,0.036
0.83,-0.028
0.84,-0.074
0.85,-0.014
0.86,-0.045
0.87,-0.053
0.88,-0.037
0.89,0.05
0.9,0.094
0.91,0.1
0.92,0.092
0.93,0.034
0.94,-0.03
0.95,-0.073
0.96,-0.06
0.97,-0.051
0.98,-0.048
0.99,0.0
1.0,0.053
1.01,0.059
1.02,0.091
1.03,0.091
1.04,0.004
1.05,-0.062
1.06,-0.066
1.07,-0.058
1.08,-0.045
1.09,-0.058
1.1,0.002
1.11,0.041
1.12,0.057
1.13,0.078
1.14,0.057
1.15,-0.023
1.16,-0.063
1.17,-0.099
1.18,-0.035
1.19,-0.06
1.2,-0.085
1.21,-0.04
1.22,0.036
1.23,0.072
1.24,0.058
1.25,0.045
1.26,-0.029
1.27,-0.073
1.28,-0.034
1.29,-0.027
1.3,-0.04
1.31,-0.02
1.32,-0.018
1.33,0.034
1.34,0.068
1.35,0.076
1.36,0.032
1.37,0.015
1.38,-0.043
1.39,-0.025
1.4,-0.025
1.41,-0.053
1.42,-0.018
1.43,0.024
1.44,0.035
1.45,0.046
1.46,0.062
1.47,0.006
1.48,-0.033
1.49,-0.035
1.5,-0.035
1.51,0.009
1.52,-0.012
1.53,-0.028
1.54,0.003
1.55,0.075
1.56,0.028
1.57,0.018
1.58,0.02
