time,acceleration
0.0,0.0
0.01,0.015
0.02,0.038
0.03,0.017
0.04,0.007
0.05,-0.019
0.06,-0.023
0.07,-0.018
0.08,0.002
0.09,0.021
0.1,0.032
0.11,0.033
0.12,0.04
0.13,-0.008
0.14,-0.008
0.15,-0.047
0.16,-0.043
0.17,-0.028
0.18,0.027
0.19,0.054
0.2,0.023
0.21,0.005
0.22,-0.021
0.23,-0.008
0.24,-0.011
0.25,-0.043
0.26,-0.015
0.27,0.035
0.28,0.031
0.29,0.07
0.3,0.011
0.31,-0.008
0.32,-0.018
0.33,-0.045
0.34,-0.047
0.35,0.008
0.36,0.043
0.37,0.035
0.38,0.043
0.39,-0.01
0.4,-0.029
0.42,-0.046
0.43,-0.055
0.44,-0.058
0.45,0.012
0.46,0.026
0.47,0.051
0.48,0.042
0.49,-0.026
0.5,-0.025
0.51,-0.034
0.52,-0.071
0.53,-0.039
0.54,0.032
0.55,0.057
0.56,0.052
0.57,0.01
0.58,-0.03
0.59,-0.019
0.6,-0.065
0.61,-0.064
0.62,-0.016
0.63,0.04
0.64,0.078
0.65,0.054
0.66,0.022
0.67,-0.016
0.68,-0.033
0.69,-0.06
0.7,-0.052
0.71,0.005
0.72,0.059
0.73,0.082
0.74,0.057
0.75,-0.002
0.76,-0.012
0.77,-0.017
0.78,-0.039
0.79,-0.034
0.8,0.019
0.81,0.053
0.82,0.087
0.83,0.052
0.84,-0.011
0.85,-0.026
0.86,-0.049
0.87,-0.063
0.88,-0.05
0.89,0.021
0.9,0.068
0.91,0.061
0.92,0.025
0.93,-0.027
0.94,-0.034
0.95,-0.035
0.96,-0.069
0.97,-0.009
0.98,0.044
0.99,0.052
1.0,0.06
1.01,0.003
1.02,-0.04
1.03,-0.039
1.04,-0.067
1.05,-0.084
1.06,-0.005
1.07,0.044
1.08,0.05
1.09,0.03
1.1,-0.016
1.11,-0.022
1.12,-0.04
1.13,-0.056
1.14,-0.057
1.15,-0.011
1.16,0.037
1.17,0.04
1.18,0.015
1.19,-0.013
1.2,-0.01
1.21,-0.035
1.22,-0.053
1.23,-0.014
1.25,0.026
1.26,0.012
1.27,0.041
1.28,0.018
1.29,-0.008
1.3,0.003
1.31,-0.018
1.32,-0.039
1.33,-0.018
1.34,0.04
1.35,0.036
1.36,0.043
1.37,0.002
1.38,0.001
1.39,0.001
1.4,-0.037
1.41,-0.026
1.42,-0.003
1.43,0.028
1.44,0.029
1.45,0.031
1.46,-0.006
1.47,-0.016
1.48,-0.015
1.49,-0.028
1.5,-0.03
1.51,0.008
1.52,0.019
1.53,0.029
1.54,0.016
