time,acceleration
0.0,-0.003
0.01,0.013
0.02,0.039
0.03,0.009
0.04,0.005
0.05,-0.033
0.06,-0.016
0.07,-0.013
0.08,-0.008
0.09,-0.001
0.1,0.031
0.11,0.015
0.12,0.02
0.13,-0.003
0.14,-0.039
0.15,-0.035
0.16,-0.026
0.17,0.002
0.18,0.008
0.19,0.026
0.2,0.026
0.21,0.042
0.22,-0.001
0.23,-0.065
0.24,-0.015
0.25,0.011
0.26,-0.012
0.27,0.01
0.28,0.026
0.29,0.033
0.3,0.025
0.31,-0.059
0.32,-0.045
0.33,-0.024
0.34,-0.015
0.35,-0.006
0.36,0.026
0.37,0.029
0.38,0.023
0.39,-0.01
0.4,-0.075
0.41,-0.064
0.42,-0.041
0.43,0.003
0.44,0.027
0.45,0.026
0.46,0.034
0.47,0.039
0.48,-0.041
0.49,-0.077
0.5,-0.052
0.51,-0.042
0.52,0.01
0.53,0.041
0.54,0.054
0.55,0.042
0.56,0.012
0.58,-0.073
0.59,-0.049
0.6,-0.03
0.61,-0.008
0.62,0.017
0.63,0.046
0.64,0.062
0.65,0.056
0.66,-0.026
0.67,-0.05
0.68,-0.054
0.69,-0.007
0.7,-0.008
0.71,0.037
0.72,0.042
0.73,0.064
0.74,0.035
0.75,-0.05
0.76,-0.069
0.77,-0.04
0.78,-0.009
0.79,0.011
0.8,0.043
0.81,0.038
0.82,0.057
0.83,0.009
0.84,-0.083
0.85,-0.061
0.86,-0.015
0.87,0.001
0.88,0.003
0.89,0.02
0.9,0.033
0.91,0.04
0.92,-0.015
0.93,-0.083
0.94,-0.037
0.95,-0.042
0.96,-0.013
0.97,0.038
0.98,0.051
0.99,0.049
1.0,0.028
1.01,-0.048
1.02,-0.073
1.03,-0.033
1.04,-0.02
1.05,0.012
1.06,0.021
1.07,0.044
1.08,0.059
1.09,0.005
1.1,-0.062
1.11,-0.04
1.12,-0.01
1.13,-0.013
1.14,0.037
1.15,0.045
1.16,0.041
1.17,0.052
1.18,-0.017
1.19,-0.043
1.2,-0.001
1.21,0.003
1.22,0.018
1.23,0.021
1.24,0.046
1.25,0.044
1.26,0.01
1.27,-0.042
1.28,-0.045
1.29,-0.027
1.3,0.005
1.31,0.001
1.32,0.022
1.33,0.035
1.34,0.024
1.35,-0.008
1.36,-0.021
1.37,-0.03
1.38,0.001
1.39,-0.016
1.4,0.014
1.41,0.03
1.42,0.036
1.43,-0.001
1.44,-0.011
1.45,-0.033
1.46,-0.013
1.47,-0.004
1.48,0.003
1.49,0.016
1.5,0.026
1.51,0.008
1.52,-0.011
1.53,-0.033
1.54,-0.033
