time,acceleration
0.0,0.001
0.01,0.013
0.02,0.007
0.03,0.004
0.04,0.006
0.05,-0.013
0.06,-0.001
0.07,0.009
0.08,0.008
0.09,0.018
0.1,0.007
0.11,-0.013
0.12,-0.008
0.13,-0.008
0.14,0.004
0.15,0.011
0.16,0.002
0.17,0.015
0.18,-0.007
0.19,-0.007
0.2,-0.006
0.21,0.001
0.22,0.009
0.23,0.002
0.24,0.001
0.25,-0.02
0.26,-0.01
0.27,-0.006
0.28,-0.004
0.29,0.006
0.3,0.007
0.31,0.0
0.32,-0.007
0.33,-0.022
0.34,-0.009
0.35,0.011
0.36,0.012
0.37,0.009
0.38,-0.007
0.39,-0.034
0.4,-0.02
0.41,-0.008
0.42,0.014
0.43,0.012
0.44,0.014
0.45,-0.015
0.46,-0.029
0.47,-0.011
0.48,-0.001
0.49,0.022
0.5,0.016
0.51,0.005
0.52,-0.033
0.53,-0.006
0.54,-0.021
0.55,0.029
0.56,0.012
0.57,0.009
0.58,0.027
0.59,-0.02
0.61,-0.01
0.62,-0.011
0.63,0.011
0.64,0.013
0.65,0.038
0.66,-0.005
0.67,-0.027
0.68,-0.023
0.69,-0.008
0.7,0.021
0.71,0.024
0.72,0.023
0.73,-0.003
0.74,-0.025
0.75,-0.028
0.76,-0.02
0.77,0.011
0.78,0.012
0.79,0.024
0.8,-0.006
0.81,-0.041
0.82,-0.032
0.83,0.003
0.84,0.034
0.85,0.019
0.86,0.028
0.87,-0.013
0.88,-0.031
0.89,-0.01
0.9,-0.001
0.91,0.033
0.92,0.026
0.93,0.041
0.94,0.002
0.95,-0.027
0.96,-0.029
0.97,0.011
0.98,0.018
0.99,0.035
1.0,0.027
1.01,-0.012
1.02,-0.018
1.03,-0.021
1.04,0.015
1.05,0.027
1.06,0.02
1.07,0.018
1.08,-0.027
1.09,-0.037
1.1,-0.019
1.11,0.027
1.12,0.019
1.13,0.022
1.14,0.009
1.15,-0.03
1.16,-0.032
1.17,-0.018
1.18,0.019
1.19,0.018
1.2,0.032
1.21,0.006
1.22,-0.032
1.23,-0.028
1.24,-0.028
1.25,0.026
1.26,0.033
1.27,0.02
1.28,-0.002
1.29,-0.043
1.3,-0.029
1.31,0.004
1.32,0.02
1.33,0.022
1.34,0.038
1.35,-0.001
1.36,-0.038
1.37,-0.019
1.38,0.007
1.39,0.025
1.4,0.029
1.41,0.015
1.42,-0.008
1.43,-0.027
1.44,-0.024
1.45,0.013
1.46,0.011
1.47,0.022
1.48,0.032
1.49,-0.025
1.5,-0.02
1.51,-0.017
1.52,0.02
1.53,0.015
1.54,0.019
1.55,0.012
1.56,-0.014
1.57,-0.015
1.58,-0.007
1.59,-0.005
1.6,0.016
1.61,0.01
1.62,0.009
1.63,-0.041
1.64,-0.015
1.65,0.008
1.66,0.009
1.67,0.022
1.68,0.011
1.69,0.007
1.7,-0.018
1.71,-0.021
1.72,-0.01
1.73,0.012
1.74,0.001
1.75,0.018
1.76,-0.002
1.77,-0.019
1.78,-0.021
1.8,0.024
1.81,0.009
1.82,-0.003
1.83,0.002
1.84,0.011
1.85,-0.024
1.86,-0.015
1.87,-0.01
1.88,0.013
1.89,0.014
1.9,0.021
1.91,-0.004
1.92,-0.013
1.93,-0.016
1.94,-0.007
1.95,-0.003
1.96,-0.002
1.97,0.005
1.98,-0.022
1.99,-0.024
2.0,-0.005
2.01,-0.006
2.02,0.0
2.03,0.009
2.04,-0.011
2.05,-0.006
2.06,-0.013
2.07,-0.003
2.08,0.002
2.09,0.007
2.1,0.017
2.11,0.004
2.12,0.004
2.13,-0.02
2.14,-0.003
