time,acceleration
0.0,0.011
0.01,0.013
0.02,0.011
0.03,0.001
0.04,-0.012
0.05,-0.022
0.06,-0.007
0.07,0.017
0.08,0.014
0.09,0.013
0.1,0.011
0.11,-0.018
0.12,-0.033
0.13,-0.005
0.14,0.014
0.15,0.018
0.16,0.001
0.17,-0.006
0.18,-0.02
0.19,-0.013
0.2,0.014
0.21,0.035
0.22,0.004
0.23,0.013
0.24,-0.016
0.25,-0.038
0.26,-0.033
0.27,0.023
0.28,0.004
0.29,0.012
0.3,0.014
0.31,-0.03
0.32,-0.032
0.33,0.0
0.34,0.027
0.35,0.022
0.36,-0.005
0.37,-0.004
0.38,-0.032
0.39,-0.02
0.4,0.026
0.41,0.041
0.42,0.026
0.43,0.044
0.44,-0.006
0.45,-0.041
0.46,-0.012
0.47,0.05
0.48,0.041
0.49,0.01
0.5,-0.025
0.51,-0.027
0.52,-0.031
0.53,0.001
0.54,0.028
0.55,0.01
0.56,0.012
0.57,-0.01
0.58,-0.044
0.59,-0.044
0.6,0.022
0.61,0.05
0.62,0.015
0.63,0.009
0.64,-0.062
0.65,-0.062
0.66,-0.043
0.67,0.046
0.68,0.03
0.69,0.034
0.7,-0.017
0.71,-0.049
0.72,-0.081
0.73,0.007
0.74,0.052
0.75,0.038
0.76,0.028
0.77,-0.027
0.78,-0.037
0.79,-0.037
0.8,0.052
0.81,0.058
0.82,0.036
0.83,0.039
0.84,-0.04
0.85,-0.065
0.86,-0.011
0.87,0.074
0.88,0.054
0.89,0.061
0.9,-0.006
0.91,-0.048
0.92,-0.064
0.93,0.021
0.94,0.061
0.95,0.03
0.96,0.022
0.97,-0.033
0.98,-0.079
0.99,-0.073
1.01,0.048
1.02,0.052
1.03,0.041
1.04,-0.011
1.05,-0.063
1.06,-0.087
1.07,-0.035
1.08,0.068
1.09,0.051
1.1,0.043
1.11,-0.012
1.12,-0.053
1.13,-0.065
1.14,0.043
1.15,0.091
1.16,0.051
1.17,0.043
1.18,-0.016
1.19,-0.062
1.2,-0.025
1.21,0.08
1.22,0.075
1.23,0.072
1.24,0.009
1.25,-0.049
1.26,-0.093
1.27,-0.001
1.28,0.084
1.29,0.035
1.3,0.041
1.31,-0.05
1.32,-0.093
1.33,-0.082
1.34,0.04
1.35,0.056
1.36,0.036
1.37,0.03
1.38,-0.064
1.39,-0.106
1.4,-0.072
1.41,0.061
1.42,0.044
1.43,0.042
1.44,-0.005
1.45,-0.066
1.46,-0.098
1.47,0.013
1.48,0.079
1.49,0.05
1.5,0.062
1.51,-0.034
1.52,-0.061
1.53,-0.067
1.54,0.049
1.55,0.062
1.56,0.045
1.57,0.028
1.58,-0.037
1.59,-0.057
1.6,-0.036
1.61,0.063
1.62,0.041
1.63,0.051
1.64,-0.001
1.65,-0.054
1.66,-0.079
1.67,0.001
1.68,0.05
1.69,0.02
1.7,0.026
1.71,-0.024
1.72,-0.082
1.73,-0.051
1.74,0.046
1.75,0.018
1.76,0.025
1.77,0.011
1.78,-0.052
1.79,-0.077
1.8,-0.023
1.81,0.055
1.82,0.023
1.83,0.037
1.84,-0.022
1.85,-0.022
1.86,-0.069
1.87,0.033
1.88,0.047
1.89,0.024
1.9,0.046
1.91,-0.025
1.92,-0.045
1.93,-0.016
1.94,0.056
1.95,0.035
1.96,0.026
1.97,0.014
1.98,-0.026
1.99,-0.027
2.0,-0.001
2.01,0.034
2.02,0.019
2.03,0.011
2.04,0.004
2.05,-0.026
2.06,-0.028
2.07,0.01
2.08,0.021
2.09,-0.002
2.1,0.006
2.11,-0.013
2.12,-0.048
2.13,-0.03
2.14,0.009
2.15,0.024
2.16,-0.01
2.17,0.003
2.18,-0.021
2.19,-0.032
2.2,0.004
2.21,0.014
2.22,0.017
2.23,-0.001
2.24,-0.014
2.25,-0.015
2.26,-0.016
2.27,0.023
2.28,0.014
2.29,0.021
2.3,0.018
2.31,0.006
2.32,-0.018
2.33,0.015
2.34,0.018
2.35,0.005
2.36,0.034
2.37,-0.005
2.38,-0.016
2.39,-0.025
2.4,-0.003
2.41,0.028
2.42,0.006
2.43,0.012
2.44,-0.028
2.45,-0.023
2.46,-0.019
2.47,0.007
2.48,0.017
2.49,0.003
