time,acceleration
0.0,0.002
0.01,0.013
0.02,0.007
0.03,0.013
0.04,0.0
0.05,-0.005
0.06,-0.011
0.07,-0.002
0.08,0.001
0.09,0.028
0.1,0.004
0.11,0.013
0.12,-0.01
0.13,-0.009
0.14,-0.015
0.15,0.009
0.16,0.003
0.17,0.014
0.18,0.01
0.19,-0.006
0.2,-0.038
0.21,-0.02
0.22,0.016
0.23,0.005
0.24,0.002
0.25,0.011
0.26,-0.006
0.27,-0.033
0.28,-0.025
0.29,-0.028
0.3,0.005
0.31,0.02
0.32,0.016
0.33,0.009
0.34,-0.014
0.35,-0.041
0.36,-0.033
0.37,0.01
0.38,0.019
0.39,0.015
0.4,0.017
0.41,-0.003
0.42,-0.025
0.43,-0.035
0.44,0.015
0.45,0.038
0.46,0.016
0.47,0.022
0.49,0.013
0.5,-0.033
0.51,-0.028
0.52,-0.01
0.53,0.018
0.54,0.032
0.55,0.027
0.56,0.027
0.57,-0.013
0.58,-0.046
0.59,-0.032
0.6,0.006
0.61,0.041
0.62,0.014
0.63,0.035
0.64,0.003
0.65,-0.047
0.66,-0.039
0.67,-0.039
0.68,0.02
0.69,0.004
0.7,0.001
0.71,0.026
0.72,-0.034
0.73,-0.049
0.74,-0.044
0.75,0.017
0.76,0.016
0.77,0.026
0.78,0.028
0.79,0.006
0.8,-0.039
0.81,-0.047
0.82,-0.017
0.83,0.036
0.84,0.037
0.85,0.016
0.86,0.024
0.87,-0.03
0.88,-0.035
0.89,-0.001
0.9,0.014
0.91,0.052
0.92,0.032
0.93,0.05
0.94,-0.019
0.95,-0.034
0.96,-0.03
0.97,0.001
0.98,0.043
0.99,0.04
1.0,0.033
1.01,0.01
1.02,-0.037
1.03,-0.038
1.04,-0.02
1.05,0.032
1.06,0.024
1.07,0.04
1.08,0.027
1.09,-0.025
1.1,-0.046
1.11,-0.029
1.12,0.012
1.13,0.022
1.14,0.021
1.15,0.025
1.16,-0.027
1.17,-0.048
1.18,-0.044
1.19,0.009
1.2,0.031
1.21,0.014
1.22,0.028
1.23,0.02
1.24,-0.034
1.25,-0.028
1.26,-0.023
1.27,0.027
1.28,0.035
1.29,0.018
1.3,0.027
1.31,-0.003
1.32,-0.044
1.33,-0.004
1.34,-0.008
1.35,0.049
1.36,0.018
1.37,0.026
1.38,-0.005
1.39,-0.013
1.4,-0.023
1.41,-0.02
1.42,0.021
1.43,0.02
1.45,0.007
1.46,0.005
1.47,-0.026
1.48,-0.032
1.49,-0.015
1.5,0.019
1.51,0.019
1.52,-0.008
1.53,0.032
1.54,-0.013
1.55,-0.029
1.56,-0.025
1.57,-0.008
1.58,0.003
1.59,0.01
1.6,0.009
1.61,-0.001
1.62,0.0
1.63,-0.005
1.64,-0.002
1.65,0.005
1.66,0.015
1.67,0.016
1.68,0.015
1.69,0.01
1.7,-0.019
1.71,-0.013
1.72,-0.008
1.73,0.004
1.74,0.006
1.75,0.007
1.76,0.0
