time,acceleration
0.0,0.003
0.01,0.01
0.02,0.025
0.03,0.027
0.04,0.009
0.05,-0.003
0.06,-0.01
0.07,-0.003
0.08,-0.017
0.09,-0.005
0.1,0.005
0.11,0.016
0.12,0.018
0.13,0.021
0.14,0.001
0.15,-0.01
0.16,-0.03
0.17,-0.009
0.18,0.012
0.19,0.014
0.2,0.022
0.21,0.026
0.22,0.02
0.23,0.024
0.24,0.007
0.25,-0.026
0.26,-0.032
0.27,-0.004
0.28,0.024
0.29,0.016
0.3,-0.001
0.31,-0.002
0.32,0.006
0.33,-0.0
0.34,-0.027
0.35,-0.046
0.36,-0.004
0.37,0.008
0.38,0.022
0.39,0.043
0.4,-0.002
0.41,-0.009
0.42,-0.018
0.43,-0.026
0.44,-0.026
0.45,-0.019
0.46,0.024
0.47,0.017
0.48,0.009
0.49,0.03
0.5,0.017
0.51,-0.003
0.52,-0.027
0.53,-0.049
0.54,-0.007
0.55,0.027
0.56,0.03
0.57,0.045
0.58,0.013
0.59,-0.004
0.61,0.013
0.62,-0.015
0.63,-0.047
0.64,-0.021
0.65,0.018
0.66,0.038
0.67,0.051
0.68,0.024
0.69,0.004
0.7,0.009
0.71,-0.009
0.72,-0.063
0.73,-0.035
0.74,0.02
0.75,0.03
0.76,0.034
0.77,0.041
0.78,0.006
0.79,0.005
0.8,-0.046
0.81,-0.084
0.82,-0.059
0.83,-0.008
0.84,0.009
0.85,0.026
0.86,0.04
0.87,0.004
0.88,0.012
0.89,-0.043
0.9,-0.069
0.91,-0.058
0.92,0.015
0.93,0.025
0.94,0.023
0.95,0.033
0.96,0.007
0.97,0.016
0.98,-0.013
0.99,-0.069
1.0,-0.08
1.01,0.001
1.02,0.03
1.03,0.043
1.04,0.041
1.05,0.038
1.06,0.017
1.07,-0.01
1.08,-0.076
1.09,-0.04
1.1,-0.002
1.11,0.027
1.12,0.073
1.13,0.036
1.14,0.016
1.15,0.008
1.16,-0.01
1.17,-0.026
1.18,-0.058
1.19,0.009
1.2,0.003
1.21,0.046
1.22,0.051
1.23,0.024
1.24,0.028
1.25,-0.003
1.26,-0.044
1.27,-0.05
1.28,-0.035
1.29,0.007
1.3,0.029
1.31,0.029
1.32,0.024
1.33,0.009
1.34,-0.002
1.35,-0.039
1.36,-0.063
1.37,-0.039
1.38,-0.007
1.39,0.01
1.4,0.026
1.41,0.016
1.42,0.018
1.43,-0.005
1.44,-0.038
1.45,-0.045
1.46,-0.025
1.47,0.008
1.48,0.029
1.49,0.033
1.5,-0.009
1.51,0.001
1.52,0.008
1.53,-0.035
1.54,-0.047
1.55,-0.018
1.56,-0.004
1.57,0.033
1.58,0.014
1.59,0.025
1.6,0.017
1.61,-0.013
1.62,-0.023
1.63,-0.03
1.64,-0.023
1.65,0.014
1.66,0.016
1.67,0.043
1.68,0.0
1.69,0.003
1.7,-0.006
1.71,-0.013
1.72,-0.032
1.73,-0.018
1.74,-0.014
1.75,0.016
1.76,0.017
1.77,0.009
1.78,0.017
1.8,0.004
1.81,0.003
1.82,-0.034
1.83,-0.026
1.84,-0.002
1.85,-0.002
1.86,0.014
1.87,0.022
1.88,-0.01
1.89,0.012
1.9,-0.014
1.91,-0.002
1.92,-0.015
1.93,-0.023
1.94,0.008
