time,acceleration
0.0,-0.022
0.01,0.021
0.02,-0.003
0.03,0.013
0.04,0.021
0.05,0.005
0.06,-0.003
0.07,-0.012
0.08,0.003
0.09,0.012
0.1,0.0
0.11,0.006
0.12,-0.001
0.13,0.001
0.14,-0.017
0.15,-0.029
0.16,0.012
0.17,-0.01
0.18,0.014
0.19,-0.004
0.2,0.006
0.21,0.005
0.22,-0.012
0.23,-0.006
0.24,-0.006
0.25,0.004
0.26,0.015
0.27,-0.014
0.28,0.002
0.29,0.011
0.3,0.004
0.31,-0.01
0.32,-0.011
0.33,-0.02
0.34,-0.02
0.35,-0.0
0.36,0.003
0.37,0.022
0.38,0.014
0.39,0.001
0.4,-0.02
0.41,-0.013
0.42,-0.018
0.43,0.027
0.44,0.015
0.45,0.024
0.46,0.021
0.47,-0.001
0.48,-0.017
0.49,-0.029
0.5,-0.015
0.51,-0.007
0.52,0.009
0.53,0.02
0.54,0.034
0.55,0.013
0.56,0.004
0.57,-0.023
0.58,-0.027
0.59,-0.012
0.6,0.021
0.61,0.025
0.62,0.036
0.63,0.012
0.64,0.009
0.65,-0.001
0.66,-0.016
0.67,-0.024
0.68,0.009
0.69,0.027
0.7,0.018
0.71,0.031
0.72,0.051
0.73,-0.001
0.74,-0.033
0.75,-0.028
0.76,-0.011
0.77,0.035
0.78,0.037
0.79,0.02
0.8,0.026
0.81,0.016
0.82,-0.025
0.83,-0.045
0.84,-0.05
0.85,0.013
0.86,0.019
0.87,0.016
0.88,0.027
0.89,0.019
0.9,0.008
0.91,-0.054
0.92,-0.058
0.93,-0.031
0.94,0.005
0.95,0.005
0.96,0.019
0.97,0.042
0.98,0.017
0.99,-0.009
1.0,-0.047
1.02,-0.04
1.03,-0.022
1.04,0.007
1.05,0.019
1.06,0.023
1.07,0.037
1.08,-0.007
1.09,-0.013
1.1,-0.043
1.11,-0.029
1.12,0.001
1.13,0.033
1.14,0.039
1.15,0.041
1.16,0.018
1.17,-0.026
1.18,-0.053
1.19,-0.047
1.2,-0.018
1.21,0.039
1.22,0.028
1.23,0.038
1.24,0.049
1.25,0.021
1.26,-0.01
1.27,-0.043
1.28,-0.037
1.29,0.01
1.3,0.031
1.31,0.014
1.32,0.045
1.33,0.022
1.34,0.011
1.35,-0.048
1.36,-0.049
1.37,-0.018
1.38,0.038
1.39,0.04
1.4,0.042
1.41,0.031
1.42,0.004
1.43,-0.036
1.44,-0.055
1.45,-0.055
1.46,-0.01
1.47,0.02
1.48,0.033
1.49,0.015
1.5,0.015
1.51,-0.02
1.52,-0.041
1.53,-0.032
1.54,-0.029
1.55,0.028
1.56,0.026
1.57,0.017
1.58,0.046
1.59,0.035
1.6,-0.019
1.61,-0.043
1.62,-0.035
1.63,-0.011
1.64,0.012
1.65,0.014
1.66,0.029
1.67,0.025
1.68,-0.01
1.69,-0.013
1.7,-0.019
1.71,-0.004
1.72,0.028
1.73,0.014
1.74,0.025
1.75,0.025
1.76,0.018
1.77,-0.015
1.78,-0.038
1.79,-0.043
1.8,-0.025
1.81,0.024
1.82,0.01
1.83,0.007
1.84,0.026
1.85,0.001
1.86,-0.021
1.87,-0.024
1.88,-0.016
1.89,-0.012
1.9,0.024
1.91,0.006
1.92,0.033
1.93,0.017
1.94,-0.015
1.95,-0.018
1.96,-0.019
1.97,-0.016
1.98,0.0
1.99,0.0
2.0,0.036
2.01,0.026
2.02,0.004
2.03,0.006
2.04,-0.03
2.05,-0.021
2.06,0.022
2.07,0.006
2.08,0.016
2.09,0.022
2.1,0.01
2.11,-0.002
2.12,-0.03
2.13,-0.035
2.14,-0.012
2.15,0.022
2.16,0.009
2.17,0.009
2.18,0.013
2.19,0.015
2.2,-0.02
2.21,-0.01
2.22,0.0
2.23,0.005
2.24,0.023
2.25,-0.003
2.26,-0.007
2.27,0.011
2.28,-0.004
2.29,0.002
2.3,-0.007
2.31,-0.02
2.32,-0.004
2.33,-0.002
2.34,0.017
2.35,0.012
2.36,0.001
2.37,-0.003
2.38,-0.026
2.39,0.003
2.4,-0.008
2.41,-0.001
2.42,0.009
2.43,0.023
2.44,-0.002
2.45,0.008
2.46,0.007
2.47,-0.001
