time,acceleration
0.0,0.004
0.01,-0.004
0.02,1.297
0.03,1.176
0.04,1.034
0.05,0.947
0.06,0.852
0.07,0.843
0.08,0.689
0.09,0.659
0.1,0.554
0.11,0.534
0.12,0.451
0.13,0.476
0.14,0.362
0.15,2.112
0.16,1.467
0.17,2.305
0.18,1.175
0.19,1.562
0.2,1.485
0.21,0.783
0.22,1.345
0.23,0.818
0.24,0.829
0.25,1.016
0.26,0.453
0.27,1.897
0.28,1.16
0.29,1.337
0.3,1.825
0.31,1.07
0.32,0.802
0.33,0.984
0.34,0.982
0.35,0.941
0.36,0.499
0.37,0.614
0.38,0.742
0.39,0.467
0.4,0.424
0.41,0.486
0.42,0.474
0.43,2.156
0.44,2.312
0.45,1.214
0.46,1.638
0.47,1.876
0.48,0.9
0.49,1.048
0.5,1.36
0.51,0.692
0.52,0.802
0.53,1.023
0.54,0.555
0.55,2.652
0.56,3.393
0.57,2.422
0.58,1.538
0.59,1.58
0.6,1.783
0.61,1.863
0.62,1.387
0.63,0.822
0.64,1.007
0.65,1.324
0.66,1.021
0.67,0.595
0.69,0.553
0.7,2.002
0.71,1.492
0.72,1.537
0.73,1.552
0.74,1.262
0.75,1.017
0.76,1.093
0.77,1.111
0.78,0.945
0.79,0.531
0.8,0.571
0.81,0.747
0.82,0.669
0.83,2.065
0.84,2.317
0.85,1.286
0.86,1.701
0.87,1.833
0.88,0.868
0.89,1.225
0.9,1.358
0.91,0.655
0.92,0.861
0.93,1.001
0.94,0.566
0.95,2.104
0.96,1.371
0.97,1.325
0.98,1.992
0.99,1.632
1.0,0.785
1.01,0.851
1.02,1.166
1.03,0.988
1.04,0.806
1.05,0.598
1.06,0.594
1.07,0.763
1.08,2.299
1.09,2.201
1.1,1.418
1.11,2.344
1.12,1.122
1.13,1.525
1.14,1.147
1.15,1.064
1.16,1.423
1.17,0.623
1.18,0.989
1.19,0.6
1.2,0.755
1.21,0.7
1.22,0.429
1.23,0.643
1.24,0.316
1.25,0.517
1.26,0.304
1.27,0.311
1.28,0.367
1.29,0.183
1.3,0.272
1.31,0.134
1.32,0.223
1.33,0.232
1.34,0.122
1.35,0.152
1.36,0.056
1.37,0.13
1.38,0.084
1.39,0.098
1.4,0.089
1.41,0.022
1.42,0.068
1.43,0.032
1.44,0.1
1.45,0.046
1.46,-0.001
1.47,-0.007
1.48,-0.02
1.49,0.025
1.5,0.026
1.51,0.009
1.52,-0.008
1.53,-0.026
1.54,-0.025
1.55,0.017
1.56,0.017
1.57,0.0
1.58,-0.002
1.59,-0.009
1.6,0.007
1.61,0.015
1.62,-0.001
1.63,-0.018
