time,acceleration
0.0,0.022
0.01,-0.647
0.02,0.369
0.03,-0.177
0.04,-0.869
0.05,0.634
0.06,-0.209
0.07,-0.652
0.08,1.078
0.09,-0.174
0.1,-0.381
0.11,1.261
0.12,-0.575
0.13,0.34
0.14,1.44
0.15,-0.464
0.16,0.104
0.17,0.854
0.18,-0.553
0.19,0.305
0.2,0.72
0.21,-0.258
0.22,0.457
0.23,0.587
0.24,-0.179
0.25,0.859
0.26,0.766
0.27,0.028
0.28,0.257
0.29,0.421
0.3,-0.275
0.31,0.24
0.32,1.184
0.33,1.007
0.34,1.639
0.35,1.352
0.36,0.376
0.37,1.356
0.38,0.551
0.39,-0.271
0.4,0.938
0.41,-0.097
0.42,-0.5
0.43,0.879
0.44,0.486
0.45,0.303
0.46,1.559
0.47,0.97
0.48,1.422
0.49,2.357
0.51,0.756
0.52,0.478
0.53,1.445
0.54,-0.001
0.55,-0.035
0.56,1.039
0.57,-0.327
0.58,0.015
0.59,1.049
0.6,-0.347
0.61,0.34
0.62,0.912
0.63,-0.392
0.64,0.331
0.65,0.411
0.66,-0.184
0.67,0.487
0.68,0.277
0.69,-0.363
0.7,0.413
0.71,0.185
0.72,-0.056
0.73,0.544
0.74,0.809
0.75,0.323
0.76,0.798
0.77,0.462
0.78,-0.271
0.79,0.461
0.8,0.102
0.81,0.178
0.82,1.383
0.83,0.587
0.84,-0.142
0.85,1.468
0.86,0.277
0.87,0.359
0.88,1.877
0.89,0.126
0.9,0.032
0.91,1.302
0.92,-0.573
0.93,0.616
0.94,1.428
0.95,0.555
0.96,1.066
0.97,1.607
0.98,0.309
0.99,0.776
1.0,1.181
1.01,0.122
1.02,0.403
1.03,0.678
1.04,-0.293
1.05,0.006
1.06,0.325
1.07,0.266
1.08,0.754
1.09,0.921
1.1,0.074
1.11,1.191
1.12,1.116
1.13,0.152
1.14,1.03
1.15,0.49
1.16,-0.256
1.17,0.653
1.18,-0.096
1.19,-0.524
1.2,0.593
1.21,-0.154
1.22,-0.334
1.23,0.818
1.24,0.044
1.25,-0.248
1.26,0.958
1.27,-0.118
1.28,-0.515
1.29,0.826
1.3,0.284
1.31,-0.006
1.32,1.985
1.33,0.293
1.34,0.398
1.35,1.637
1.36,-0.062
1.37,0.544
1.38,2.07
1.39,0.354
1.4,0.988
1.41,1.076
1.42,-0.213
1.43,0.447
1.44,0.348
1.45,-0.343
1.46,0.313
1.47,0.241
1.48,-0.116
1.5,0.984
1.51,0.922
1.52,0.417
1.53,0.728
1.54,0.628
1.55,-0.184
1.56,0.377
1.57,0.2
1.58,-0.678
1.59,0.4
1.6,0.015
1.61,-0.633
1.62,0.925
1.63,-0.012
1.64,-0.397
1.65,1.198
1.66,-0.252
1.67,-0.423
1.68,0.9
1.69,-0.706
1.7,-0.513
1.71,0.662
1.72,-0.773
1.73,-0.291
1.74,0.736
1.75,-0.433
1.76,0.034
1.77,0.872
1.78,-0.335
1.79,-0.003
1.8,0.635
