time,acceleration
0.0,0.191
0.01,0.221
0.02,0.141
0.03,-0.122
0.04,0.072
0.05,0.001
0.06,0.151
0.07,0.043
0.08,-0.532
0.09,0.089
0.1,-0.586
0.11,-0.664
0.12,-0.093
0.13,-0.108
0.14,-0.11
0.15,-0.214
0.16,-0.492
0.17,0.121
0.18,-0.362
0.19,0.042
0.2,-0.756
0.21,-0.572
0.22,-0.303
0.23,-0.909
0.24,-0.227
0.25,-0.273
0.26,-0.095
0.27,-0.425
0.28,-0.371
0.29,0.077
0.3,-0.728
0.31,-0.409
0.32,-0.703
0.33,-0.945
0.34,-0.288
0.35,-0.92
0.36,-0.207
0.37,-0.372
0.38,-0.282
0.39,-0.33
0.4,-0.343
0.41,-0.4
0.42,-0.383
0.43,-0.582
0.44,-0.921
0.45,-0.827
0.46,-0.308
0.47,-0.851
0.48,-0.318
0.49,-0.57
0.5,-0.41
0.51,-0.105
0.53,-0.239
0.54,-0.326
0.55,-0.93
0.56,-0.89
0.57,-1.085
0.58,-1.104
0.59,-0.482
0.6,-0.903
0.61,-0.514
0.62,-0.548
0.63,-0.571
0.64,0.229
0.65,-0.415
0.66,-0.249
0.67,-0.245
0.68,-0.924
0.69,-0.747
0.7,-0.858
0.71,-0.602
0.72,-0.814
0.73,-0.71
0.74,0.354
0.75,0.136
0.76,0.434
0.77,-0.166
0.78,-0.339
0.79,-0.091
0.8,-0.223
0.81,-0.346
0.82,-0.866
0.83,-0.305
0.84,-0.284
0.85,-0.27
0.86,0.346
0.87,0.028
0.88,0.404
0.89,0.082
0.9,-0.115
0.91,0.529
0.92,-0.206
0.93,-0.26
0.94,-0.827
0.95,-0.88
0.96,-0.129
0.97,-0.075
0.98,0.585
0.99,0.409
1.0,0.184
1.01,0.863
1.02,0.047
1.03,0.703
1.04,-0.053
1.05,0.108
1.06,-0.092
1.07,-0.771
1.08,0.588
1.09,-0.167
1.1,0.703
1.11,0.887
1.12,0.714
1.13,1.306
1.14,0.521
1.15,0.436
1.16,0.511
1.17,-0.081
1.18,0.615
1.19,0.189
1.2,0.896
1.21,0.575
1.22,0.92
1.23,1.054
1.24,1.014
1.25,1.138
1.26,0.801
1.27,0.565
1.28,0.598
1.29,-0.223
1.3,0.792
1.31,0.149
1.32,1.112
1.33,0.739
1.34,0.757
1.35,1.195
1.36,0.573
1.37,1.346
1.38,1.176
1.39,0.472
1.4,1.32
1.41,0.06
1.42,0.834
1.43,0.442
1.44,0.178
1.45,1.226
1.46,0.601
1.47,1.284
1.48,1.521
1.49,0.797
1.5,1.405
1.51,0.233
