time,acceleration
0.0,0.072
0.01,0.037
0.02,0.022
0.03,0.032
0.04,0.013
0.05,0.023
0.06,-0.046
0.07,0.267
0.08,1.951
0.09,0.796
0.1,0.671
0.11,-0.228
0.12,1.407
0.13,-0.037
0.14,0.853
0.15,-0.49
0.16,0.721
0.17,-0.203
0.18,0.754
0.19,-0.612
0.2,0.576
0.21,-0.156
0.22,0.733
0.23,-0.283
0.24,0.043
0.25,-0.081
0.26,0.112
0.27,0.967
0.28,0.193
0.29,0.781
0.3,0.196
0.31,1.081
0.32,-0.227
0.33,0.531
0.34,-0.407
0.35,0.821
0.36,-0.406
0.37,0.601
0.38,-0.789
0.39,1.008
0.4,-0.496
0.41,0.966
0.42,-1.001
0.43,0.903
0.44,-0.699
0.45,0.757
0.46,-0.8
0.47,0.366
0.48,-0.201
0.49,0.489
0.5,0.003
0.51,-0.125
0.52,0.083
0.53,-0.009
0.54,0.188
0.55,-0.519
0.56,0.152
0.57,-0.313
0.58,1.852
0.59,0.264
0.6,1.433
0.61,-0.288
0.62,1.719
0.63,-0.623
0.64,1.142
0.65,-1.024
0.66,1.382
0.67,-0.472
0.68,1.092
0.69,-0.636
0.7,0.748
0.72,-0.107
0.73,0.51
0.74,-0.451
0.75,-0.068
0.76,-0.016
0.77,0.31
0.78,0.142
0.79,-0.15
0.8,0.298
0.81,-0.095
0.82,0.679
0.83,-0.874
0.84,-0.21
0.85,-0.067
0.86,-0.02
0.87,0.051
0.88,0.865
0.89,-0.933
0.9,0.131
0.91,0.023
0.92,0.467
0.93,-1.043
0.94,0.444
0.95,-0.322
0.96,0.51
0.97,-0.581
0.98,0.376
0.99,-0.098
1.0,0.578
1.01,-0.37
1.02,-0.262
1.03,-0.196
1.04,0.007
1.05,0.364
1.06,-0.564
1.07,0.475
1.08,-0.315
1.09,0.995
1.1,-0.628
1.11,0.343
1.12,-0.83
1.13,0.765
1.14,-0.477
1.15,0.444
1.16,-0.653
1.17,0.885
1.18,-0.305
1.19,0.743
1.2,-0.958
1.21,0.529
1.22,-0.654
1.23,0.716
1.24,-0.698
1.25,0.322
1.26,-0.08
1.27,0.504
1.28,0.029
1.29,-0.272
1.3,-0.003
1.31,-0.245
1.32,0.324
1.33,-0.503
1.34,0.188
1.35,-0.323
1.36,0.831
1.37,-0.477
1.38,0.509
1.39,-0.901
1.4,0.879
1.41,-0.95
1.42,0.822
1.43,-1.281
1.44,1.081
1.45,-0.74
1.46,1.006
1.47,-0.897
1.48,0.547
1.49,-0.445
1.5,0.429
1.51,-0.42
1.52,-0.05
1.53,-0.015
1.54,0.234
1.55,0.16
1.56,-0.255
1.57,0.155
1.58,-0.204
1.59,0.531
1.6,-0.102
1.61,0.505
1.62,-0.819
1.63,1.188
1.64,-0.894
1.65,0.973
1.66,-1.179
1.67,1.166
1.68,-0.838
1.69,0.681
1.7,-1.012
1.71,0.629
1.72,-0.293
1.73,0.606
1.74,-0.468
1.75,0.238
1.76,-0.109
1.77,0.405
1.78,-0.272
1.79,-0.26
1.8,0.014
1.81,0.028
1.82,0.443
1.83,-0.578
1.84,0.456
1.85,-0.548
1.86,0.957
1.87,-0.925
1.88,0.591
1.89,-0.915
1.9,1.005
1.91,-0.584
1.92,0.597
1.93,-0.766
1.94,0.722
1.95,-0.387
1.96,0.489
1.97,-0.844
1.98,0.461
1.99,-0.022
2.0,-0.02
2.01,-0.034
