time,acceleration
0.0,-0.002
0.01,1.212
0.02,0.667
0.03,0.915
0.04,1.214
0.05,0.835
0.06,0.434
0.07,0.562
0.08,0.834
0.09,0.672
0.1,0.327
0.11,0.345
0.12,2.154
0.13,1.726
0.14,1.869
0.15,1.058
0.16,1.885
0.17,0.944
0.18,1.425
0.19,0.63
0.2,1.068
0.21,0.757
0.22,0.784
0.23,0.696
0.24,2.726
0.25,3.04
0.26,1.581
0.27,2.738
0.28,1.144
0.29,2.3
0.3,1.28
0.31,1.467
0.32,1.326
0.33,0.868
0.34,2.618
0.35,1.416
0.36,2.646
0.37,1.379
0.38,1.649
0.39,1.692
0.4,0.887
0.41,1.382
0.42,0.996
0.43,0.93
0.44,1.001
0.45,0.814
0.46,2.375
0.47,2.776
0.48,1.348
0.49,1.777
0.5,2.123
0.51,1.006
0.52,1.506
0.53,1.443
0.54,0.708
0.55,1.085
0.57,0.923
0.58,0.617
0.59,2.395
0.6,1.628
0.61,2.021
0.62,1.83
0.63,0.982
0.64,1.37
0.65,1.409
0.66,0.868
0.67,1.022
0.68,1.094
0.69,0.56
0.7,0.547
0.71,0.711
0.72,0.445
0.73,0.527
0.74,0.691
0.75,1.685
0.76,1.05
0.77,1.802
0.78,1.321
0.79,0.725
0.8,1.375
0.81,1.209
0.82,0.553
0.83,0.865
0.84,0.818
0.85,0.346
0.86,2.294
0.87,2.619
0.88,1.366
0.89,2.134
0.9,1.24
0.91,1.506
0.92,1.068
0.93,1.067
0.94,1.355
0.95,0.629
0.96,1.064
0.97,0.612
0.98,0.565
0.99,2.261
1.0,1.368
1.01,2.172
1.02,2.142
1.03,1.461
1.04,0.955
1.05,1.363
1.06,1.353
1.07,0.688
1.08,0.908
1.09,3.189
1.1,3.318
1.11,1.505
1.12,2.471
1.13,2.223
1.14,1.233
1.15,2.005
1.16,1.411
1.17,1.286
1.18,1.452
1.19,0.679
1.2,1.037
1.21,1.022
1.22,0.507
1.23,0.89
1.24,0.646
1.25,0.456
1.26,0.59
1.27,0.288
1.28,0.422
1.29,0.475
1.3,0.295
1.31,0.383
1.32,0.326
1.33,0.156
1.34,0.216
1.35,0.173
1.36,0.204
1.37,0.286
1.38,0.144
1.39,0.142
1.4,0.108
1.41,-0.008
1.42,0.102
1.43,0.126
1.44,0.141
1.45,0.1
1.46,0.053
1.47,0.032
1.48,0.012
1.49,-0.01
1.5,0.064
1.51,0.086
1.52,0.035
1.53,0.006
1.54,0.004
1.55,-0.011
1.56,0.017
1.57,0.021
1.58,0.066
1.59,0.025
1.6,-0.021
1.61,0.013
1.62,-0.007
1.63,-0.023
1.64,-0.013
1.65,0.022
1.66,0.025
1.67,-0.0
1.69,-0.002
1.7,-0.007
