time,acceleration
0.0,0.024
0.01,0.052
0.02,0.017
0.03,1.015
0.04,-0.12
0.05,-0.799
0.06,0.168
0.07,0.566
0.08,-0.438
0.09,-0.657
0.1,0.406
0.11,0.612
0.12,-0.195
0.13,-0.336
0.14,0.31
0.15,0.23
0.16,-0.475
0.17,-0.326
0.18,0.607
0.19,0.467
0.2,-0.493
0.21,-0.247
0.22,0.735
0.23,0.2
0.24,-1.025
0.25,-0.347
0.26,0.844
0.27,0.192
0.28,-0.602
0.29,0.211
0.3,0.926
0.31,-0.052
0.32,-0.673
0.33,-0.196
0.34,0.258
0.35,-0.25
0.36,-0.449
0.37,0.327
0.38,0.691
0.39,-0.149
0.4,-0.586
0.41,0.387
0.42,0.535
0.43,-0.67
0.44,-0.822
0.45,0.574
0.46,0.589
0.47,-0.624
0.48,-0.426
0.49,0.599
0.5,0.297
0.51,-0.605
0.52,-0.333
0.53,0.479
0.54,0.271
0.55,-0.237
0.56,-0.02
0.57,0.451
0.58,-0.167
0.59,-0.864
0.6,-0.309
0.61,0.531
0.62,-0.102
0.63,0.132
0.64,0.123
0.65,1.073
0.66,-0.082
0.67,-0.682
0.69,0.218
0.7,0.334
0.71,-0.632
0.72,-0.645
0.73,0.311
0.74,0.466
0.75,-0.121
0.76,-0.108
0.77,0.452
0.78,0.283
0.79,-0.488
0.8,-0.293
0.81,0.652
0.82,0.323
0.83,0.06
0.84,0.453
0.85,1.478
0.86,0.659
0.87,-0.386
0.88,0.359
0.89,1.169
0.9,0.423
0.91,-0.154
0.92,0.58
0.93,0.908
0.94,-0.025
0.95,-0.636
0.96,-0.158
0.97,0.265
0.98,-0.329
0.99,-0.421
1.0,0.598
1.01,0.993
1.02,-0.185
1.03,-0.437
1.04,0.644
1.05,0.515
1.06,-0.827
1.07,-0.882
1.08,0.412
1.09,0.274
1.1,-0.526
1.11,-0.166
1.12,0.633
1.13,0.287
1.14,-0.533
1.15,-0.153
1.16,0.558
1.17,0.23
1.18,0.354
1.19,0.575
1.2,1.005
1.21,0.228
1.22,-0.623
1.23,0.325
1.24,1.073
1.25,0.108
1.26,-0.504
1.27,0.757
1.28,1.151
1.29,0.047
1.3,-0.434
1.31,0.155
1.32,0.115
1.33,-0.66
1.34,-0.503
1.35,0.448
1.36,0.608
1.37,-0.042
1.38,-0.02
1.39,0.661
1.4,0.354
1.41,-0.597
1.42,-0.345
1.43,0.691
1.44,0.131
1.45,-0.883
1.46,-0.181
1.47,0.817
1.48,0.156
1.49,-0.72
1.5,0.021
1.51,0.632
1.52,0.037
1.53,-0.243
1.54,0.382
1.55,0.525
1.56,-0.267
1.57,-0.728
1.58,-0.033
1.59,0.259
1.6,-0.511
1.61,-0.557
1.62,0.695
1.63,0.973
1.64,-0.389
1.65,-0.439
1.66,0.766
1.67,-0.034
1.68,-0.111
1.69,-0.172
1.7,-0.165
1.71,-0.07
1.72,-0.044
1.73,0.068
1.74,0.567
1.75,0.14
1.76,0.133
1.77,0.495
1.78,1.146
1.79,0.492
1.8,-0.343
1.81,0.37
1.82,1.04
1.83,0.009
1.84,-0.764
1.85,0.301
1.86,0.871
1.87,-0.147
1.88,-0.537
1.89,0.648
1.9,0.84
1.91,-0.101
1.92,-0.37
1.93,0.154
1.94,0.075
1.95,-0.519
1.96,-0.354
1.97,0.557
1.98,0.544
1.99,-0.306
2.0,-0.127
2.01,0.77
2.02,0.315
2.03,-0.905
2.05,-0.385
2.06,0.637
2.07,0.051
2.08,-0.719
2.09,0.084
2.1,0.803
2.11,0.031
2.12,-0.593
2.13,-0.024
2.14,0.34
2.15,-0.111
2.16,-0.333
2.17,0.332
2.18,0.532
2.19,-0.247
2.2,-0.628
2.21,0.25
2.22,0.454
2.23,-0.607
2.24,-0.631
2.25,0.003
2.26,0.036
2.27,-0.019
2.28,0.04
2.29,-0.006
2.3,0.016
2.31,-0.114
2.32,-0.064
2.33,-0.079
2.34,0.01
2.35,0.013
