time,acceleration
0.0,0.338
0.01,0.304
0.02,-0.377
0.03,0.223
0.04,0.707
0.05,-0.049
0.06,-0.312
0.07,0.338
0.08,-0.179
0.09,-0.592
0.1,-0.316
0.11,-0.038
0.12,-0.747
0.13,0.226
0.14,0.078
0.15,-0.553
0.16,-0.098
0.17,0.565
0.18,0.066
0.19,-0.514
0.2,0.73
0.21,0.233
0.22,-0.109
0.23,0.571
0.24,0.54
0.25,-0.373
0.26,0.122
0.27,0.166
0.28,-0.987
0.29,-0.265
0.3,0.203
0.31,-0.071
0.32,0.056
0.33,0.788
0.34,-0.032
0.35,-0.168
0.36,0.627
0.37,0.465
0.38,-0.57
0.39,-0.238
0.4,0.198
0.41,-0.632
0.42,-0.471
0.43,0.176
0.44,-0.175
0.45,-0.392
0.46,0.331
0.47,-0.1
0.48,-0.372
0.49,0.222
0.5,-0.063
0.51,-0.977
0.52,0.596
0.53,0.727
0.54,-0.14
0.55,0.235
0.56,0.589
0.57,-0.259
0.58,-0.358
0.59,0.108
0.6,-0.739
0.61,-0.909
0.62,0.235
0.63,0.167
0.64,-0.419
0.65,0.272
0.66,0.49
0.67,0.056
0.68,0.599
0.69,1.146
0.71,-0.359
0.72,-0.187
0.73,0.403
0.74,-0.43
0.75,-0.817
0.76,0.309
0.77,-0.099
0.78,-0.779
0.79,0.038
0.8,-0.014
0.81,-0.848
0.82,-0.231
0.83,0.31
0.84,-0.486
0.85,0.21
0.86,0.932
0.87,0.176
0.88,0.45
0.89,1.188
0.9,-0.274
0.91,-0.533
0.92,0.371
0.93,-0.176
0.94,-1.031
0.95,-0.755
0.96,0.157
0.97,-0.493
0.98,0.214
0.99,0.944
1.0,0.022
1.01,0.525
1.02,0.992
1.03,0.461
1.04,-0.484
1.05,0.385
1.06,-0.222
1.07,-0.856
1.08,0.368
1.09,0.679
1.1,-1.052
1.11,-0.425
1.12,0.497
1.13,-0.626
1.14,-0.689
1.15,0.439
1.16,0.309
1.17,-0.346
1.18,1.079
1.19,0.769
1.2,-0.238
1.21,0.828
1.22,0.684
1.23,-0.647
1.24,-0.239
1.25,0.06
1.26,-1.216
1.27,-0.938
1.28,0.374
1.29,-0.388
1.3,-0.425
1.31,1.165
1.32,0.723
1.33,-0.53
1.34,0.536
1.35,0.487
1.36,-0.862
1.37,-0.16
1.38,0.738
1.39,-0.606
1.4,0.086
1.41,0.398
1.42,-0.316
1.43,-0.816
1.44,0.547
1.45,-0.69
1.46,-1.127
1.47,0.686
1.48,0.498
1.49,-0.723
1.5,0.784
1.51,1.338
1.52,-0.294
1.53,0.099
1.54,1.391
1.55,-0.718
1.56,-0.961
1.57,0.251
1.58,-0.703
1.59,-1.294
1.6,0.138
1.61,0.199
1.62,-0.549
1.63,0.638
1.64,0.73
1.65,-0.415
1.66,0.149
1.67,1.291
1.68,-0.351
1.69,-0.514
1.7,0.672
1.71,-0.12
1.72,-0.262
1.73,0.536
1.74,0.108
1.75,-1.262
1.76,0.092
1.77,0.199
1.78,-1.534
1.79,-0.249
1.8,1.002
1.81,-0.166
1.82,0.254
1.83,1.582
1.84,0.49
1.85,0.036
1.86,1.079
1.87,0.184
1.88,-1.184
1.89,-0.017
