time,acceleration
0.0,-0.013
0.01,-0.009
0.02,-0.014
0.03,0.012
0.04,-0.428
0.05,0.334
0.06,0.432
0.07,-0.374
0.08,0.145
0.09,0.484
0.1,-0.206
0.11,-0.027
0.12,0.456
0.13,-0.079
0.14,-0.132
0.15,0.33
0.16,-0.021
0.17,-0.268
0.18,0.261
0.19,0.055
0.2,-0.476
0.21,0.622
0.22,0.682
0.23,-0.126
0.24,0.412
0.25,0.681
0.26,-0.286
0.27,0.054
0.28,0.562
0.29,-0.199
0.3,-0.131
0.31,0.416
0.32,-0.04
0.33,-0.156
0.34,0.324
0.35,0.108
0.36,-0.219
0.37,0.299
0.38,0.243
0.39,-0.253
0.4,0.296
0.41,0.502
0.42,-0.3
0.43,0.146
0.44,0.627
0.45,-0.267
0.46,-0.075
0.47,0.613
0.48,-0.12
0.49,-0.233
0.5,0.379
0.51,0.004
0.52,-0.314
0.53,0.194
0.54,0.054
0.55,-0.333
0.56,0.058
0.57,0.112
0.58,-0.428
0.59,-0.05
0.6,0.257
0.61,-0.464
0.62,-0.209
0.63,0.443
0.64,-0.357
0.65,-0.35
0.66,0.467
0.67,-0.123
0.68,-0.37
0.69,0.387
0.7,0.122
0.71,-0.321
0.72,0.238
0.73,0.222
0.74,-0.198
0.75,0.156
0.77,0.334
0.78,-0.193
0.79,0.07
0.8,0.454
0.81,-0.185
0.82,-0.118
0.83,0.565
0.84,-0.097
0.85,-0.347
0.86,0.49
0.87,0.004
0.88,-0.502
0.89,0.307
0.9,0.118
0.91,-0.459
0.92,0.037
0.93,0.154
0.94,-0.38
0.95,-0.073
0.96,0.158
0.97,-0.311
0.98,-0.195
0.99,1.024
1.0,0.397
1.01,0.225
1.02,0.849
1.03,0.311
1.04,-0.122
1.05,0.727
1.06,0.38
1.07,-0.266
1.08,0.49
1.09,0.498
1.1,-0.183
1.11,0.253
1.12,0.498
1.13,-0.092
1.14,0.14
1.15,0.417
1.16,-0.028
1.17,-0.045
1.18,0.4
1.19,-0.031
1.2,-0.264
1.21,0.408
1.22,0.05
1.23,-0.506
1.24,0.291
1.25,0.191
1.26,-0.624
1.27,0.088
1.28,0.286
1.29,-0.496
1.3,-0.127
1.31,0.248
1.32,-0.337
1.33,-0.204
1.34,0.231
1.35,-0.149
1.36,-0.225
1.37,0.243
1.38,-0.001
1.39,-0.317
1.4,0.338
1.41,0.213
1.42,-0.426
1.43,0.327
1.44,0.417
1.45,-0.396
1.46,0.113
1.47,0.572
1.48,-0.276
1.49,0.808
1.5,1.202
1.51,0.42
1.52,0.358
1.53,0.756
1.54,0.292
1.55,0.056
1.56,0.479
1.57,0.245
1.58,-0.193
1.59,0.31
1.6,0.277
1.61,-0.421
1.62,0.131
1.63,0.38
1.64,-0.491
1.65,-0.086
1.66,0.452
1.67,-0.364
1.68,-0.286
1.69,0.415
1.7,-0.149
1.71,-0.283
1.72,0.308
1.73,0.055
1.74,-0.25
1.75,0.234
1.76,0.156
1.77,-0.254
1.78,0.227
1.79,0.368
1.8,-0.287
1.81,0.079
1.82,0.525
1.83,-0.29
1.84,-0.099
1.85,0.601
1.86,-0.173
1.87,-0.27
1.88,-0.003
1.89,-0.018
1.9,0.009
